season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2021-2022,2021-11-27,00:00,,Bristol,3,25 25 25 - -,Dartford Chargers,0,14 18 18 - -,division_1,women,Avanti Gardens School,unknown,unknown
2021-2022,2021-11-27,00:00,,Bristol,3,25 25 25 - -,Guildford International,0,17 11 22 - -,division_2,men,Avanti Gardens School,unknown,unknown
2021-2022,2021-11-27,00:00,,Cambridge ARU,1,21 15 25 23 0,Manchester Marvels,3,25 25 20 25 0,division_1,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-27,00:00,,Cambridge ARU,1,25 19 17 24 0,London Inter Orcas,3,18 25 25 26 0,superleague,women,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-27,00:00,,City of Bristol,3,25 18 25 25 0,The Miners Doncaster,1,20 25 20 20 0,division_1,men,Oasis Academy Brislington,unknown,unknown
2021-2022,2021-11-27,00:00,,Essex Rebels,3,25 22 25 25 0,University of Nottingham Volleyball,1,12 25 17 20 0,superleague,women,University of Essex Sports Centre,unknown,unknown
2021-2022,2021-11-27,00:00,,Newcastle Staffs,0,22 19 12 - -,Urmston Grammar Volleyball,3,25 25 25 - -,division_2,women,Sir Stanley Matthews Sports Centre,unknown,unknown
2021-2022,2021-11-27,00:00,,Newcastle Staffs,3,25 25 25 - -,Leeds Gorse,0,22 18 21 - -,superleague,men,Sir Stanley Matthews Sports Centre,unknown,unknown
2021-2022,2021-11-27,00:00,,Nottingham Rockets,0,19 16 16 - -,Tamworth Spartans,3,25 25 25 - -,division_3,women,Harvey Hadden Sports Complex,unknown,unknown
2021-2022,2021-11-27,00:00,,Richmond 3,0,19 24 21 - -,Norwich Spikers,3,25 26 25 - -,division_3,women,RAF Halton,unknown,unknown
2021-2022,2021-11-27,00:00,,Richmond Bucks,3,25 21 11 25 19,University of Nottingham,2,18 25 25 23 17,division_1,men,Kingston Arena,unknown,unknown
2021-2022,2021-11-27,00:00,,Richmond Docklands,0,17 20 23 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Kingston Arena,unknown,unknown
2021-2022,2021-11-27,00:00,,Sheffield,0,16 22 22 - -,Team Sunderland,3,25 25 25 - -,superleague,men,Sheffield - U18 Boys,unknown,unknown
2021-2022,2021-11-27,00:00,,Southampton,1,25 19 15 22 0,Bristol 2,3,10 25 25 25 0,division_2,women,Woodlands Community School,unknown,unknown
2021-2022,2021-11-27,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,DARKSTAR Derbyshire,0,18 19 22 - -,superleague,women,Moberly Sports Centre,unknown,unknown
2021-2022,2021-11-27,00:00,,The Miners Doncaster,0,22 24 26 - -,Manchester Marvels Mayhem,3,25 26 28 - -,division_3,women,Campsmount Academy,unknown,unknown
2021-2022,2021-11-27,00:00,,UK Armed Forces,0,23 23 21 - -,London Giants,3,25 25 25 - -,division_2,men,RAF Halton,unknown,unknown
2021-2022,2021-11-27,00:00,,UK Armed Forces,0,25 23 22 - -,Richmond 3,3,27 25 25 - -,division_3,women,RAF Halton,unknown,unknown
2021-2022,2021-11-27,00:00,,UK Armed Forces,1,25 21 21 14 0,Norwich Spikers,3,22 25 25 25 0,division_3,women,RAF Halton,unknown,unknown
2021-2022,2021-11-27,00:00,,UK Armed Forces,3,25 25 24 25 0,Newmarket,1,22 23 26 21 0,division_2,men,RAF Halton,unknown,unknown
2021-2022,2021-11-27,00:00,,Weymouth Volleyball Club,1,17 25 17 27 0,Stockport,3,25 23 25 29 0,division_1,men,Redlands Community Sports Hub,unknown,unknown
2021-2022,2021-11-27,00:00,,York Vikings,0,18 21 21 - -,Tamworth Spartans,3,25 25 25 - -,division_2,men,Joseph Rowntree School,unknown,unknown
2021-2022,2021-11-28,00:00,,Bedminster,0,24 18 19 - -,Southampton 2,3,26 25 25 - -,division_3,women,Bristol Brunel Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,Bedminster,3,17 25 25 26 0,Plymouth Mayflower VC,1,25 12 20 24 0,division_3,women,Bristol Brunel Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,Bristol 2,3,25 25 18 25 0,London Giants,1,22 15 25 8 0,division_2,women,Avanti Gardens School,unknown,unknown
2021-2022,2021-11-28,00:00,,Cambridge,2,25 25 14 20 9,Dartford Crossers,3,22 22 25 25 15,division_3,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,Cambridge,3,27 25 19 28 0,Stowmarket,1,25 17 25 26 0,division_3,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,DARKSTAR Derbyshire,1,23 25 20 23 0,Black Country,3,25 14 25 25 0,division_2,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2021-2022,2021-11-28,00:00,,Darkstar Derbyshire 2,3,25 25 25 - -,Lincoln Cannons,0,18 23 17 - -,division_3,women,Telford College of Arts and Technology,unknown,unknown
2021-2022,2021-11-28,00:00,,Dartford Crossers,3,25 25 23 15 15,Stowmarket,2,22 23 25 25 11,division_3,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,De Montfort University,2,20 20 25 25 7,Loughborough Students,3,25 25 23 20 15,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2021-2022,2021-11-28,00:00,,De Montfort University,3,25 25 25 - -,Ashfield Vipers,0,10 2 0 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2021-2022,2021-11-28,00:00,,Essex Blaze,3,25 25 20 20 15,Manchester Marvels,2,20 15 25 25 12,division_1,men,Boswells School,unknown,unknown
2021-2022,2021-11-28,00:00,,Everton Belugas,3,25 25 25 - -,Hull Thunder,0,9 15 18 - -,division_3,women,Litherland High School,unknown,unknown
2021-2022,2021-11-28,00:00,,Everton Belugas,3,25 25 25 - -,Leeds Gorse 2,0,11 11 19 - -,division_3,women,Litherland High School,unknown,unknown
2021-2022,2021-11-28,00:00,,Herts,3,25 25 25 - -,York Falcons,0,10 12 16 - -,division_2,women,Queens School,unknown,unknown
2021-2022,2021-11-28,00:00,,Hull Thunder,3,19 25 25 25 0,Leeds Gorse 2,1,25 17 10 17 0,division_3,women,Litherland High School,unknown,unknown
2021-2022,2021-11-28,00:00,,Leeds Gorse,3,25 25 25 25 0,Coventry & Warwick Riga,1,14 16 27 13 0,division_1,women,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,Leeds Gorse,3,25 25 30 - -,Team Sunderland,0,21 21 28 - -,superleague,men,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,Loughborough Students,3,25 25 25 - -,Ashfield Vipers,0,0 0 0 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2021-2022,2021-11-28,00:00,,Northampton,3,25 25 25 - -,Portsmouth,0,6 16 22 - -,division_3,women,Moulton College,unknown,unknown
2021-2022,2021-11-28,00:00,,Plymouth,0,0 0 0 - -,Urbond VC Portsmouth,3,25 25 25 - -,division_3,women,Coombe Dean School,unknown,unknown
2021-2022,2021-11-28,00:00,,Reading Aces,0,17 13 15 - -,Wessex,3,25 25 25 - -,division_2,women,Kendrick School,unknown,unknown
2021-2022,2021-11-28,00:00,,Richmond Docklands,3,25 25 25 - -,Essex Rebels,0,18 22 23 - -,superleague,men,Kingston Arena,unknown,unknown
2021-2022,2021-11-28,00:00,,Sheffield,3,25 17 25 26 0,Stockport,1,22 25 21 24 0,division_3,women,Sheffield - U18 Boys,unknown,unknown
2021-2022,2021-11-28,00:00,,Southampton 2,1,23 11 25 22 0,Plymouth Mayflower VC,3,25 25 16 25 0,division_3,women,Bristol Brunel Academy,unknown,unknown
2021-2022,2021-11-28,00:00,,Southampton,3,25 25 25 - -,Cardiff Falcons,0,16 20 10 - -,division_2,women,Woodlands Community School,unknown,unknown
2021-2022,2021-11-28,00:00,,UK Armed Forces,3,25 25 25 - -,Urbond VC Portsmouth,0,17 20 19 - -,division_2,men,RAF Halton,unknown,unknown
2021-2022,2021-12-01,00:00,,MK City,3,25 25 25 - -,Cardiff Falcons,0,0 0 0 - -,shield,women,Moulton college,unknown,unknown
2021-2022,2021-12-01,00:00,,Team Sunderland,3,25 25 25 - -,Nottingham Rockets,0,0 0 0 - -,shield,women,Sunderland University (Cityspace),unknown,unknown
2021-2022,2021-12-02,00:00,,London Aces,3,25 25 25 - -,Chelmsford,0,14 21 23 - -,shield,men,St John Payne School,unknown,unknown
2021-2022,2021-12-03,00:00,,Lincoln Cannons,0,0 0 0 - -,Leicester Athena Phoenix,3,25 25 25 - -,shield,women,Riseholme College (Showground Campus),unknown,unknown
2021-2022,2021-12-04,00:00,,Army,3,25 25 25 - -,Nottingham Rockets,0,23 14 22 - -,shield,men,Aldershot Garrison Sports Centre,unknown,unknown
2021-2022,2021-12-04,00:00,,Ashcombe Dorking,3,23 25 25 23 15,London Giants,2,25 19 22 25 7,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2021-2022,2021-12-04,00:00,,Black Country,0,14 18 17 - -,MK City,3,25 25 25 - -,division_2,women,Redhill School Sports Hall,unknown,unknown
2021-2022,2021-12-04,00:00,,Bristol,3,25 25 25 - -,Worthing 2,0,16 16 13 - -,shield,men,TBC,unknown,unknown
2021-2022,2021-12-04,00:00,,Cambridge,1,19 25 25 17 0,AVC London,3,25 27 18 25 0,shield,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-12-04,00:00,,DARKSTAR Derbyshire,3,17 25 25 25 0,London Inter Orcas,1,25 22 21 17 0,superleague,women,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2021-2022,2021-12-04,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Kings of Court Boston 1,0,0 0 0 - -,shield,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2021-2022,2021-12-04,00:00,,Dartford Chargers,1,17 27 25 16 0,Coventry & Warwick Riga,3,25 29 20 25 0,division_1,women,Dartford Technology College,unknown,unknown
2021-2022,2021-12-04,00:00,,Durham Palatinates,3,25 25 22 25 0,Sheffield,1,16 18 25 14 0,superleague,men,Sport and wellbeing centre Durham,unknown,unknown
2021-2022,2021-12-04,00:00,,Essex Blaze,2,21 21 25 25 12,Richmond Bucks,3,25 25 21 20 15,division_1,men,Boswells School,unknown,unknown
2021-2022,2021-12-04,00:00,,Essex Rebels,0,20 34 21 - -,Cambridge ARU,3,25 36 25 - -,superleague,women,University of Essex Sports Centre,unknown,unknown
2021-2022,2021-12-04,00:00,,Essex Rebels,1,20 22 25 20 0,Newcastle Staffs,3,25 25 23 25 0,superleague,men,University of Essex Sports Centre,unknown,unknown
2021-2022,2021-12-04,00:00,,Hull Thunder,3,25 25 28 - -,The Miners Doncaster,0,19 15 26 - -,shield,men,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-12-04,00:00,,Leeds Gorse 2,2,25 24 17 25 13,Manchester Marvels Marauders,3,18 26 25 20 15,shield,men,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-12-04,00:00,,Leeds Gorse,0,19 22 21 - -,Richmond Docklands,3,25 25 25 - -,superleague,men,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-12-04,00:00,,London Inter Crocs,0,0 0 0 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,Haverstock School,unknown,unknown
2021-2022,2021-12-04,00:00,,Malory Eagles UEL,2,25 25 15 25 12,Durham Palatinates,3,21 27 25 22 15,superleague,women,Ernest Bevin College,unknown,unknown
2021-2022,2021-12-04,00:00,,Newcastle Staffs 2,0,21 24 22 - -,Wombourne 1,3,25 26 25 - -,shield,men,Madeley High School,unknown,unknown
2021-2022,2021-12-04,00:00,,Onyx London,3,25 16 21 25 15,Worthing,2,0 25 25 21 11,shield,men,Ark Academy,unknown,unknown
2021-2022,2021-12-04,00:00,,Royal Navy,1,20 25 21 21 0,London Wildcats,3,25 20 25 25 0,shield,men,HMNB Portsmouth,unknown,unknown
2021-2022,2021-12-04,00:00,,Urbond VC Portsmouth,3,25 19 26 13 15,South Hants,2,18 25 24 25 8,shield,men,Priory Community Sports Centre,unknown,unknown
2021-2022,2021-12-04,00:00,,Wessex,3,25 25 25 - -,Bristol 2,0,22 21 23 - -,division_2,women,Parkstone Grammar School,unknown,unknown
2021-2022,2021-12-04,00:00,,York Falcons,3,20 25 25 25 0,Chester Amazons,1,25 14 14 18 0,division_2,women,Joseph Rowntree School,unknown,unknown
2021-2022,2021-12-04,00:00,,York Vikings,0,22 15 16 - -,Liverpool,3,25 25 25 - -,shield,men,Joseph Rowntree School,unknown,unknown
2021-2022,2021-12-05,00:00,,Bristol,3,20 25 21 25 15,Team South Wales,2,25 19 25 17 3,division_1,women,Avanti Gardens School,unknown,unknown
2021-2022,2021-12-05,00:00,,Dartford Warriors,1,21 17 25 21 0,Rhinos Volleyball Cambridge,3,25 25 15 25 0,division_3,women,The Triangle,unknown,unknown
2021-2022,2021-12-05,00:00,,Everton Belugas,3,25 25 25 - -,Manchester Marvels Mystics,0,14 8 22 - -,shield,women,Litherland High School,unknown,unknown
2021-2022,2021-12-05,00:00,,Hounslow,3,25 25 25 - -,Southampton,0,16 15 20 - -,division_3,men,Lampton School,unknown,unknown
2021-2022,2021-12-05,00:00,,Hounslow,3,25 25 26 - -,Wiltshire Mavericks,0,18 17 24 - -,division_3,men,Lampton School,unknown,unknown
2021-2022,2021-12-05,00:00,,Loughborough Students,0,20 14 24 - -,Coventry & Warwick Riga 2,3,25 25 26 - -,division_3,women,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-12-05,00:00,,Loughborough Students,1,18 25 23 15 0,De Montfort University,3,25 22 25 25 0,division_3,women,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-12-05,00:00,,Manchester Marvels,3,25 25 25 - -,Loughborough Students,0,20 17 22 - -,shield,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-12-05,00:00,,Northampton,0,23 18 16 - -,London Bears,3,25 25 25 - -,shield,women,Moulton College,unknown,unknown
2021-2022,2021-12-05,00:00,,Sussex Dolphins,1,25 12 11 10 0,Rhinos Volleyball Cambridge,3,17 25 25 25 0,division_3,women,The Triangle,unknown,unknown
2021-2022,2021-12-05,00:00,,Sussex Dolphins,1,29 25 12 13 0,Dartford Warriors,3,31 17 25 25 0,division_3,women,The Triangle,unknown,unknown
2021-2022,2021-12-05,00:00,,Team SideOut Polonia (London),3,25 14 23 25 15,Durham Palatinates,2,22 25 25 11 10,superleague,women,Moberly Sports Centre,unknown,unknown
2021-2022,2021-12-05,00:00,,Team Sunderland,0,18 18 19 - -,Richmond Docklands,3,25 25 25 - -,superleague,men,Sunderland University (Cityspace),unknown,unknown
2021-2022,2021-12-05,00:00,,Wiltshire Mavericks,3,16 25 25 25 0,Southampton,1,25 19 21 23 0,division_3,men,Lampton School,unknown,unknown
2021-2022,2021-12-05,00:00,,Worthing,1,19 22 25 23 0,Urbond VC Portsmouth,3,25 25 20 25 0,shield,women,Worthing High School,unknown,unknown
2021-2022,2021-12-10,00:00,,University of Nottingham Volleyball,0,14 12 10 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,David Ross Sports Village,unknown,unknown
2021-2022,2021-12-11,00:00,,Cambridge ARU,0,12 7 20 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,North Cambridge Academy,unknown,unknown
2021-2022,2021-12-11,00:00,,Cambridge ARU,2,25 19 25 25 11,London Aces,3,18 25 27 20 15,division_1,men,North Cambridge Academy,unknown,unknown
2021-2022,2021-12-11,00:00,,DARKSTAR Derbyshire,3,23 23 25 25 15,University of Nottingham Volleyball,2,25 25 17 22 11,superleague,women,University of Derby,unknown,unknown
2021-2022,2021-12-11,00:00,,Guildford International,1,15 25 22 22 0,London Giants,3,25 23 25 25 0,division_2,men,The Ashcombe Volleyball Centre,unknown,unknown
2021-2022,2021-12-11,00:00,,Malory Eagles UEL,1,23 25 21 21 0,Durham Palatinates,3,25 23 25 25 0,superleague,men,Ernest Bevin College,unknown,unknown
2021-2022,2021-12-11,00:00,,Newcastle Staffs,3,12 16 25 27 15,Herts,2,25 25 23 25 11,division_2,women,Sir Stanley Matthews Sports Centre,unknown,unknown
2021-2022,2021-12-11,00:00,,Newmarket,3,25 25 25 - -,Urbond VC Portsmouth,0,12 20 16 - -,division_2,men,Newmarket Leisure Centre,unknown,unknown
2021-2022,2021-12-11,00:00,,Nottingham Rockets,1,25 17 19 21 0,Manchester Marvels Marauders,3,22 25 25 25 0,division_3,men,Urmston Grammar School,unknown,unknown
2021-2022,2021-12-11,00:00,,Stockport,3,25 25 25 - -,City of Bristol,0,17 20 20 - -,division_1,men,Life Leisure Brinnington Park,unknown,unknown
2021-2022,2021-12-11,00:00,,Team SideOut Polonia (London),3,25 25 20 15 15,London Inter Orcas,2,23 10 25 25 8,superleague,women,Moberly Sports Centre,unknown,unknown
2021-2022,2021-12-11,00:00,,Team South Wales,1,22 9 25 19 0,Team Sunderland,3,25 25 22 25 0,division_1,women,Fitzalan Highschool,unknown,unknown
2021-2022,2021-12-11,00:00,,University of Nottingham,3,25 25 25 - -,Weymouth Volleyball Club,0,15 15 12 - -,division_1,men,Jubilee Sports Centre,unknown,unknown
2021-2022,2021-12-11,00:00,,Urmston Grammar 2,2,16 27 25 20 17,Manchester Marvels Marauders,3,25 25 17 25 19,division_3,men,Urmston Grammar School,unknown,unknown
2021-2022,2021-12-11,00:00,,Urmston Grammar 2,3,25 23 25 16 15,Nottingham Rockets,2,18 25 23 25 3,division_3,men,Urmston Grammar School,unknown,unknown
2021-2022,2021-12-11,00:00,,York Falcons,3,20 25 25 22 15,Black Country,2,25 18 22 25 12,division_2,women,Joseph Rowntree School,unknown,unknown
2021-2022,2021-12-12,00:00,,Bristol 2,2,15 25 22 25 12,Southampton,3,25 20 25 22 15,division_2,women,Avanti Gardens School,unknown,unknown
2021-2022,2021-12-12,00:00,,Bristol,3,27 26 25 - -,Team Sunderland,0,25 24 16 - -,division_1,women,Avanti Gardens School,unknown,unknown
2021-2022,2021-12-12,00:00,,Cardiff Falcons,0,23 19 18 - -,Ashcombe Dorking,3,25 25 25 - -,division_2,women,Cathedral School,unknown,unknown
2021-2022,2021-12-12,00:00,,Coventry & Warwick Riga 2,3,25 25 25 - -,Ashfield Vipers,0,9 8 9 - -,division_3,women,Wilnecote Leisure Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Dartford Crossers,0,23 18 17 - -,Norwich Spikers,3,25 25 25 - -,division_3,men,National Volleyball Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Everton Belugas,3,25 25 25 - -,Sheffield,0,13 12 13 - -,division_3,women,Litherland High School,unknown,unknown
2021-2022,2021-12-12,00:00,,Hull Thunder,0,16 23 23 - -,Stockport,3,25 25 25 - -,division_3,women,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Hull Thunder,3,25 25 21 18 15,The Miners Doncaster,2,23 20 25 25 13,division_3,women,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,IBB Polonia London,1,16 25 23 20 0,Durham Palatinates,3,25 22 25 25 0,superleague,men,Northolt High school,unknown,unknown
2021-2022,2021-12-12,00:00,,Lincoln Cannons,3,25 17 25 25 0,Newcastle Staffs 2,1,10 25 20 20 0,division_3,men,Riseholme College (Showground Campus),unknown,unknown
2021-2022,2021-12-12,00:00,,Lincoln Cannons,3,25 25 25 - -,Loughborough Students,0,13 18 21 - -,division_3,men,Riseholme College (Showground Campus),unknown,unknown
2021-2022,2021-12-12,00:00,,Loughborough Students,2,25 21 22 25 13,Nottingham Rockets,3,22 25 25 14 15,division_3,women,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Loughborough Students,3,25 21 27 25 0,Darkstar Derbyshire 2,1,22 25 25 15 0,division_3,women,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,MK City,3,19 25 25 25 0,UK Armed Forces,1,25 15 13 21 0,division_2,men,Moulton college,unknown,unknown
2021-2022,2021-12-12,00:00,,MK City,3,25 25 25 - -,Urmston Grammar Volleyball,0,17 13 18 - -,division_2,women,Moulton college,unknown,unknown
2021-2022,2021-12-12,00:00,,Manchester Marvels Mayhem,3,25 18 25 29 0,Leeds Gorse 2,1,16 25 23 27 0,division_3,women,The Ruth Gorse Academy,unknown,unknown
2021-2022,2021-12-12,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,Chester Amazons,0,12 9 22 - -,division_2,women,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-12-12,00:00,,Manchester Marvels,3,25 25 25 - -,City of Bristol,0,16 19 20 - -,division_1,men,Dean Trust Ardwick,unknown,unknown
2021-2022,2021-12-12,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Loughborough Students,0,20 21 18 - -,division_3,men,Riseholme College (Showground Campus),unknown,unknown
2021-2022,2021-12-12,00:00,,Nottingham Rockets,0,13 23 16 - -,Darkstar Derbyshire 2,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Plymouth,0,23 10 20 - -,City of Bristol,3,25 25 25 - -,division_3,women,Woodlands Community School,unknown,unknown
2021-2022,2021-12-12,00:00,,Richmond Bucks,3,26 25 25 - -,Weymouth Volleyball Club,0,24 18 18 - -,division_1,men,Kingston Arena,unknown,unknown
2021-2022,2021-12-12,00:00,,Richmond Docklands,3,21 25 25 25 0,Newcastle Staffs,1,25 23 19 23 0,superleague,men,Kingston Arena,unknown,unknown
2021-2022,2021-12-12,00:00,,South Hants,2,25 21 26 16 10,Southampton,3,20 25 24 25 15,division_3,men,Priory Community Sports Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,South Hants,3,25 26 25 - -,University of Bristol,0,17 24 18 - -,division_3,men,Priory Community Sports Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Southampton 2,3,15 25 26 25 0,City of Bristol,1,25 21 24 21 0,division_3,women,Woodlands Community School,unknown,unknown
2021-2022,2021-12-12,00:00,,Southampton 2,3,25 25 26 - -,Plymouth,0,23 15 24 - -,division_3,women,Woodlands Community School,unknown,unknown
2021-2022,2021-12-12,00:00,,Southampton,3,25 25 25 - -,University of Bristol,0,16 17 20 - -,division_3,men,Priory Community Sports Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Stockport,3,25 25 25 - -,The Miners Doncaster,0,11 20 15 - -,division_3,women,Steve Prescott Sports Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Sussex Dolphins 1,3,25 25 21 25 0,Reading Aces,1,13 22 25 22 0,division_2,women,The Triangle,unknown,unknown
2021-2022,2021-12-12,00:00,,Tamworth Spartans,0,23 25 25 - -,Coventry & Warwick Riga 2,3,25 27 27 - -,division_3,women,Wilnecote Leisure Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Tamworth Spartans,3,25 25 25 - -,Ashfield Vipers,0,3 17 8 - -,division_3,women,Wilnecote Leisure Centre,unknown,unknown
2021-2022,2021-12-12,00:00,,Team SideOut Polonia (London),3,25 16 25 20 15,Malory Eagles UEL,2,23 25 19 25 7,superleague,women,Moberly Sports Centre,unknown,unknown
2021-2022,2021-12-18,00:00,,Urmston Grammar Volleyball,1,10 26 18 15 0,Leicester Athena Phoenix,3,25 24 25 25 0,division_2,women,Urmston Grammar School,unknown,unknown
2021-2022,2021-12-19,00:00,,Liverpool,2,26 14 20 25 7,Tamworth Spartans,3,24 25 25 19 15,division_2,men,Holly Lodge Girl's College,unknown,unknown
2021-2022,2022-01-30,00:00,,Bristol,1,15 22 25 17 0,London Aces,3,25 25 17 25 0,shield,men,TBC,unknown,unknown
2021-2022,2022-01-30,00:00,,Dartford Warriors,3,20 25 25 20 15,Norwich Spikers,2,25 21 16 25 8,division_3,women,Dartford Technology College,unknown,unknown
2021-2022,2022-01-30,00:00,,Herts,3,25 25 25 - -,Black Country,0,17 14 17 - -,division_2,women,Queens School,unknown,unknown
2021-2022,2022-01-30,00:00,,Hounslow,3,25 25 25 - -,South Hants,0,12 20 19 - -,division_3,men,Lampton School,unknown,unknown
2021-2022,2022-01-30,00:00,,Intervolley Manchester,1,19 25 19 16 0,Leeds Gorse 2,3,25 20 25 25 0,division_3,men,Dudley Evolve,unknown,unknown
2021-2022,2022-01-30,00:00,,Leicester Athena Phoenix,2,22 18 25 25 14,Everton Belugas,3,25 25 16 16 16,shield,women,New College Leicester,unknown,unknown
2021-2022,2022-01-30,00:00,,Liverpool,0,20 22 16 - -,Black Country,3,25 25 25 - -,division_2,men,Holly Lodge Girl's College,unknown,unknown
2021-2022,2022-01-30,00:00,,London Giants,1,25 21 17 13 0,Bristol 2,3,12 25 25 25 0,division_2,women,Caius House Youth Centre,unknown,unknown
2021-2022,2022-01-30,00:00,,MK City,0,18 21 20 - -,Coventry and Warwick Riga,3,25 25 25 - -,division_2,men,TBC,unknown,unknown
2021-2022,2022-01-30,00:00,,MK City,3,21 18 25 25 15,London Bears,2,25 25 22 22 11,shield,women,,unknown,unknown
2021-2022,2022-01-30,00:00,,Sheffield 2,1,21 25 19 16 0,Hull Thunder,3,25 22 25 25 0,division_2,men,Sheffield - U18 Boys,unknown,unknown
2021-2022,2022-01-30,00:00,,Southampton,3,25 25 25 - -,Reading Aces,0,15 22 17 - -,division_2,women,Woodlands Community School,unknown,unknown
2021-2022,2022-01-30,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,University of Nottingham Volleyball,0,10 13 21 - -,cup,women,Moberly Sports Centre,unknown,unknown
2021-2022,2022-01-30,00:00,,Wombourne 1,3,25 25 22 26 0,Leeds Gorse 2,1,21 23 25 24 0,division_3,men,Dudley Evolve,unknown,unknown
2021-2022,2022-01-30,00:00,,Wombourne 1,3,25 25 25 - -,Intervolley Manchester,0,23 14 14 - -,division_3,men,Dudley Evolve,unknown,unknown
2021-2022,2022-03-10,00:00,,Team Sunderland,3,25 25 22 25 0,Lionhearts Vinarius,1,22 15 25 23 0,division_1,women,Sunderland University (Cityspace),unknown,unknown
2021-2022,2022-03-12,00:00,,City of Bristol,0,19 20 18 - -,University of Nottingham,3,25 25 25 - -,division_1,men,Oasis Academy Brislington,unknown,unknown
2021-2022,2022-03-13,00:00,,City of Bristol,0,20 19 22 - -,Richmond Bucks,3,25 25 25 - -,division_1,men,Oasis Academy Brislington,unknown,unknown
2021-2022,2022-03-13,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Cambridge ARU,0,14 20 21 - -,superleague,women,Moberly Sports Centre,unknown,unknown
2021-2022,2022-03-19,00:00,,Essex Rebels,0,17 22 22 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,men,University of Essex Sports Centre,unknown,unknown
2021-2022,2022-03-20,00:00,,Essex Trinity,3,25 24 25 25 0,Reading Aces,1,18 26 15 13 0,division_2,women,Boswells School,unknown,unknown
2021-2022,2022-03-20,00:00,,London Giants,2,25 17 25 18 10,Coventry and Warwick Riga,3,18 25 20 25 15,division_2,men,Caius House Youth Centre,unknown,unknown
2021-2022,2022-03-20,00:00,,Sussex Dolphins 1,3,25 21 23 26 17,Southampton,2,23 25 25 24 15,division_2,women,The Triangle,unknown,unknown
2021-2022,2022-03-26,00:00,,Sussex Dolphins 1,0,17 24 23 - -,Bristol 2,3,25 26 25 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2021-2022,2022-03-27,00:00,,Bedminster,3,25 14 25 25 0,City of Bristol,1,19 25 17 22 0,division_3,women,Bristol Brunel Academy,unknown,unknown
2021-2022,2022-04-09,00:00,,Essex Blaze,3,25 21 25 25 0,Weymouth Volleyball Club,1,21 25 16 23 0,division_1,men,Boswells School,unknown,unknown
