season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2018-2019,2019-02-16,00:00,,Team Sunderland,3,25 25 25 - -,Hull Thunder,0,9 17 18 - -,division_2,women,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-02-16,00:00,,University of Bristol,1,28 23 11 22 0,City of Bristol,3,26 25 25 25 0,division_2,men,University of Bristol,unknown,unknown
2018-2019,2019-02-17,00:00,,Ashcombe Dorking,3,25 25 25 - -,Reading Aces,0,18 10 21 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-17,00:00,,Coventry & Warwick Riga,0,21 19 18 - -,York Falcons,3,25 25 25 - -,division_2,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-02-17,00:00,,Intervolley Manchester,3,25 25 25 - -,Sheffield 2,0,12 22 10 - -,division_1,men,The Y Club,unknown,unknown
2018-2019,2019-02-17,00:00,,London Inter Orcas,1,21 25 23 19 0,Cambridge ARU,3,25 22 25 25 0,division_1,women,Island Sports Trust,unknown,unknown
2018-2019,2019-02-17,00:00,,Manchester Marvels,0,15 13 17 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_2,men,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-17,00:00,,Southampton,0,18 19 24 - -,Essex Trinity,3,25 25 26 - -,division_2,women,Woodlands Community School,unknown,unknown
2018-2019,2019-02-17,00:00,,Sussex Dolphins 1,0,16 18 20 - -,Dartford Chargers,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-17,00:00,,Team South Wales,0,15 17 22 - -,University of Nottingham Volleyball,3,25 25 25 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,unknown,unknown
2018-2019,2019-02-23,00:00,,Ashcombe Dorking,1,18 25 23 22 0,London Inter Orcas,3,25 16 25 25 0,shield,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,Cambridge ARU,2,21 25 23 25 6,Leeds Gorse,3,25 23 25 23 15,division_1,men,North Cambridge Academy,unknown,unknown
2018-2019,2019-02-23,00:00,,Cambridge ARU,3,25 25 25 - -,DARKSTAR Derbyshire,0,23 22 21 - -,division_1,women,North Cambridge Academy,unknown,unknown
2018-2019,2019-02-23,00:00,,Coventry and Warwick Riga,1,23 25 21 21 0,Newmarket,3,25 23 25 25 0,division_3,men,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,DARKSTAR Derbyshire,0,14 15 16 - -,Intervolley Manchester,3,25 25 25 - -,shield,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-02-23,00:00,,Durham Palatinates,3,25 21 25 25 0,Richmond Docklands,1,22 25 17 17 0,cup,men,Kingston Arena,unknown,unknown
2018-2019,2019-02-23,00:00,,Durham Palatinates,3,25 25 25 - -,Team SideOut Polonia (London),0,22 13 16 - -,cup,women,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-02-23,00:00,,Essex Blaze,3,25 25 25 - -,Sheffield,0,18 19 20 - -,superleague,men,University of Essex Sports Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,Essex Rebels,3,17 20 25 25 15,London Aces,2,25 25 22 21 12,shield,men,University of Essex Sports Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,IBB Polonia London,3,25 25 25 - -,Malory Eagles UEL,0,15 21 21 - -,cup,men,Brentford Fountain Leisure Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,Loughborough Students,0,0 0 0 - -,Newmarket,3,25 25 25 - -,division_3,men,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,Loughborough Students,0,16 25 18 - -,Coventry and Warwick Riga,3,25 27 25 - -,division_3,men,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-02-23,00:00,,Northumbria University,3,25 25 21 25 0,London Inter Orcas,1,15 17 25 19 0,cup,women,TBC,unknown,unknown
2018-2019,2019-02-23,00:00,,Stockport,3,25 25 25 - -,Tamworth Spartans,0,19 14 19 - -,division_2,men,Life Leisure Brinnington Park,unknown,unknown
2018-2019,2019-02-23,00:00,,The Miners Doncaster,3,27 25 25 - -,University of Nottingham,0,25 20 19 - -,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-02-24,00:00,,Cardiff Falcons,3,25 25 22 25 0,Southampton 2,1,21 20 25 20 0,division_3,women,Cathedral School,unknown,unknown
2018-2019,2019-02-24,00:00,,Cardiff Falcons,3,25 25 25 - -,University of Bristol,0,8 8 12 - -,division_3,women,Cathedral School,unknown,unknown
2018-2019,2019-02-24,00:00,,City of Bristol,2,23 31 25 22 11,Plymouth Mayflower VC,3,25 29 23 25 15,division_3,women,Oasis Academy Brislington,unknown,unknown
2018-2019,2019-02-24,00:00,,Durham Palatinates,3,25 19 25 25 0,London Inter Orcas,1,19 25 21 16 0,superleague,women,TBC,unknown,unknown
2018-2019,2019-02-24,00:00,,Essex Rebels,3,25 25 22 23 15,Malory Eagles UEL,2,15 14 25 25 11,superleague,women,University of Essex Sports Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,Hull Thunder,0,21 23 17 - -,Lincoln Cannons,3,25 25 25 - -,division_2,women,Hull Holy Trinity House Academy,unknown,unknown
2018-2019,2019-02-24,00:00,,Intervolley Manchester,0,23 10 22 - -,Essex Rebels,3,25 25 25 - -,division_1,men,The Y Club,unknown,unknown
2018-2019,2019-02-24,00:00,,Leeds Gorse,3,21 21 25 25 15,DARKSTAR Derbyshire,2,25 25 19 16 12,shield,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-02-24,00:00,,Leicester Athena Phoenix,3,25 11 25 25 16,Norwich Spikers,2,13 25 21 27 14,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,Lionhearts Vinarius,3,25 25 25 - -,Portsmouth,0,14 8 21 - -,division_3,women,Caius House Youth Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,London Inter Orcas,0,15 24 24 - -,University of Nottingham Volleyball,3,25 26 26 - -,division_1,women,Island Sports Trust,unknown,unknown
2018-2019,2019-02-24,00:00,,Loughborough Students,3,15 25 25 25 0,Ashfield Vipers,1,25 19 20 22 0,division_3,women,Wilnecote Leisure Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,Manchester Marvels Mayhem,1,18 25 15 18 0,Chester Amazons,3,25 23 25 25 0,division_3,women,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-24,00:00,,Manchester Marvels Mystics,0,19 21 22 - -,Team Sunderland,3,25 25 25 - -,division_2,women,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-24,00:00,,Manchester Marvels,3,25 28 25 - -,Nottingham Rockets,0,15 26 15 - -,division_2,men,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-02-24,00:00,,Southampton 2,3,25 25 25 - -,University of Bristol,0,18 17 10 - -,division_3,women,Cathedral School,unknown,unknown
2018-2019,2019-02-24,00:00,,Sussex Dolphins,0,8 13 17 - -,Ashcombe Dorking 2,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,Tamworth Spartans,3,25 25 25 - -,Ashfield Vipers,0,10 12 9 - -,division_3,women,Wilnecote Leisure Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,Tamworth Spartans,3,25 25 25 - -,Loughborough Students,0,18 13 14 - -,division_3,women,Wilnecote Leisure Centre,unknown,unknown
2018-2019,2019-02-24,00:00,,The Miners Doncaster,3,25 23 23 25 15,DARKSTAR Derbyshire,2,19 25 25 19 5,division_2,men,Campsmount Academy,unknown,unknown
2018-2019,2019-02-24,00:00,,Weymouth Volleyball Club,3,25 20 25 25 0,Dartford Crossers,1,23 25 13 18 0,division_3,men,Woodlands Community School,unknown,unknown
2018-2019,2019-03-02,00:00,,Black Country,0,24 17 14 - -,Newcastle Staffs,3,26 25 25 - -,division_2,women,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-03-02,00:00,,Black Country,3,25 25 25 - -,Sheffield 2,0,16 18 16 - -,division_1,men,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-03-02,00:00,,Bristol 2,3,25 25 27 - -,Ashcombe Dorking,0,12 21 25 - -,division_2,women,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-03-02,00:00,,Cambridge ARU,1,20 16 25 22 0,London Aces,3,25 25 21 25 0,division_1,men,North Cambridge Academy,unknown,unknown
2018-2019,2019-03-02,00:00,,Malory Eagles UEL,3,25 25 25 - -,London Inter Orcas,0,10 22 23 - -,superleague,women,TBC,unknown,unknown
2018-2019,2019-03-02,00:00,,Malory Eagles UEL,3,26 22 25 25 15,Richmond Docklands,2,28 25 21 20 9,superleague,men,Ernest Bevin College,unknown,unknown
2018-2019,2019-03-02,00:00,,Newcastle Staffs,1,28 24 21 21 0,Southampton,3,26 26 25 25 0,superleague,men,Keele University Sports Centre,unknown,unknown
2018-2019,2019-03-02,00:00,,Tamworth Spartans,1,18 13 25 14 0,Manchester Marvels,3,25 25 22 25 0,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2018-2019,2019-03-02,00:00,,Team Sunderland,3,22 25 25 25 0,Coventry & Warwick Riga,1,25 19 23 20 0,division_2,women,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-03-02,00:00,,University of Bristol,1,26 22 9 20 0,Essex Estonians,3,24 25 25 25 0,division_2,men,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-03-02,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,London Inter Orcas,0,10 16 14 - -,division_1,women,TBC,unknown,unknown
2018-2019,2019-03-02,00:00,,University of Nottingham,3,25 25 16 25 0,Norwich Spikers,1,16 23 25 18 0,division_2,men,TBC,unknown,unknown
2018-2019,2019-03-03,00:00,,Ashcombe Dorking 2,0,14 19 18 - -,Lionhearts Vinarius,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Newcastle Staffs 2,0,22 17 21 - -,division_3,men,Alan Higgs Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Dartford Chargers,3,25 25 22 25 15,Reading Aces,2,14 16 25 27 13,division_2,women,Dartford Technology College,unknown,unknown
2018-2019,2019-03-03,00:00,,Dartford Crossers,2,18 25 25 25 7,Urbond VC Portsmouth,3,25 15 20 27 15,division_3,men,Lavington School,unknown,unknown
2018-2019,2019-03-03,00:00,,Hull Thunder,0,19 11 20 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_2,women,Hull Holy Trinity House Academy,unknown,unknown
2018-2019,2019-03-03,00:00,,Leeds Gorse,2,16 25 20 25 14,Newcastle Staffs,3,25 13 25 13 16,division_2,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-03-03,00:00,,Northampton,1,25 17 29 16 0,Coventry & Warwick Riga 2,3,23 25 31 25 0,division_3,women,Telford College of Arts and Technology,unknown,unknown
2018-2019,2019-03-03,00:00,,Norwich Spikers,3,25 25 25 - -,Nottingham Rockets,0,14 19 15 - -,division_2,men,Easton & Otley College,unknown,unknown
2018-2019,2019-03-03,00:00,,Plymouth Mayflower VC,0,16 8 6 - -,Cardiff Falcons,3,25 25 25 - -,division_3,women,Plymstock School Sports Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Plymouth Mayflower VC,3,26 25 18 22 15,Wessex,2,24 8 25 25 10,division_3,women,Plymstock School Sports Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Sheffield,1,25 22 22 21 0,Durham Palatinates,3,15 25 25 25 0,superleague,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-03-03,00:00,,Southampton 2,0,22 21 28 - -,Plymouth,3,25 25 30 - -,division_3,women,Crestwood College,unknown,unknown
2018-2019,2019-03-03,00:00,,Stowmarket,3,24 25 25 25 0,Loughborough Students,1,26 20 16 19 0,division_3,men,Stowupland Sports Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Stowmarket,3,25 25 25 - -,Wombourne 1,0,16 18 20 - -,division_3,men,Stowupland Sports Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Sussex Dolphins,0,14 15 11 - -,Lionhearts Vinarius,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Sussex Dolphins,0,25 22 15 - -,Ashcombe Dorking 2,3,27 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,University of Bristol,0,17 23 18 - -,City of Bristol,3,25 25 25 - -,division_3,women,USW Sport Park,unknown,unknown
2018-2019,2019-03-03,00:00,,Wessex,0,21 10 15 - -,Cardiff Falcons,3,25 25 25 - -,division_3,women,Plymstock School Sports Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,Wiltshire Mavericks,1,17 25 22 20 0,Dartford Crossers,3,25 22 25 25 0,division_3,men,Lavington School,unknown,unknown
2018-2019,2019-03-03,00:00,,Wiltshire Mavericks,3,25 25 17 22 15,Urbond VC Portsmouth,2,15 20 25 25 9,division_3,men,Lavington School,unknown,unknown
2018-2019,2019-03-03,00:00,,Wombourne 1,1,25 20 22 18 0,Loughborough Students,3,17 25 25 25 0,division_3,men,Stowupland Sports Centre,unknown,unknown
2018-2019,2019-03-03,00:00,,York Vikings,3,26 25 25 - -,Stockport,0,24 16 22 - -,division_2,men,Joseph Rowntree School,unknown,unknown
2018-2019,2019-03-09,00:00,,Ashcombe Dorking,2,25 25 23 23 18,Bristol 2,3,21 23 25 25 20,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-09,00:00,,Black Country,3,25 25 23 25 0,Hull Thunder,1,14 18 25 23 0,division_2,women,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-03-09,00:00,,Black Country,3,25 25 25 - -,Cambridge ARU,0,20 21 7 - -,division_1,men,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-03-09,00:00,,Essex Rebels,3,25 25 25 - -,Durham Palatinates,0,15 22 18 - -,superleague,women,University of Essex Sports Centre,unknown,unknown
2018-2019,2019-03-09,00:00,,IBB Polonia London,3,25 25 25 - -,Essex Blaze,0,11 12 14 - -,superleague,men,Brentford Fountain Leisure Centre,unknown,unknown
2018-2019,2019-03-09,00:00,,Lincoln Cannons,1,16 21 25 10 0,Manchester Marvels Mystics,3,25 25 17 25 0,division_2,women,Riseholme College (Showground Campus),unknown,unknown
2018-2019,2019-03-09,00:00,,London Aces,3,25 25 25 - -,Intervolley Manchester,0,0 0 0 - -,division_1,men,Lambeth Academy,unknown,unknown
2018-2019,2019-03-09,00:00,,Newcastle Staffs,2,25 19 18 28 5,Coventry & Warwick Riga,3,23 25 25 26 15,division_2,women,Keele University Sports Centre,unknown,unknown
2018-2019,2019-03-09,00:00,,Richmond 2,3,25 25 25 25 0,Reading Aces,1,27 16 18 19 0,division_2,women,Kingston Arena,unknown,unknown
2018-2019,2019-03-09,00:00,,Richmond Bucks,3,25 25 25 - -,University of Bristol,0,0 0 0 - -,division_2,men,Kingston Arena,unknown,unknown
2018-2019,2019-03-09,00:00,,Southampton,3,25 25 25 - -,Malory Eagles UEL,0,0 0 0 - -,superleague,men,Itchen College Sports Centre,unknown,unknown
2018-2019,2019-03-09,00:00,,Sussex Dolphins 1,1,14 19 25 19 0,Bristol 2,3,25 25 9 25 0,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-09,00:00,,Team Sunderland,3,25 25 25 - -,Sheffield 2,0,11 15 19 - -,division_1,men,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-03-10,00:00,,Coventry & Warwick Riga 2,3,22 25 25 25 0,Nottingham Rockets,1,25 21 19 11 0,division_3,women,Moulton College,unknown,unknown
2018-2019,2019-03-10,00:00,,Dartford Chargers,3,25 25 25 27 0,Essex Trinity,1,27 21 19 25 0,division_2,women,Dartford Technology College,unknown,unknown
2018-2019,2019-03-10,00:00,,Hounslow,1,20 15 25 22 0,South Hants,3,25 25 17 25 0,division_3,men,Spelthorne Leisure Centre,unknown,unknown
2018-2019,2019-03-10,00:00,,Hounslow,3,25 25 25 - -,Urbond VC Portsmouth,0,20 23 20 - -,division_3,men,Spelthorne Leisure Centre,unknown,unknown
2018-2019,2019-03-10,00:00,,Northampton,1,16 21 27 23 0,Nottingham Rockets,3,25 25 25 25 0,division_3,women,Moulton College,unknown,unknown
2018-2019,2019-03-10,00:00,,Northampton,1,23 18 25 21 0,Coventry & Warwick Riga 2,3,25 25 21 25 0,division_3,women,Moulton College,unknown,unknown
2018-2019,2019-03-10,00:00,,South Hants,0,17 24 16 - -,Urbond VC Portsmouth,3,25 26 25 - -,division_3,men,Spelthorne Leisure Centre,unknown,unknown
2018-2019,2019-03-10,00:00,,Tamworth Spartans,2,13 23 25 25 11,The Miners Doncaster,3,25 25 17 22 15,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2018-2019,2019-03-16,00:00,,Cambridge ARU,3,25 25 25 - -,Sheffield 2,0,21 14 22 - -,division_1,men,North Cambridge Academy,unknown,unknown
2018-2019,2019-03-16,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Hull Thunder,0,11 18 14 - -,division_2,women,Alan Higgs Centre,unknown,unknown
2018-2019,2019-03-16,00:00,,London Inter Orcas,3,25 25 25 - -,Malory Eagles UEL,0,21 16 12 - -,superleague,women,TBC,unknown,unknown
2018-2019,2019-03-16,00:00,,Newcastle Staffs 2,2,16 25 25 21 15,Coventry and Warwick Riga,3,25 19 21 25 17,division_3,men,Madeley High School,unknown,unknown
2018-2019,2019-03-16,00:00,,Newcastle Staffs 2,2,25 22 25 24 17,Stowmarket,3,17 25 20 26 19,division_3,men,Madeley High School,unknown,unknown
2018-2019,2019-03-16,00:00,,Richmond Docklands,2,25 21 25 25 14,Malory Eagles UEL,3,27 25 11 22 16,superleague,men,Kingston Arena,unknown,unknown
2018-2019,2019-03-16,00:00,,Sheffield,1,24 25 16 12 0,IBB Polonia London,3,26 22 25 25 0,superleague,men,Sheffield - U18 Boys,unknown,unknown
2018-2019,2019-03-16,00:00,,Southampton,3,23 25 25 25 0,Newcastle Staffs,1,25 16 16 20 0,superleague,men,Itchen College Sports Centre,unknown,unknown
2018-2019,2019-03-16,00:00,,Stockport,3,25 25 25 - -,DARKSTAR Derbyshire,0,22 19 22 - -,division_2,men,Life Leisure Brinnington Park,unknown,unknown
2018-2019,2019-03-16,00:00,,Stowmarket,1,22 25 23 21 0,Coventry and Warwick Riga,3,25 17 25 25 0,division_3,men,Madeley High School,unknown,unknown
2018-2019,2019-03-16,00:00,,Team South Wales,0,21 22 14 - -,London Inter Orcas,3,25 25 25 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,unknown,unknown
2018-2019,2019-03-16,00:00,,Team Sunderland,3,25 25 25 - -,Black Country,0,21 17 16 - -,division_2,women,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-03-16,00:00,,Team Sunderland,3,25 25 25 - -,Black Country,0,23 20 23 - -,division_1,men,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-03-17,00:00,,Ashcombe Dorking,2,25 25 18 24 7,Richmond 2,3,17 18 25 26 15,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-17,00:00,,Dartford Crossers,3,25 25 23 16 15,Wiltshire Mavericks,2,20 18 25 25 8,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2018-2019,2019-03-17,00:00,,Durham Palatinates,0,13 19 19 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-03-17,00:00,,Essex Estonians,3,25 19 21 25 15,City of Bristol,2,18 25 25 15 12,division_2,men,St John Payne School,unknown,unknown
2018-2019,2019-03-17,00:00,,Essex Trinity,0,21 13 17 - -,Reading Aces,3,25 25 25 - -,division_2,women,St John Payne School,unknown,unknown
2018-2019,2019-03-17,00:00,,Herts,0,24 16 20 - -,Team South Wales,3,26 25 25 - -,division_1,women,Queens School,unknown,unknown
2018-2019,2019-03-17,00:00,,Hounslow,3,25 15 25 25 0,South Hants,1,17 25 17 16 0,division_3,men,Redlands Community Sports Hub,unknown,unknown
2018-2019,2019-03-17,00:00,,Leeds Gorse,3,17 25 23 25 15,Black Country,2,25 20 25 20 7,division_1,men,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-03-17,00:00,,Leeds Gorse,3,25 22 25 25 0,Black Country,1,9 25 11 12 0,division_2,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-03-17,00:00,,Lincoln Cannons,0,24 17 31 - -,Hull Thunder,3,26 25 33 - -,division_3,men,Vision West Nottinghamshire College,unknown,unknown
2018-2019,2019-03-17,00:00,,Loughborough Students,0,17 14 20 - -,Leicester Athena Phoenix,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-03-17,00:00,,Loughborough Students,0,19 14 18 - -,Northampton,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-03-17,00:00,,Northampton,0,19 15 23 - -,Leicester Athena Phoenix,3,25 25 25 - -,division_3,women,Loughborough University Netball Centre,unknown,unknown
2018-2019,2019-03-17,00:00,,Southampton,3,25 27 22 25 17,Bristol 2,2,17 29 25 23 15,division_2,women,Woodlands Community School,unknown,unknown
2018-2019,2019-03-17,00:00,,Team Sunderland,3,25 25 25 - -,Essex Rebels,0,19 20 17 - -,division_1,men,Sunderland University (Cityspace),unknown,unknown
2018-2019,2019-03-17,00:00,,Weymouth Volleyball Club,3,25 23 23 25 15,South Hants,2,13 25 25 14 4,division_3,men,Redlands Community Sports Hub,unknown,unknown
2018-2019,2019-03-17,00:00,,Weymouth Volleyball Club,3,25 25 25 - -,Hounslow,0,20 22 23 - -,division_3,men,Redlands Community Sports Hub,unknown,unknown
2018-2019,2019-03-17,00:00,,York Falcons,3,20 25 27 25 0,Newcastle Staffs,1,25 14 25 22 0,division_2,women,Joseph Rowntree School,unknown,unknown
2018-2019,2019-03-17,00:00,,York Vikings,3,28 18 25 25 0,University of Nottingham,1,26 25 15 21 0,division_2,men,Joseph Rowntree School,unknown,unknown
2018-2019,2019-03-23,00:00,,Black Country,0,23 22 20 - -,London Aces,3,25 25 25 - -,division_1,men,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-03-23,00:00,,Black Country,3,18 17 25 25 15,Lincoln Cannons,2,25 25 23 12 6,division_2,women,Redhill School Sports Hall,unknown,unknown
2018-2019,2019-03-23,00:00,,City of Bristol,3,25 25 25 - -,Bristol,0,17 17 20 - -,division_2,men,Oasis Academy Brislington,unknown,unknown
2018-2019,2019-03-23,00:00,,DARKSTAR Derbyshire,3,25 23 25 25 0,Herts,1,9 25 12 22 0,division_1,women,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-03-23,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Norwich Spikers,0,14 14 16 - -,division_2,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-03-23,00:00,,Durham Palatinates,0,22 22 17 - -,Essex Rebels,3,25 25 25 - -,superleague,women,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-03-23,00:00,,Durham Palatinates,3,25 26 25 18 15,Essex Blaze,2,20 28 18 25 10,superleague,men,Durham University Sport (Queens Campus),unknown,unknown
2018-2019,2019-03-23,00:00,,Leeds Gorse,1,25 23 27 25 0,Team Sunderland,3,22 25 29 27 0,division_1,men,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-03-23,00:00,,Leeds Gorse,3,25 25 25 - -,Team Sunderland,0,18 16 21 - -,division_2,women,The Ruth Gorse Academy,unknown,unknown
2018-2019,2019-03-23,00:00,,Nottingham Rockets,3,25 25 23 21 15,York Vikings,2,18 23 25 25 12,division_2,men,Southglade Leisure Centre,unknown,unknown
2018-2019,2019-03-23,00:00,,Richmond 2,3,21 25 25 25 0,Southampton,1,25 19 16 18 0,division_2,women,Kingston Arena,unknown,unknown
2018-2019,2019-03-23,00:00,,Team South Wales,1,25 22 22 24 0,Cambridge ARU,3,12 25 25 26 0,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,unknown,unknown
2018-2019,2019-03-23,00:00,,University of Nottingham,2,28 23 25 25 11,Stockport,3,26 25 23 27 15,division_2,men,David Ross Sports Village,unknown,unknown
2018-2019,2019-03-24,00:00,,Bristol 2,3,25 25 20 18 15,Essex Trinity,2,23 17 25 25 11,division_2,women,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-03-24,00:00,,Bristol,2,23 25 23 27 12,Essex Estonians,3,25 22 25 25 15,division_2,men,Steiner Academy Sportshall,unknown,unknown
2018-2019,2019-03-24,00:00,,Coventry & Warwick Riga 2,0,19 12 13 - -,Leicester Athena Phoenix,3,25 25 25 - -,division_3,women,Easton & Otley College,unknown,unknown
2018-2019,2019-03-24,00:00,,DARKSTAR Derbyshire,1,25 19 20 22 0,Tamworth Spartans,3,23 25 25 25 0,division_2,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2018-2019,2019-03-24,00:00,,Dartford Chargers,3,25 25 18 26 0,Ashcombe Dorking,1,23 21 25 24 0,division_2,women,Dartford Technology College,unknown,unknown
2018-2019,2019-03-24,00:00,,Hull Thunder,0,16 21 26 - -,York Falcons,3,25 25 28 - -,division_2,women,Hull Holy Trinity House Academy,unknown,unknown
2018-2019,2019-03-24,00:00,,Manchester Marvels Marauders,0,6 6 12 - -,Hull Thunder,3,25 25 25 - -,division_3,men,Orford Jubilee Neighbourhood Hub,unknown,unknown
2018-2019,2019-03-24,00:00,,Manchester Marvels Mystics,1,25 12 22 25 0,Coventry & Warwick Riga,3,22 25 25 27 0,division_2,women,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-03-24,00:00,,Manchester Marvels,3,25 25 21 25 0,Norwich Spikers,1,12 16 25 17 0,division_2,men,Dean Trust Ardwick,unknown,unknown
2018-2019,2019-03-24,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,division_3,men,Newmarket Leisure Centre,unknown,unknown
2018-2019,2019-03-24,00:00,,Newmarket,3,25 25 25 - -,Loughborough Students,0,0 0 0 - -,division_3,men,Newmarket Leisure Centre,unknown,unknown
2018-2019,2019-03-24,00:00,,Newmarket,3,25 25 25 - -,Newcastle Staffs 2,0,19 11 17 - -,division_3,men,Newmarket Leisure Centre,unknown,unknown
2018-2019,2019-03-24,00:00,,Northampton,3,25 25 12 25 0,Loughborough Students,1,15 15 25 20 0,division_3,women,Moulton College,unknown,unknown
2018-2019,2019-03-24,00:00,,Northampton,3,26 16 24 25 15,Nottingham Rockets,2,24 25 26 20 9,division_3,women,Moulton College,unknown,unknown
2018-2019,2019-03-24,00:00,,Norwich Spikers,0,11 13 22 - -,Leicester Athena Phoenix,3,25 25 25 - -,division_3,women,Easton & Otley College,unknown,unknown
2018-2019,2019-03-24,00:00,,Norwich Spikers,3,28 25 25 - -,Coventry & Warwick Riga 2,0,26 15 12 - -,division_3,women,Easton & Otley College,unknown,unknown
2018-2019,2019-03-24,00:00,,Nottingham Rockets,0,16 18 20 - -,Loughborough Students,3,25 25 25 - -,division_3,women,Moulton College,unknown,unknown
2018-2019,2019-03-24,00:00,,Plymouth,1,26 21 12 23 0,City of Bristol,3,24 25 25 25 0,division_3,women,Coombe Dean School,unknown,unknown
