season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2019-2020,2019-10-20,00:00,,Manchester Marvels Mayhem,3,25 25 25 25 0,Ashfield Vipers,1,12 22 27 16 0,division_3,women,Dean Trust Ardwick,110308,110308
2019-2020,2019-10-20,00:00,,Hull Thunder,3,25 25 25 - -,The Miners Doncaster,0,19 16 13 - -,division_3,women,Hull Holy Trinity House Academy,110308,110308
2019-2020,2019-10-20,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,The Miners Doncaster,0,15 22 23 - -,division_3,women,Hull Holy Trinity House Academy,110308,110308
2019-2020,2019-10-20,00:00,,Hull Thunder,0,20 16 19 - -,Urmston Grammar Volleyball,3,25 25 25 - -,division_3,women,Hull Holy Trinity House Academy,110308,110308
2019-2020,2020-04-25,00:00,,City of Bristol,2,23 25 23 25 15,Plymouth,2,25 23 25 23 15,division_3,women,Oasis Academy Brislington,110308,110308
2019-2020,2020-04-19,00:00,,Southampton 2,2,23 25 23 25 15,City of Bristol,2,25 23 25 23 15,division_3,women,Petroc College,110308,110308
2019-2020,2020-04-05,00:00,,Southampton,2,23 25 23 25 15,City of Bristol,2,25 23 25 23 15,division_3,women,Itchen College Sports Centre,110308,110308
2019-2020,2020-03-22,00:00,,Plymouth Mayflower VC,2,23 25 23 25 15,Southampton,2,25 23 25 23 15,division_3,women,Plymstock School Sports Centre,110308,110308
2019-2020,2020-03-01,00:00,,Plymouth Mayflower VC,3,26 27 26 - -,Plymouth,0,24 25 24 - -,division_3,women,Plymstock School Sports Centre,110308,110308
2019-2020,2020-03-01,00:00,,Southampton 2,1,25 16 23 21 0,City of Bristol,3,19 25 25 25 0,division_3,women,Itchen College Sports Centre,110308,110308
2019-2020,2020-02-23,00:00,,Southampton,3,25 25 25 - -,City of Bristol,0,12 14 15 - -,division_3,women,Woodlands Community School,110308,110308
2019-2020,2020-02-09,00:00,,Southampton,3,25 25 25 - -,Southampton 2,0,7 17 11 - -,division_3,women,Oxley Sports Centre,110308,110308
2019-2020,2020-01-19,00:00,,Southampton 2,0,15 11 15 - -,Plymouth Mayflower VC,3,25 25 25 - -,division_3,women,Itchen College Sports Centre,110308,110308
2019-2020,2019-12-15,00:00,,City of Bristol,3,25 25 25 - -,Plymouth Mayflower VC,0,18 14 22 - -,division_3,women,Oxley Sports Centre,110308,110308
2019-2020,2019-12-15,00:00,,Southampton 2,0,14 9 17 - -,Plymouth,3,25 25 25 - -,division_3,women,Woodlands Community School,110308,110308
2019-2020,2019-11-24,00:00,,Plymouth,0,19 28 9 - -,Plymouth Mayflower VC,3,25 30 25 - -,division_3,women,Coombe Dean School,110308,110308
2019-2020,2019-11-24,00:00,,Southampton,3,25 25 25 - -,Plymouth Mayflower VC,0,22 18 13 - -,division_3,women,Coombe Dean School,110308,110308
2019-2020,2019-11-24,00:00,,Plymouth,1,29 19 14 15 0,Southampton,3,27 25 25 25 0,division_3,women,Coombe Dean School,110308,110308
2019-2020,2019-11-03,00:00,,Plymouth,0,21 23 20 - -,Southampton,3,25 25 25 - -,division_3,women,Coombe Dean School,110308,110308
2019-2020,2019-11-03,00:00,,Southampton 2,0,12 14 15 - -,Southampton,3,25 25 25 - -,division_3,women,Coombe Dean School,110308,110308
2019-2020,2019-11-03,00:00,,Plymouth,3,25 16 25 25 0,Southampton 2,1,8 25 23 21 0,division_3,women,Coombe Dean School,110308,110308
2019-2020,2019-11-03,00:00,,City of Bristol,3,25 25 20 17 15,Plymouth Mayflower VC,2,23 21 25 25 11,division_3,women,Oasis Academy Brislington,110308,110308
2019-2020,2019-10-27,00:00,,City of Bristol,2,25 13 25 18 7,Plymouth,3,17 25 21 25 15,division_3,women,Oasis Academy Brislington,110308,110308
2019-2020,2019-10-20,00:00,,Plymouth Mayflower VC,3,25 25 25 - -,Southampton 2,0,17 18 22 - -,division_3,women,Plymstock School Sports Centre,110308,110308
2019-2020,2020-02-22,00:00,,York Falcons,1,12 12 25 14 0,DARKSTAR Derbyshire,3,25 25 18 25 0,shield,women,Joseph Rowntree School,110308,110308
2019-2020,2020-01-26,00:00,,York Falcons,3,25 25 25 - -,Hull Thunder,0,8 18 13 - -,shield,women,University of York Sports Centre,110308,110308
2019-2020,2020-01-26,00:00,,Wessex,0,16 15 24 - -,Lionhearts Vinarius,3,25 25 26 - -,shield,women,LeAF Academy,110308,110308
2019-2020,2020-01-26,00:00,,DARKSTAR Derbyshire,3,25 25 24 25 0,Newcastle Staffs,1,15 9 26 18 0,shield,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2019-2020,2019-12-01,00:00,,Ashfield Vipers,0,11 14 10 - -,Newcastle Staffs,3,25 25 25 - -,shield,women,Southglade Leisure Centre,110308,110308
2019-2020,2019-12-01,00:00,,Wessex,3,25 25 25 - -,Plymouth Mayflower VC,0,0 0 0 - -,shield,women,LeAF Academy,110308,110308
2019-2020,2019-11-30,00:00,,Plymouth Mayflower VC,3,25 25 23 21 15,Portsmouth,2,18 15 25 25 12,shield,women,Plymstock School Sports Centre,110308,110308
2019-2020,2019-11-10,00:00,,Lincoln Cannons,2,25 25 20 18 11,Newcastle Staffs,3,16 18 25 25 15,shield,women,Riseholme College (Showground Campus),110308,110308
2019-2020,2019-11-10,00:00,,Tamworth Spartans,1,21 18 25 9 0,Leicester Athena Phoenix,3,25 25 14 25 0,shield,women,TBC,110308,110308
2019-2020,2019-11-10,00:00,,The Miners Doncaster,0,9 9 8 - -,York Falcons,3,25 25 25 - -,shield,women,XP School,110308,110308
2019-2020,2019-11-10,00:00,,Wessex,3,25 25 15 22 15,Sussex Dolphins 1,2,19 21 25 25 6,shield,women,The Ashcombe Volleyball Centre,110308,110308
2019-2020,2019-12-15,00:00,,Bristol,0,18 12 12 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-12-14,00:00,,Cambridge ARU,0,22 15 16 - -,University of Nottingham Volleyball,3,25 25 25 - -,superleague,women,North Cambridge Academy,110308,110308
2019-2020,2019-12-14,00:00,,Durham Palatinates,3,25 25 15 23 15,Team SideOut Polonia (London),2,21 17 25 25 8,superleague,women,Sport and wellbeing centre Durham,110308,110308
2019-2020,2019-12-14,00:00,,Malory Eagles UEL,3,24 25 25 25 0,London Inter Orcas,1,26 22 13 16 0,superleague,women,University of East London (Sports Dock),110308,110308
2019-2020,2019-12-08,00:00,,Team SideOut Polonia (London),3,25 25 21 25 0,Essex Rebels,1,10 14 25 23 0,superleague,women,St Benedicts School,110308,110308
2019-2020,2019-12-07,00:00,,Team SideOut Polonia (London),3,25 25 23 25 0,London Inter Orcas,1,22 12 25 23 0,superleague,women,St Benedicts School,110308,110308
2019-2020,2019-12-07,00:00,,Durham Palatinates,3,25 25 25 - -,University of Nottingham Volleyball,0,5 19 22 - -,superleague,women,Sport and wellbeing centre Durham,110308,110308
2019-2020,2019-11-30,00:00,,London Inter Orcas,3,25 25 25 - -,Cambridge ARU,0,18 20 12 - -,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2019-11-24,00:00,,Essex Rebels,1,18 25 23 23 0,Durham Palatinates,3,25 21 25 25 0,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2019-11-23,00:00,,University of Nottingham Volleyball,2,16 24 25 26 13,Team SideOut Polonia (London),3,25 26 23 24 15,superleague,women,TBC,110308,110308
2019-2020,2019-11-23,00:00,,Malory Eagles UEL,3,21 25 25 25 0,Cambridge ARU,1,25 14 15 21 0,superleague,women,Ernest Bevin College,110308,110308
2019-2020,2019-11-16,00:00,,Essex Rebels,3,23 25 25 25 0,University of Nottingham Volleyball,1,25 19 23 22 0,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2019-11-16,00:00,,Durham Palatinates,3,25 25 21 25 0,Bristol,1,18 13 25 21 0,superleague,women,Sport and wellbeing centre Durham,110308,110308
2019-2020,2019-11-03,00:00,,Bristol,1,19 25 12 21 0,Team SideOut Polonia (London),3,25 23 25 25 0,superleague,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-11-02,00:00,,London Inter Orcas,1,25 15 14 11 0,Essex Rebels,3,21 25 25 25 0,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2019-11-02,00:00,,Malory Eagles UEL,0,18 22 22 - -,Durham Palatinates,3,25 25 25 - -,superleague,women,Ernest Bevin College,110308,110308
2019-2020,2019-10-27,00:00,,Team SideOut Polonia (London),0,17 23 23 - -,Malory Eagles UEL,3,25 25 25 - -,superleague,women,Kensington Aldridge Academy,110308,110308
2019-2020,2019-10-26,00:00,,Essex Rebels,3,25 25 25 - -,Bristol,0,8 13 18 - -,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2019-10-26,00:00,,University of Nottingham Volleyball,3,25 20 27 25 0,London Inter Orcas,1,19 25 25 18 0,superleague,women,David Ross Sports Village,110308,110308
2019-2020,2019-10-26,00:00,,Durham Palatinates,3,25 25 25 - -,Cambridge ARU,0,16 15 15 - -,superleague,women,TBC,110308,110308
2019-2020,2019-10-20,00:00,,Bristol,0,15 23 20 - -,University of Nottingham Volleyball,3,25 25 25 - -,superleague,women,Steiner Academy Sportshall,110308,110308
2019-2020,2019-10-19,00:00,,Cambridge ARU,0,12 11 21 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,Stephen Perse Foundation,110308,110308
2019-2020,2019-10-19,00:00,,Malory Eagles UEL,3,25 25 24 25 0,Essex Rebels,1,15 17 26 18 0,superleague,women,Ernest Bevin College,110308,110308
2019-2020,2019-10-13,00:00,,Essex Rebels,3,25 25 25 - -,Cambridge ARU,0,16 18 20 - -,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2019-10-12,00:00,,University of Nottingham Volleyball,3,25 21 25 25 0,Malory Eagles UEL,1,22 25 22 21 0,superleague,women,David Ross Sports Village,110308,110308
2019-2020,2019-10-05,00:00,,London Inter Orcas,3,25 25 25 - -,Bristol,0,13 4 21 - -,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2019-09-28,00:00,,London Inter Orcas,3,25 19 25 31 0,Durham Palatinates,1,11 25 23 29 0,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2019-09-28,00:00,,Cambridge ARU,1,15 20 25 23 0,Bristol,3,25 25 22 25 0,superleague,women,North Cambridge Academy,110308,110308
2019-2020,2020-04-04,00:00,,London Inter Orcas,2,23 25 23 25 15,Bristol,2,25 23 25 23 15,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2020-03-28,00:00,,Cambridge ARU,2,23 25 23 25 15,London Inter Orcas,2,25 23 25 23 15,superleague,women,North Cambridge Academy,110308,110308
2019-2020,2020-03-22,00:00,,Bristol,2,23 25 23 25 15,Essex Rebels,2,25 23 25 23 15,superleague,women,Steiner Academy Sportshall,110308,110308
2019-2020,2020-03-21,00:00,,Essex Rebels,2,23 25 23 25 15,London Inter Orcas,2,25 23 25 23 15,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2020-03-15,00:00,,Bristol,2,23 25 23 25 15,Cambridge ARU,2,25 23 25 23 15,superleague,women,Steiner Academy Sportshall,110308,110308
2019-2020,2020-03-15,00:00,,London Inter Orcas,2,23 25 23 25 15,Essex Rebels,2,25 23 25 23 15,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2020-03-13,00:00,,Cambridge ARU,2,23 25 23 25 15,Essex Rebels,2,25 23 25 23 15,superleague,women,Stephen Perse Foundation,110308,110308
2019-2020,2020-03-08,00:00,,London Inter Orcas,3,25 25 25 - -,Cambridge ARU,0,15 18 23 - -,superleague,women,Caius House Youth Centre,110308,110308
2019-2020,2020-02-29,00:00,,Cambridge ARU,2,23 25 23 25 15,Bristol,2,25 23 25 23 15,superleague,women,North Cambridge Academy,110308,110308
2019-2020,2020-02-23,00:00,,Bristol,0,9 13 14 - -,London Inter Orcas,3,25 25 25 - -,superleague,women,Steiner Academy Sportshall,110308,110308
2019-2020,2020-02-16,00:00,,Essex Rebels,3,25 26 25 - -,Bristol,0,12 24 15 - -,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2020-02-16,00:00,,Essex Rebels,3,25 19 25 25 0,Cambridge ARU,1,19 25 17 6 0,superleague,women,University of Essex Sports Centre,110308,110308
2019-2020,2020-04-05,00:00,,Team SideOut Polonia (London),2,23 25 23 25 15,Malory Eagles UEL,2,25 23 25 23 15,superleague,women,St Benedicts School,110308,110308
2019-2020,2020-03-28,00:00,,Malory Eagles UEL,2,23 25 23 25 15,Durham Palatinates,2,25 23 25 23 15,superleague,women,Ernest Bevin College,110308,110308
2019-2020,2020-03-22,00:00,,University of Nottingham Volleyball,2,23 25 23 25 15,Malory Eagles UEL,2,25 23 25 23 15,superleague,women,David Ross Sports Village,110308,110308
2019-2020,2020-03-21,00:00,,University of Nottingham Volleyball,2,23 25 23 25 15,Durham Palatinates,2,25 23 25 23 15,superleague,women,David Ross Sports Village,110308,110308
2019-2020,2020-03-15,00:00,,University of Nottingham Volleyball,0,16 23 21 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,David Ross Sports Village,110308,110308
2019-2020,2020-03-14,00:00,,Durham Palatinates,0,22 20 20 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,TBC,110308,110308
2019-2020,2020-03-07,00:00,,Durham Palatinates,3,21 25 25 25 0,Malory Eagles UEL,1,25 20 21 13 0,superleague,women,TBC,110308,110308
2019-2020,2020-02-29,00:00,,Malory Eagles UEL,0,24 22 16 - -,Team SideOut Polonia (London),3,26 25 25 - -,superleague,women,TBC,110308,110308
2019-2020,2020-02-23,00:00,,Team SideOut Polonia (London),3,25 18 25 25 0,Durham Palatinates,1,14 25 19 19 0,superleague,women,Graham Sports Centre,110308,110308
2019-2020,2020-02-15,00:00,,Durham Palatinates,3,25 26 25 25 0,University of Nottingham Volleyball,1,13 28 17 17 0,superleague,women,TBC,110308,110308
2019-2020,2020-02-08,00:00,,Malory Eagles UEL,3,25 25 25 - -,University of Nottingham Volleyball,0,16 11 19 - -,superleague,women,TBC,110308,110308
2019-2020,2020-01-19,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,University of Nottingham Volleyball,0,17 22 17 - -,superleague,women,St Benedicts School,110308,110308
