season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2022-2023,2023-01-15,00:00,,Urbond VC Portsmouth,0,19 13 19 - -,Wiltshire Mavericks,3,25 25 25 - -,division_2,men,Mountbatten Leisure Centre,unknown,unknown
2022-2023,2023-01-15,00:00,,Urmston Grammar 2,2,16 27 25 15 8,York Vikings,3,25 25 22 25 15,division_3,men,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-15,00:00,,Urmston Grammar 2,3,20 25 25 25 0,Urmston Grammar V2,1,25 14 18 22 0,division_3,men,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-15,00:00,,Urmston Grammar V2,1,25 12 14 21 0,York Vikings,3,22 25 25 25 0,division_3,men,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-15,00:00,,Wombourne 1,1,16 12 28 21 0,Tamworth Spartans,3,25 25 26 25 0,division_2,men,Dudley Evolve,unknown,unknown
2022-2023,2023-01-21,00:00,,Ashcombe Dorking,3,25 25 25 - -,Urbond VC Portsmouth,0,0 0 0 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-21,00:00,,Black Country,3,25 25 17 25 0,Manchester Marvels,1,20 20 25 16 0,division_1,men,Redhill School Sports Hall,unknown,unknown
2022-2023,2023-01-21,00:00,,Essex Blaze,3,23 25 26 21 15,Weymouth Volleyball Club,2,25 18 24 25 9,division_1,men,St John Payne School,unknown,unknown
2022-2023,2023-01-21,00:00,,Everton Belugas,3,25 25 25 - -,Stockport,0,16 12 12 - -,division_2,women,Litherland High School,unknown,unknown
2022-2023,2023-01-21,00:00,,Guildford International,2,20 25 25 15 13,London Baks,3,25 17 20 25 15,division_2,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-21,00:00,,Hull Thunder,3,25 25 25 - -,Liverpool,0,18 23 18 - -,division_2,men,Allam Arena Hull University Sports Centre,unknown,unknown
2022-2023,2023-01-21,00:00,,Leeds Gorse,0,20 21 19 - -,Newcastle Staffs,3,25 25 25 - -,superleague,men,Leeds Gorse VC,unknown,unknown
2022-2023,2023-01-21,00:00,,Leeds Gorse,3,25 25 25 - -,DARKSTAR Derbyshire,0,17 16 23 - -,superleague,women,The Ruth Gorse Academy,unknown,unknown
2022-2023,2023-01-21,00:00,,Lionhearts Vinarius,3,25 25 25 - -,MK City,0,6 12 17 - -,division_1,women,Mulberry Shoreditch Academy,unknown,unknown
2022-2023,2023-01-21,00:00,,London Wildcats,0,10 17 13 - -,Dartford Crossers,3,25 25 25 - -,division_3,men,Leigh Academy Blackheath,unknown,unknown
2022-2023,2023-01-21,00:00,,MK City,3,25 25 25 - -,Urbond VC Portsmouth,0,0 0 0 - -,division_2,men,Glebe Farm School,unknown,unknown
2022-2023,2023-01-21,00:00,,Malory Eagles UEL,1,15 17 25 18 0,Durham Palatinates,3,25 25 20 25 0,superleague,women,Ernest Bevin College,unknown,unknown
2022-2023,2023-01-21,00:00,,Malory Eagles UEL,3,20 25 28 27 15,Durham Palatinates,2,25 23 30 25 12,superleague,men,Malory Eagles,unknown,unknown
2022-2023,2023-01-21,00:00,,Manchester Marvels Magic,3,24 25 25 25 0,Manchester Moss Side Jaguars,1,26 14 19 18 0,division_3,women,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-21,00:00,,Richmond Bucks,0,20 23 22 - -,London Aces,3,25 25 25 - -,division_1,men,Kingston Arena,unknown,unknown
2022-2023,2023-01-21,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Cambridge ARU,0,16 23 17 - -,superleague,women,Academy Sport,unknown,unknown
2022-2023,2023-01-21,00:00,,Team South Wales,3,25 16 7 25 15,Leicester Athena Phoenix,2,14 25 25 19 13,division_1,women,Eastern Community Campus,unknown,unknown
2022-2023,2023-01-21,00:00,,University of Nottingham,3,25 27 25 - -,Sheffield,0,17 25 14 - -,superleague,men,University of Nottingham,unknown,unknown
2022-2023,2023-01-21,00:00,,Urmston Grammar Volleyball 2,0,16 21 11 - -,Manchester Moss Side Jaguars,3,25 25 25 - -,division_3,women,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-21,00:00,,Urmston Grammar Volleyball 2,0,20 24 19 - -,Manchester Marvels Magic,3,25 26 25 - -,division_3,women,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-21,00:00,,Wessex,3,25 26 18 25 0,Bristol,1,23 24 25 13 0,division_1,women,Parkstone Grammar School,unknown,unknown
2022-2023,2023-01-22,00:00,,Ashcombe Dorking 2,0,11 15 18 - -,Spelthorne Sharks,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Ashcombe Dorking 2,2,16 25 25 13 9,Sussex Dolphins,3,25 22 19 25 15,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Coventry & Warwick Riga 2,0,21 22 18 - -,Manchester Marvels Mystics,3,25 25 25 - -,division_2,women,Centre AT7,unknown,unknown
2022-2023,2023-01-22,00:00,,Dartford Warriors,3,25 25 25 - -,Reading Aces,0,14 23 17 - -,division_3,women,Kendrick School,unknown,unknown
2022-2023,2023-01-22,00:00,,Essex Trinity,2,25 20 25 21 12,Bristol 2,3,14 25 15 25 15,division_2,women,St John Payne School,unknown,unknown
2022-2023,2023-01-22,00:00,,Everton Dugongs,3,25 25 25 - -,Leeds Gorse 2,0,15 16 17 - -,division_3,men,Litherland High School,unknown,unknown
2022-2023,2023-01-22,00:00,,Everton Dugongs,3,25 25 25 - -,Manchester Marvels Mavericks,0,12 20 12 - -,division_3,men,Litherland High School,unknown,unknown
2022-2023,2023-01-22,00:00,,Herts,1,23 25 18 17 0,London Giants,3,25 22 25 25 0,division_2,women,Queens School,unknown,unknown
2022-2023,2023-01-22,00:00,,Hounslow,3,25 25 25 - -,Urbond VC Portsmouth,0,16 8 16 - -,division_2,men,Lampton School,unknown,unknown
2022-2023,2023-01-22,00:00,,Hull Thunder,3,25 25 25 - -,Nottingham Rockets,0,16 18 10 - -,division_3,women,Steve Prescott Sports Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Intervolley Manchester,1,25 23 20 23 0,Harrogate,3,15 25 25 25 0,division_3,men,The Y Club,unknown,unknown
2022-2023,2023-01-22,00:00,,Leeds Gorse 2,3,25 16 25 18 15,York Falcons,2,20 25 13 25 5,division_3,women,Campsmount Academy,unknown,unknown
2022-2023,2023-01-22,00:00,,Lincoln Cannons,3,25 25 25 - -,Ashfield Vipers,0,19 13 20 - -,division_3,women,All Saints Sports Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,London Baks,3,25 25 26 - -,Bristol,0,18 20 24 - -,division_2,men,Castle Green Sport Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,London Inter Crocs,0,12 16 14 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,Haverstock School,unknown,unknown
2022-2023,2023-01-22,00:00,,London Inter Orcas,3,25 15 30 25 0,University of Nottingham Volleyball,1,21 25 28 16 0,superleague,women,Haverstock School,unknown,unknown
2022-2023,2023-01-22,00:00,,Manchester Marvels Mavericks,0,25 24 15 - -,Leeds Gorse 2,3,27 26 25 - -,division_3,men,Litherland High School,unknown,unknown
2022-2023,2023-01-22,00:00,,Manchester Marvels Mayhem,0,13 17 14 - -,Everton Narwhals,3,25 25 25 - -,division_3,women,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-01-22,00:00,,Manchester Marvels Mayhem,2,21 18 25 25 11,Newcastle Staffs,3,25 25 20 20 15,division_3,women,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-01-22,00:00,,Newcastle Staffs,1,15 21 26 19 0,Everton Narwhals,3,25 25 24 25 0,division_3,women,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-01-22,00:00,,Norwich Spikers,0,23 26 23 - -,Cambridge,3,25 28 25 - -,division_3,women,North Cambridge Academy,unknown,unknown
2022-2023,2023-01-22,00:00,,Norwich Spikers,2,22 25 26 20 6,Richmond 3,3,25 19 24 25 15,division_3,women,North Cambridge Academy,unknown,unknown
2022-2023,2023-01-22,00:00,,Oxford Eagles,3,25 25 25 - -,Black Country,0,16 17 16 - -,division_3,women,Ferry Leisure Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Plymouth,1,14 18 25 22 0,Plymouth Mayflower VC,3,25 25 23 25 0,division_3,women,Coombe Dean School,unknown,unknown
2022-2023,2023-01-22,00:00,,Portsmouth,1,25 18 19 16 0,Bedminster,3,22 25 25 25 0,division_3,women,Woodlands Community School,unknown,unknown
2022-2023,2023-01-22,00:00,,Richmond 3,3,25 25 19 26 15,Cambridge,2,23 14 25 28 13,division_3,women,North Cambridge Academy,unknown,unknown
2022-2023,2023-01-22,00:00,,Sheffield,3,25 25 25 - -,Ashfield Vipers,0,16 15 11 - -,division_3,women,All Saints Sports Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Sheffield,3,25 25 25 - -,Lincoln Cannons,0,19 20 15 - -,division_3,women,All Saints Sports Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Southampton 2,0,7 20 19 - -,Bedminster,3,25 25 25 - -,division_3,women,Woodlands Community School,unknown,unknown
2022-2023,2023-01-22,00:00,,Southampton 2,2,24 18 25 25 12,Portsmouth,3,26 25 13 22 15,division_3,women,Woodlands Community School,unknown,unknown
2022-2023,2023-01-22,00:00,,Southampton,3,25 25 25 - -,Sussex Dolphins 1,0,20 19 17 - -,division_2,women,Itchen College Sports Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Sussex Dolphins,2,27 25 23 12 7,Spelthorne Sharks,3,25 20 25 25 15,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Tamworth Spartans,1,25 23 17 23 0,Northampton,3,22 25 25 25 0,division_2,women,Wilnecote Leisure Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Tamworth Spartans,3,25 25 21 32 0,The Miners Doncaster,1,14 23 25 30 0,division_2,men,Wilnecote Leisure Centre,unknown,unknown
2022-2023,2023-01-22,00:00,,Team Sunderland,0,12 12 13 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,University of Sunderland,unknown,unknown
2022-2023,2023-01-22,00:00,,Team Sunderland,0,14 12 19 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_1,women,Sunderland University (Cityspace),unknown,unknown
2022-2023,2023-01-22,00:00,,The Miners Doncaster,2,27 23 18 25 6,Leeds Gorse 2,3,25 25 25 12 15,division_3,women,Campsmount Academy,unknown,unknown
2022-2023,2023-01-22,00:00,,The Miners Doncaster,3,25 25 25 - -,York Falcons,0,20 21 19 - -,division_3,women,Campsmount Academy,unknown,unknown
2022-2023,2023-01-22,00:00,,Wessex,3,25 25 29 25 0,Southampton,1,19 21 31 20 0,division_3,men,Parkstone Grammar School,unknown,unknown
2022-2023,2023-01-28,00:00,,Cambridge ARU,3,26 25 28 21 18,London Aces,2,28 22 26 25 16,shield,men,North Cambridge Academy,unknown,unknown
2022-2023,2023-01-28,00:00,,Durham Palatinates,3,25 25 25 - -,Cambridge ARU,0,13 13 14 - -,superleague,women,Sport and wellbeing centre Durham,unknown,unknown
2022-2023,2023-01-28,00:00,,Essex Blaze,3,16 25 25 25 0,Black Country,1,25 21 23 22 0,division_1,men,Boswells School,unknown,unknown
2022-2023,2023-01-28,00:00,,Essex Rebels,2,12 25 20 27 10,Malory Eagles UEL,3,25 20 25 25 15,cup,women,University of Essex Sports Centre,unknown,unknown
2022-2023,2023-01-28,00:00,,Essex Rebels,3,25 21 25 25 0,Newcastle Staffs,1,22 25 19 17 0,cup,men,University of Essex Sports Centre,unknown,unknown
2022-2023,2023-01-28,00:00,,IBB Polonia London,3,28 18 25 25 15,Durham Palatinates,2,30 25 20 17 6,cup,men,Northolt High school,unknown,unknown
2022-2023,2023-01-28,00:00,,Lionhearts Vinarius,3,25 23 25 25 0,Wessex,1,21 25 14 20 0,division_1,women,Mulberry Shoreditch Academy,unknown,unknown
2022-2023,2023-01-28,00:00,,Malory Eagles UEL,3,25 27 18 25 0,Team SideOut (London),1,21 25 25 21 0,cup,men,University of East London (Sports Dock),unknown,unknown
2022-2023,2023-01-28,00:00,,Richmond 2,3,25 25 25 - -,Essex Trinity,0,12 11 13 - -,division_2,women,Kingston Arena,unknown,unknown
2022-2023,2023-01-28,00:00,,University of Nottingham,3,25 30 25 - -,Richmond Docklands,0,20 28 23 - -,cup,men,David Ross Sports Village,unknown,unknown
2022-2023,2023-01-28,00:00,,Urmston Grammar Volleyball,3,25 21 27 25 0,Manchester Marvels Mystics,1,16 25 25 22 0,division_2,women,Urmston Grammar School,unknown,unknown
2022-2023,2023-01-28,00:00,,Wiltshire Mavericks,3,25 25 18 25 0,MK City,1,22 15 25 23 0,division_2,men,Lavington School,unknown,unknown
2022-2023,2023-01-28,00:00,,Worthing,3,25 25 16 25 0,KS Osemka Ealing,1,19 12 25 19 0,shield,men,Durrington High Sch,unknown,unknown
2022-2023,2023-01-29,00:00,,Bristol,3,27 25 26 - -,London Bears,0,25 16 24 - -,shield,women,Avanti Gardens School,unknown,unknown
2022-2023,2023-01-29,00:00,,Exeter Storm,3,25 27 25 - -,South Hants,0,7 25 13 - -,division_3,men,Riverside Leisure Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,Hull Thunder,0,18 20 14 - -,The Miners Doncaster,3,25 25 25 - -,shield,women,Steve Prescott Sports Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,Lincoln Cannons,2,23 24 25 25 11,Sheffield 2,3,25 26 17 17 15,division_2,men,Riseholme College (Showground Campus),unknown,unknown
2022-2023,2023-01-29,00:00,,London Giants,3,18 25 25 20 16,London Baks,2,25 21 13 25 14,division_2,men,Caius House Youth Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,London Inter Orcas,3,25 25 25 23 15,London Inter Crocs,2,20 27 23 25 8,cup,women,Haverstock School,unknown,unknown
2022-2023,2023-01-29,00:00,,Portsmouth,0,19 18 6 - -,University of Bristol,3,25 25 25 - -,division_3,women,Priory Community Sports Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,Portsmouth,3,25 25 21 25 0,Plymouth Mayflower VC,1,15 21 25 21 0,division_3,women,Priory Community Sports Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,Reading Aces,2,25 20 23 25 9,Team SideOut (London),3,17 25 25 23 15,shield,women,Kendrick School,unknown,unknown
2022-2023,2023-01-29,00:00,,Southampton,3,26 25 25 - -,Essex Trinity,0,24 17 16 - -,division_2,women,Woodlands Community School,unknown,unknown
2022-2023,2023-01-29,00:00,,Spelthorne Lions,3,25 25 25 - -,Ashcombe Dorking Knights,0,21 17 12 - -,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,Spelthorne Lions,3,25 25 25 25 0,Stowmarket,1,15 27 13 12 0,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,Stowmarket,1,24 25 14 26 0,Ashcombe Dorking Knights,3,26 17 25 28 0,division_3,men,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,University of Bristol,3,24 21 25 25 15,Plymouth Mayflower VC,2,26 25 20 13 5,division_3,women,Priory Community Sports Centre,unknown,unknown
2022-2023,2023-01-29,00:00,,University of Nottingham Volleyball,0,10 16 22 - -,Durham Palatinates,3,25 25 25 - -,cup,women,David Ross Sports Village,unknown,unknown
2022-2023,2023-01-29,00:00,,Waterloo Thunder,0,17 10 25 - -,Team SideOut Polonia (London),3,25 25 27 - -,cup,women,University of East London (Sports Dock),unknown,unknown
2022-2023,2023-01-29,00:00,,Weymouth Volleyball Club,3,25 25 22 25 0,Essex Blaze,1,21 23 25 17 0,division_1,men,Redlands Community Sports Hub,unknown,unknown
2022-2023,2023-01-29,00:00,,York Falcons,0,19 9 14 - -,Stockport,3,25 25 25 - -,shield,women,Joseph Rowntree School,unknown,unknown
2022-2023,2023-02-04,00:00,,Chester Amazons,0,21 5 10 - -,Manchester Marvels Mystics,3,25 25 25 - -,division_2,women,Ellesmere Port Church of England Academy,unknown,unknown
2022-2023,2023-02-04,00:00,,City of Bristol,0,26 12 21 - -,Essex Blaze,3,28 25 25 - -,division_1,men,Oasis Academy Brislington,unknown,unknown
2022-2023,2023-02-04,00:00,,Dartford Warriors,3,25 25 25 - -,Ashcombe Dorking 2,0,7 15 12 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-02-04,00:00,,Essex Rebels,0,20 16 21 - -,University of Nottingham,3,25 25 25 - -,superleague,men,Essex Rebels,unknown,unknown
2022-2023,2023-02-04,00:00,,Essex Rebels,3,25 25 25 - -,University of Nottingham Volleyball,0,18 10 18 - -,superleague,women,University of Essex Sports Centre,unknown,unknown
2022-2023,2023-02-04,00:00,,London Aces,2,25 17 26 30 15,Weymouth Volleyball Club,3,20 25 28 28 17,division_1,men,Lambeth Academy,unknown,unknown
2022-2023,2023-02-04,00:00,,Manchester Marvels,1,19 25 22 22 0,Richmond Bucks,3,25 16 25 25 0,division_1,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-02-04,00:00,,Newcastle Staffs,3,25 25 16 20 15,Team Sunderland,2,13 21 25 25 11,superleague,men,Newcastle (Staffs) VC,unknown,unknown
2022-2023,2023-02-04,00:00,,Northampton,0,13 23 23 - -,Stockport,3,25 25 25 - -,division_2,women,Moulton College,unknown,unknown
2022-2023,2023-02-04,00:00,,Spelthorne Sharks,0,12 7 17 - -,Dartford Warriors,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-02-04,00:00,,Spelthorne Sharks,1,26 17 20 19 0,Ashcombe Dorking 2,3,24 25 25 25 0,division_3,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-02-04,00:00,,Urmston Grammar Volleyball,3,25 25 25 - -,Rhinos Volleyball Cambridge,0,15 21 17 - -,division_2,women,Urmston Grammar School,unknown,unknown
2022-2023,2023-02-05,00:00,,DARKSTAR Derbyshire 2,0,15 19 19 - -,Coventry and Warwick Riga 2,3,25 25 25 - -,division_3,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2022-2023,2023-02-05,00:00,,DARKSTAR Derbyshire 2,0,8 14 16 - -,Cambridge,3,25 25 25 - -,division_3,men,Derbyshire Volleyball Centre (Derby Moor),unknown,unknown
2022-2023,2023-02-05,00:00,,Dartford Chargers,1,25 20 18 17 0,Lionhearts Vinarius,3,22 25 25 25 0,division_1,women,Dartford Technology College,unknown,unknown
2022-2023,2023-02-05,00:00,,Everton Belugas,3,25 25 25 - -,Rhinos Volleyball Cambridge,0,20 19 13 - -,division_2,women,Litherland High School,unknown,unknown
2022-2023,2023-02-05,00:00,,Everton Dugongs,3,25 24 25 25 0,Manchester Moss Side,1,21 26 17 21 0,division_3,men,Litherland High School,unknown,unknown
2022-2023,2023-02-05,00:00,,London Giants,1,25 23 22 24 0,Southampton,3,12 25 25 26 0,division_2,women,Caius House Youth Centre,unknown,unknown
2022-2023,2023-02-05,00:00,,London Giants,3,25 25 30 - -,Hounslow,0,17 15 28 - -,division_2,men,Caius House Youth Centre,unknown,unknown
2022-2023,2023-02-05,00:00,,Manchester Marvels Mavericks,3,19 20 27 25 15,Intervolley Manchester,2,25 25 25 16 12,division_3,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-02-05,00:00,,Manchester Marvels Mavericks,3,25 26 25 25 0,Urmston Grammar 2,1,0 28 17 21 0,division_3,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-02-05,00:00,,Richmond 2,3,25 25 25 - -,Ashcombe Dorking,0,19 19 13 - -,division_2,women,Kingston Arena,unknown,unknown
2022-2023,2023-02-05,00:00,,South Hants,0,14 16 21 - -,Wessex,3,25 25 25 - -,division_3,men,Cams Hill School,unknown,unknown
2022-2023,2023-02-05,00:00,,South Hants,1,25 23 23 20 0,University of Bristol,3,21 25 25 25 0,division_3,men,Cams Hill School,unknown,unknown
2022-2023,2023-02-05,00:00,,Sussex Dolphins 1,3,25 25 25 - -,Bristol 2,0,22 23 14 - -,division_2,women,Worthing High School,unknown,unknown
2022-2023,2023-02-05,00:00,,Tamworth Spartans,3,26 25 25 - -,Manchester Marvels Mystics,0,24 23 23 - -,division_2,women,Wilnecote Leisure Centre,unknown,unknown
2022-2023,2023-02-05,00:00,,Team Sunderland,3,25 17 25 25 0,MK City,1,20 25 22 20 0,division_1,women,Sunderland University (Cityspace),unknown,unknown
2022-2023,2023-02-05,00:00,,University of Bristol,0,23 19 21 - -,Wessex,3,25 25 25 - -,division_3,men,Cams Hill School,unknown,unknown
2022-2023,2023-02-05,00:00,,Urmston Grammar 2,0,26 23 15 - -,Intervolley Manchester,3,28 25 25 - -,division_3,men,Dean Trust Ardwick,unknown,unknown
2022-2023,2023-02-11,00:00,,Ashcombe Dorking,0,19 16 22 - -,Sussex Dolphins 1,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,unknown,unknown
2022-2023,2023-02-11,00:00,,Black Country,3,25 25 25 - -,DARKSTAR Derbyshire,0,23 20 23 - -,division_1,men,Redhill School Sports Hall,unknown,unknown
2022-2023,2023-02-11,00:00,,De Montfort University,0,21 21 23 - -,Oxford Eagles,3,25 25 25 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2022-2023,2023-02-11,00:00,,De Montfort University,3,25 25 25 - -,Loughborough Students,0,22 23 17 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2022-2023,2023-02-11,00:00,,Durham Palatinates,3,25 25 25 - -,University of Nottingham Volleyball,0,13 13 16 - -,superleague,women,Sports and Wellness Hub,unknown,unknown
2022-2023,2023-02-11,00:00,,Durham Palatinates,3,25 25 25 - -,University of Nottingham,0,18 21 21 - -,superleague,men,Durham Palatinates,unknown,unknown
2022-2023,2023-02-11,00:00,,Essex Estonians,0,19 20 19 - -,Spelthorne Lions,3,25 25 25 - -,division_3,men,Saint John Payne School,unknown,unknown
2022-2023,2023-02-11,00:00,,Essex Estonians,3,25 25 25 - -,Stowmarket,0,0 0 0 - -,division_3,men,Saint John Payne School,unknown,unknown
2022-2023,2023-02-11,00:00,,Everton Belugas,3,25 25 25 - -,Chester Amazons,0,9 7 11 - -,division_2,women,Litherland High School,unknown,unknown
2022-2023,2023-02-11,00:00,,Everton Dugongs,3,25 16 25 25 0,Intervolley Manchester,1,16 25 13 22 0,division_3,men,Litherland High School,unknown,unknown
2022-2023,2023-02-11,00:00,,Leicester Athena Phoenix,3,25 25 25 - -,Team Sunderland,0,19 23 18 - -,division_1,women,New College Leicester,unknown,unknown
2022-2023,2023-02-11,00:00,,London Aces,3,25 25 25 - -,City of Bristol,0,19 8 13 - -,division_1,men,Lambeth Academy,unknown,unknown
2022-2023,2023-02-11,00:00,,Loughborough Students,0,14 22 15 - -,Oxford Eagles,3,25 25 25 - -,division_3,women,The Queen Elizabeth II Diamond Jubilee Leisure Centre,unknown,unknown
2022-2023,2023-02-11,00:00,,MK City,3,20 25 25 19 15,Wiltshire Mavericks,2,25 23 17 25 13,division_2,men,Glebe Farm School,unknown,unknown
2022-2023,2023-02-11,00:00,,MK City,3,24 25 20 25 15,Team South Wales,2,26 22 25 21 13,division_1,women,Glebe Farm School,unknown,unknown
2022-2023,2023-02-11,00:00,,Malory Eagles UEL,3,25 25 25 - -,London Inter Crocs,0,8 19 16 - -,superleague,women,Ernest Bevin College,unknown,unknown
2022-2023,2023-02-11,00:00,,Newcastle Staffs,0,18 12 18 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Newcastle (Staffs) VC,unknown,unknown
2022-2023,2023-02-11,00:00,,Richmond Bucks,3,25 21 25 25 0,Coventry and Warwick Riga,1,13 25 17 22 0,division_1,men,Kingston Arena,unknown,unknown
2022-2023,2023-02-11,00:00,,Sheffield 2,2,25 25 25 18 6,Newmarket,3,27 20 20 25 15,division_2,men,All Saints Sports Centre,unknown,unknown
2022-2023,2023-02-11,00:00,,Sheffield,0,19 19 19 - -,Essex Rebels,3,25 25 25 - -,superleague,men,Sheffield,unknown,unknown
2022-2023,2023-02-11,00:00,,Spelthorne Lions,3,25 25 25 - -,Stowmarket,0,0 0 0 - -,division_3,men,Saint John Payne School,unknown,unknown
2022-2023,2023-02-11,00:00,,Stockport,3,25 25 25 21 19,Essex Blaze,2,16 21 27 25 17,division_1,men,Life Leisure Brinnington Park,unknown,unknown
2022-2023,2023-02-11,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,London Inter Orcas,0,9 12 16 - -,superleague,women,University of East London (Sports Dock),unknown,unknown
2022-2023,2023-02-11,00:00,,Wessex,3,25 23 25 25 0,Dartford Chargers,1,17 25 20 12 0,division_1,women,Parkstone Grammar School,unknown,unknown
2022-2023,2023-02-11,00:00,,Weymouth Volleyball Club,3,25 25 24 23 15,Manchester Marvels,2,19 14 26 25 11,division_1,men,Redlands Community Sports Hub,unknown,unknown
2022-2023,2023-02-12,00:00,,Bristol 2,1,18 8 25 20 0,Herts,3,25 25 13 25 0,division_2,women,Avanti Gardens School,unknown,unknown
2022-2023,2023-02-12,00:00,,Bristol,2,25 16 22 25 9,Hounslow,3,17 25 25 22 15,division_2,men,Avanti Gardens School,unknown,unknown
2022-2023,2023-02-12,00:00,,Bristol,3,25 27 15 23 15,Lionhearts Vinarius,2,17 25 25 25 10,division_1,women,Avanti Gardens School,unknown,unknown
2022-2023,2023-02-12,00:00,,Cambridge,3,25 18 25 25 0,Rhinos Volleyball Cambridge,1,18 25 15 19 0,division_3,men,Alan Higgs Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,City of Bristol,1,16 18 25 23 0,Southampton 2,3,25 25 22 25 0,division_3,women,Plymstock School Sports Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Coventry and Warwick Riga 2,0,23 22 21 - -,Rhinos Volleyball Cambridge,3,25 25 25 - -,division_3,men,Alan Higgs Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Coventry and Warwick Riga 2,3,25 23 25 30 0,Cambridge,1,22 25 22 28 0,division_3,men,Alan Higgs Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Coventry and Warwick Riga,3,23 25 19 25 15,DARKSTAR Derbyshire,2,25 12 25 16 10,division_1,men,Centre AT7,unknown,unknown
2022-2023,2023-02-12,00:00,,DARKSTAR Derbyshire,0,13 17 10 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,University of Derby,unknown,unknown
2022-2023,2023-02-12,00:00,,Dartford Chargers,3,25 23 16 25 15,Coventry & Warwick Riga,2,22 25 25 23 13,division_1,women,Beths Grammar School,unknown,unknown
2022-2023,2023-02-12,00:00,,Exeter Storm,3,25 25 25 - -,Bedminster,0,18 21 19 - -,division_3,men,Riverside Leisure Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Exeter Storm,3,25 25 25 - -,Southampton,0,15 15 20 - -,division_3,men,Riverside Leisure Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Hull Thunder,1,25 19 14 22 0,Leeds Gorse 2,3,19 25 25 25 0,division_3,women,Steve Prescott Sports Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Hull Thunder,2,21 19 25 25 5,The Miners Doncaster,3,25 25 17 16 15,division_3,women,Steve Prescott Sports Centre,unknown,unknown
2022-2023,2023-02-12,00:00,,Liverpool,1,24 16 25 21 0,The Miners Doncaster,3,26 25 19 25 0,division_2,men,Holly Lodge Girl's College,unknown,unknown
2022-2023,2023-02-12,00:00,,London Inter Crocs,0,20 21 12 - -,Essex Rebels,3,25 25 25 - -,superleague,women,Haverstock School,unknown,unknown
