season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2017-2018,2017-10-08,00:00,,Leicester Athena Phoenix,2,25 25 13 16 16,Ashfield Vipers,3,13 23 25 25 18,cup,women,TBC,110308,110308
2017-2018,2017-10-08,00:00,,Ashcombe Dorking,2,25 25 25 17 8,Southampton,3,16 16 27 25 15,cup,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-06,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Black Country,0,0 0 0 - -,cup,women,David Ross Sports Village,110308,110308
2017-2018,2017-10-04,00:00,,York Falcons,3,25 25 25 - -,Team Sunderland,0,0 0 0 - -,cup,women,Joseph Rowntree School,110308,110308
2017-2018,2017-09-17,00:00,,MK City,1,22 25 11 17 0,UK Armed Forces,3,25 15 25 25 0,cup,women,TBC,110308,110308
2017-2018,2018-04-22,00:00,,Bristol,0,21 15 19 - -,Malory Eagles UEL,3,25 25 25 - -,division_1,women,Steiner Academy Sportshall,110308,110308
2017-2018,2018-04-21,00:00,,Team South Wales,0,16 22 18 - -,Malory Eagles UEL,3,25 25 25 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2017-2018,2018-04-21,00:00,,Cambridge ARU,0,24 20 23 - -,Essex Trinity,3,26 25 25 - -,division_1,women,North Cambridge Academy,110308,110308
2017-2018,2018-04-15,00:00,,Herts,1,16 19 25 19 0,Team South Wales,3,25 25 19 25 0,division_1,women,Queens School,110308,110308
2017-2018,2018-03-18,00:00,,Essex Trinity,0,12 17 27 - -,Malory Eagles UEL,3,25 25 29 - -,division_1,women,St John Payne School,110308,110308
2017-2018,2018-03-17,00:00,,Essex Trinity,3,22 25 25 21 17,Bristol,2,25 16 23 25 15,division_1,women,St John Payne School,110308,110308
2017-2018,2018-03-17,00:00,,Cambridge ARU,0,13 11 18 - -,Malory Eagles UEL,3,25 25 25 - -,division_1,women,North Cambridge Academy,110308,110308
2017-2018,2018-03-10,00:00,,Team South Wales,0,14 23 22 - -,Bristol,3,25 25 25 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2017-2018,2018-02-25,00:00,,Essex Trinity,0,22 12 21 - -,Cambridge ARU,3,25 25 25 - -,division_1,women,St John Payne School,110308,110308
2017-2018,2018-02-18,00:00,,Cambridge ARU,3,22 27 22 25 15,Team South Wales,2,25 25 25 8 12,division_1,women,North Cambridge Academy,110308,110308
2017-2018,2018-02-18,00:00,,Herts,3,25 17 25 23 15,Bristol,2,22 25 14 25 11,division_1,women,Queens School,110308,110308
2017-2018,2018-02-17,00:00,,Essex Trinity,2,25 13 18 25 8,Team South Wales,3,23 25 25 22 15,division_1,women,St John Payne School,110308,110308
2017-2018,2018-02-17,00:00,,Cambridge ARU,1,27 22 16 26 0,Bristol,3,25 25 25 28 0,division_1,women,North Cambridge Academy,110308,110308
2017-2018,2018-02-10,00:00,,Bristol,3,25 25 25 - -,Cambridge ARU,0,22 20 23 - -,division_1,women,Abbeywood School,110308,110308
2017-2018,2018-02-10,00:00,,Team South Wales,3,25 25 23 25 0,Herts,1,20 20 25 20 0,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2017-2018,2018-02-10,00:00,,Malory Eagles UEL,3,25 25 25 - -,Essex Trinity,0,7 18 10 - -,division_1,women,Ernest Bevin College,110308,110308
2017-2018,2018-02-03,00:00,,Team South Wales,3,25 25 25 - -,Essex Trinity,0,21 16 20 - -,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2017-2018,2018-01-21,00:00,,Malory Eagles UEL,3,25 25 25 - -,Herts,0,23 23 20 - -,division_1,women,Ernest Bevin College,110308,110308
2017-2018,2018-01-14,00:00,,Bristol,3,25 24 25 25 0,Herts,1,20 26 18 14 0,division_1,women,Abbeywood School,110308,110308
2017-2018,2017-12-16,00:00,,Malory Eagles UEL,3,20 19 25 25 15,Bristol,2,25 25 20 22 12,division_1,women,Ernest Bevin College,110308,110308
2017-2018,2017-12-09,00:00,,Malory Eagles UEL,3,25 25 25 - -,Team South Wales,0,21 20 16 - -,division_1,women,Ernest Bevin College,110308,110308
2017-2018,2017-11-25,00:00,,Cambridge ARU,3,25 25 27 25 0,Herts,1,19 18 29 23 0,division_1,women,North Cambridge Academy,110308,110308
2017-2018,2017-11-19,00:00,,Herts,3,25 17 25 16 15,Essex Trinity,2,20 25 23 25 13,division_1,women,Queens School,110308,110308
2017-2018,2017-11-18,00:00,,Team South Wales,1,25 18 14 18 0,Cambridge ARU,3,22 25 25 25 0,division_1,women,Cardiff Metropolitan University Cyncoed Campus Sports Hall,110308,110308
2017-2018,2017-11-05,00:00,,Bristol,2,25 20 25 25 14,Essex Trinity,3,16 25 20 27 16,division_1,women,Abbeywood School,110308,110308
2017-2018,2017-11-04,00:00,,Malory Eagles UEL,3,26 25 25 - -,Cambridge ARU,0,24 21 23 - -,division_1,women,Ernest Bevin College,110308,110308
2017-2018,2017-10-29,00:00,,Essex Trinity,2,23 19 29 25 13,Herts,3,25 25 27 21 15,division_1,women,St John Payne School,110308,110308
2017-2018,2017-10-15,00:00,,Bristol,3,23 25 22 25 15,Team South Wales,2,25 21 25 15 9,division_1,women,Abbeywood School,110308,110308
2017-2018,2017-10-15,00:00,,Herts,1,25 21 22 20 0,Cambridge ARU,3,20 25 25 25 0,division_1,women,Queens School,110308,110308
2017-2018,2017-09-24,00:00,,Herts,0,16 14 12 - -,Malory Eagles UEL,3,25 25 25 - -,division_1,women,Queens School,110308,110308
2017-2018,2018-04-26,00:00,,Newcastle Staffs,0,23 21 22 - -,Leeds Gorse,3,25 25 25 - -,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2018-04-22,00:00,,Manchester Marvels Mystics,1,25 22 18 10 0,DARKSTAR Derbyshire,3,20 25 25 25 0,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-04-22,00:00,,Loughborough Students,0,18 14 17 - -,Coventry & Warwick Riga,3,25 25 25 - -,division_2,women,Loughborough University Netball Centre,110308,110308
2017-2018,2018-04-21,00:00,,DARKSTAR Derbyshire,3,25 22 25 25 0,Coventry & Warwick Riga,1,23 25 10 10 0,division_2,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2018-04-15,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,Team Sunderland,0,17 18 19 - -,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-04-07,00:00,,Team Sunderland,0,11 22 23 - -,Leeds Gorse,3,25 25 25 - -,division_2,women,Sunderland University (Cityspace),110308,110308
2017-2018,2018-04-07,00:00,,DARKSTAR Derbyshire,1,23 22 25 23 0,University of Nottingham Volleyball,3,25 25 22 25 0,division_2,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2018-03-25,00:00,,Team Sunderland,0,21 23 28 - -,Coventry & Warwick Riga,3,25 25 30 - -,division_2,women,Sunderland College,110308,110308
2017-2018,2018-03-24,00:00,,Leeds Gorse,2,25 12 18 25 6,Coventry & Warwick Riga,3,22 25 25 18 15,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2018-03-24,00:00,,Newcastle Staffs,3,24 25 25 25 0,Team Sunderland,1,26 9 13 17 0,division_2,women,Keele University Sports Centre,110308,110308
2017-2018,2018-03-24,00:00,,Leeds Gorse,3,25 25 25 - -,Manchester Marvels Mystics,0,11 18 21 - -,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2018-03-17,00:00,,Manchester Marvels Mystics,3,7 24 29 25 15,University of Nottingham Volleyball,2,25 26 27 21 9,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-17,00:00,,Coventry & Warwick Riga,3,25 22 25 25 0,Newcastle Staffs,1,19 25 10 22 0,division_2,women,Alan Higgs Centre,110308,110308
2017-2018,2018-03-17,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Leeds Gorse,0,18 15 13 - -,division_2,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2018-03-11,00:00,,Manchester Marvels Mystics,0,24 21 26 - -,Coventry & Warwick Riga,3,26 25 28 - -,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-03-10,00:00,,Team Sunderland,0,21 23 10 - -,University of Nottingham Volleyball,3,25 25 25 - -,division_2,women,Sunderland College,110308,110308
2017-2018,2018-03-04,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Loughborough Students,0,20 19 18 - -,division_2,women,TBC,110308,110308
2017-2018,2018-02-25,00:00,,Manchester Marvels Mystics,3,21 25 19 25 15,Leeds Gorse,2,25 17 25 22 9,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-02-18,00:00,,Manchester Marvels Mystics,3,25 23 25 25 0,Newcastle Staffs,1,14 25 16 17 0,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-02-18,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Team Sunderland,0,15 13 20 - -,division_2,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2018-02-18,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,University of Nottingham Volleyball,0,21 15 16 - -,division_2,women,Alan Higgs Centre,110308,110308
2017-2018,2018-02-17,00:00,,Leeds Gorse,2,25 25 10 23 16,University of Nottingham Volleyball,3,22 23 25 25 18,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2018-02-17,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Loughborough Students,0,12 15 17 - -,division_2,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2018-02-11,00:00,,Loughborough Students,0,0 0 0 - -,Newcastle Staffs,3,25 25 25 - -,division_2,women,Loughborough University Netball Centre,110308,110308
2017-2018,2018-02-10,00:00,,Team Sunderland,3,25 25 25 - -,Newcastle Staffs,0,18 23 21 - -,division_2,women,Sunderland University (Cityspace),110308,110308
2017-2018,2018-02-10,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Coventry & Warwick Riga,0,23 22 16 - -,division_2,women,David Ross Sports Village,110308,110308
2017-2018,2018-02-10,00:00,,Loughborough Students,2,18 25 21 25 12,Manchester Marvels Mystics,3,25 22 25 17 15,division_2,women,Loughborough University Netball Centre,110308,110308
2017-2018,2018-02-04,00:00,,Manchester Marvels Mystics,3,25 25 25 - -,Loughborough Students,0,13 18 15 - -,division_2,women,Dean Trust Ardwick,110308,110308
2017-2018,2018-01-20,00:00,,Newcastle Staffs,0,21 14 17 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_2,women,Keele University Sports Centre,110308,110308
2017-2018,2018-01-20,00:00,,Leeds Gorse,3,25 25 25 - -,Loughborough Students,0,20 12 15 - -,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2018-01-20,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Team Sunderland,0,20 14 15 - -,division_2,women,Alan Higgs Centre,110308,110308
2017-2018,2018-01-14,00:00,,Team Sunderland,0,13 16 18 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_2,women,Sunderland University (Cityspace),110308,110308
2017-2018,2017-12-16,00:00,,Team Sunderland,1,23 25 20 23 0,Manchester Marvels Mystics,3,25 22 25 25 0,division_2,women,Sunderland University (Cityspace),110308,110308
2017-2018,2017-12-16,00:00,,Coventry & Warwick Riga,2,21 25 25 11 13,DARKSTAR Derbyshire,3,25 13 21 25 15,division_2,women,Alan Higgs Centre,110308,110308
2017-2018,2017-12-09,00:00,,Leeds Gorse,3,25 25 25 - -,Team Sunderland,0,20 16 22 - -,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2017-12-02,00:00,,Loughborough Students,0,17 12 7 - -,DARKSTAR Derbyshire,3,25 25 25 - -,division_2,women,Loughborough University Netball Centre,110308,110308
2017-2018,2017-11-26,00:00,,Coventry & Warwick Riga,0,23 23 21 - -,Manchester Marvels Mystics,3,25 25 25 - -,division_2,women,Centre AT7,110308,110308
2017-2018,2017-11-19,00:00,,Newcastle Staffs,3,26 25 25 25 0,Loughborough Students,1,28 12 11 21 0,division_2,women,Madeley High School,110308,110308
2017-2018,2017-11-18,00:00,,DARKSTAR Derbyshire,3,25 33 25 - -,Manchester Marvels Mystics,0,14 31 21 - -,division_2,women,Southglade Leisure Centre,110308,110308
2017-2018,2017-11-18,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Leeds Gorse,0,12 15 11 - -,division_2,women,Alan Higgs Centre,110308,110308
2017-2018,2017-11-05,00:00,,Loughborough Students,0,22 18 17 - -,Leeds Gorse,3,25 25 25 - -,division_2,women,Loughborough College,110308,110308
2017-2018,2017-11-05,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Team Sunderland,0,6 15 22 - -,division_2,women,David Ross Sports Village,110308,110308
2017-2018,2017-11-04,00:00,,Leeds Gorse,1,25 13 14 9 0,DARKSTAR Derbyshire,3,23 25 25 25 0,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2017-11-04,00:00,,University of Nottingham Volleyball,3,18 26 25 25 0,Manchester Marvels Mystics,1,25 24 21 16 0,division_2,women,David Ross Sports Village,110308,110308
2017-2018,2017-11-04,00:00,,Loughborough Students,0,18 18 18 - -,Team Sunderland,3,25 25 25 - -,division_2,women,Loughborough University Netball Centre,110308,110308
2017-2018,2017-10-28,00:00,,Newcastle Staffs,2,22 25 25 24 10,Coventry & Warwick Riga,3,25 20 15 26 15,division_2,women,Keele University Sports Centre,110308,110308
2017-2018,2017-10-28,00:00,,University of Nottingham Volleyball,3,25 25 20 25 0,DARKSTAR Derbyshire,1,10 22 25 18 0,division_2,women,David Ross Sports Village,110308,110308
2017-2018,2017-10-22,00:00,,Team Sunderland,3,25 25 25 - -,Loughborough Students,0,15 20 13 - -,division_2,women,Sunderland University (Cityspace),110308,110308
2017-2018,2017-10-21,00:00,,Coventry & Warwick Riga,3,25 25 25 - -,Loughborough Students,0,14 21 21 - -,division_2,women,Alan Higgs Centre,110308,110308
2017-2018,2017-10-21,00:00,,DARKSTAR Derbyshire,3,25 25 25 - -,Newcastle Staffs,0,19 16 17 - -,division_2,women,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2017-2018,2017-10-15,00:00,,Newcastle Staffs,0,14 8 20 - -,University of Nottingham Volleyball,3,25 25 25 - -,division_2,women,Madeley High School,110308,110308
2017-2018,2017-10-14,00:00,,Newcastle Staffs,1,25 13 17 22 0,Manchester Marvels Mystics,3,21 25 25 25 0,division_2,women,Keele University Sports Centre,110308,110308
2017-2018,2017-10-14,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Leeds Gorse,0,21 18 17 - -,division_2,women,David Ross Sports Village,110308,110308
2017-2018,2017-10-07,00:00,,Loughborough Students,0,12 8 9 - -,University of Nottingham Volleyball,3,25 25 25 - -,division_2,women,Loughborough University Netball Centre,110308,110308
2017-2018,2017-09-30,00:00,,Leeds Gorse,3,20 25 25 25 0,Newcastle Staffs,1,25 21 8 20 0,division_2,women,The Ruth Gorse Academy,110308,110308
2017-2018,2017-09-23,00:00,,University of Nottingham Volleyball,3,25 25 25 - -,Newcastle Staffs,0,12 21 17 - -,division_2,women,David Ross Sports Village,110308,110308
2017-2018,2018-04-22,00:00,,Dartford Chargers,0,22 16 16 - -,Ashcombe Dorking,3,25 25 25 - -,division_2,women,Dartford Technology College,110308,110308
2017-2018,2018-04-22,00:00,,London Inter Orcas,3,25 25 25 - -,Sussex Dolphins 1,0,19 21 11 - -,division_2,women,Island Sports Trust,110308,110308
2017-2018,2018-04-22,00:00,,Cardiff Falcons,0,18 15 12 - -,Bristol 2,3,25 25 25 - -,division_2,women,Cathedral School,110308,110308
2017-2018,2018-04-08,00:00,,Dartford Chargers,3,16 25 25 18 15,Sussex Dolphins 1,2,25 15 19 25 9,division_2,women,Dartford Technology College,110308,110308
2017-2018,2018-03-25,00:00,,Sussex Dolphins 1,3,25 25 17 25 0,Bristol 2,1,23 20 25 14 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-03-25,00:00,,Reading Aces,3,25 25 19 25 0,Dartford Chargers,1,21 14 25 23 0,division_2,women,Kendrick School,110308,110308
2017-2018,2018-03-25,00:00,,London Inter Orcas,3,25 25 25 - -,Bristol 2,0,18 10 16 - -,division_2,women,Island Sports Trust,110308,110308
2017-2018,2018-03-25,00:00,,Cardiff Falcons,1,18 25 22 12 0,Ashcombe Dorking,3,25 16 25 25 0,division_2,women,Cathedral School,110308,110308
2017-2018,2018-03-24,00:00,,Cardiff Falcons,3,27 25 25 - -,Reading Aces,0,25 20 12 - -,division_2,women,Cathedral School,110308,110308
2017-2018,2018-03-18,00:00,,Dartford Chargers,3,25 20 25 25 0,Cardiff Falcons,1,19 25 16 19 0,division_2,women,Dartford Technology College,110308,110308
2017-2018,2018-03-18,00:00,,Reading Aces,3,26 25 20 25 0,Sussex Dolphins 1,1,24 16 25 21 0,division_2,women,Bradfield College,110308,110308
2017-2018,2018-03-11,00:00,,Reading Aces,2,25 17 27 27 15,Bristol 2,3,23 25 25 29 17,division_2,women,Kendrick School,110308,110308
2017-2018,2018-03-04,00:00,,London Inter Orcas,3,17 25 25 25 0,Ashcombe Dorking,1,25 11 19 21 0,division_2,women,Island Sports Trust,110308,110308
2017-2018,2018-02-25,00:00,,Bristol 2,1,23 25 22 22 0,Sussex Dolphins 1,3,25 18 25 25 0,division_2,women,Abbeywood School,110308,110308
2017-2018,2018-02-18,00:00,,Dartford Chargers,1,25 26 18 17 0,London Inter Orcas,3,18 28 25 25 0,division_2,women,Dartford Technology College,110308,110308
2017-2018,2018-02-18,00:00,,Cardiff Falcons,3,25 14 23 25 15,Sussex Dolphins 1,2,20 25 25 22 11,division_2,women,Cathedral School,110308,110308
2017-2018,2018-02-11,00:00,,London Inter Orcas,3,28 25 25 - -,Reading Aces,0,26 12 11 - -,division_2,women,Island Sports Trust,110308,110308
2017-2018,2018-02-10,00:00,,Bristol 2,3,25 25 19 13 16,Ashcombe Dorking,2,20 16 25 25 14,division_2,women,Abbeywood School,110308,110308
2017-2018,2018-02-04,00:00,,Bristol 2,3,25 16 15 25 15,Cardiff Falcons,2,20 25 25 15 12,division_2,women,Abbeywood School,110308,110308
2017-2018,2018-02-04,00:00,,London Inter Orcas,3,25 25 25 - -,Cardiff Falcons,0,21 20 20 - -,division_2,women,Abbeywood School,110308,110308
2017-2018,2018-02-04,00:00,,Bristol 2,0,10 17 25 - -,London Inter Orcas,3,25 25 27 - -,division_2,women,Abbeywood School,110308,110308
2017-2018,2018-01-21,00:00,,Dartford Chargers,3,24 25 25 25 0,Bristol 2,1,26 19 8 18 0,division_2,women,Dartford Technology College,110308,110308
2017-2018,2018-01-21,00:00,,Cardiff Falcons,0,14 21 19 - -,London Inter Orcas,3,25 25 25 - -,division_2,women,Cathedral School,110308,110308
2017-2018,2018-01-14,00:00,,Bristol 2,3,26 25 25 - -,Reading Aces,0,24 16 20 - -,division_2,women,Abbeywood School,110308,110308
2017-2018,2018-01-14,00:00,,Sussex Dolphins 1,2,13 25 19 25 9,Ashcombe Dorking,3,25 18 25 20 15,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-12-17,00:00,,Reading Aces,3,18 14 25 25 15,Ashcombe Dorking,2,25 25 20 15 11,division_2,women,Loddon Valley Leisure Centre,110308,110308
2017-2018,2017-12-17,00:00,,Sussex Dolphins 1,3,29 21 18 25 15,Dartford Chargers,2,27 25 25 13 12,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-12-10,00:00,,Sussex Dolphins 1,1,13 10 25 15 0,London Inter Orcas,3,25 25 19 25 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-12-10,00:00,,Ashcombe Dorking,3,23 23 26 25 15,Dartford Chargers,2,25 25 24 13 12,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-12-03,00:00,,Ashcombe Dorking,3,24 25 19 25 15,Cardiff Falcons,2,26 18 25 16 7,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-11-26,00:00,,Bristol 2,2,25 25 24 20 2,Dartford Chargers,3,16 16 26 25 15,division_2,women,Abbeywood School,110308,110308
2017-2018,2017-11-26,00:00,,Ashcombe Dorking,3,27 25 19 25 0,Reading Aces,1,25 20 25 23 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-11-19,00:00,,Dartford Chargers,3,25 25 29 - -,Reading Aces,0,23 21 27 - -,division_2,women,Dartford Technology College,110308,110308
2017-2018,2017-11-05,00:00,,Cardiff Falcons,3,25 25 25 - -,Dartford Chargers,0,9 23 21 - -,division_2,women,Cathedral School,110308,110308
2017-2018,2017-11-02,00:00,,Ashcombe Dorking,1,25 15 18 24 0,Sussex Dolphins 1,3,16 25 25 26 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-22,00:00,,Reading Aces,3,25 23 25 25 0,Cardiff Falcons,1,11 25 17 18 0,division_2,women,Kendrick School,110308,110308
2017-2018,2017-10-21,00:00,,Ashcombe Dorking,1,19 25 24 22 0,London Inter Orcas,3,25 20 26 25 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-15,00:00,,Sussex Dolphins 1,1,20 25 14 15 0,Reading Aces,3,25 22 25 25 0,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-15,00:00,,Sussex Dolphins 1,3,25 15 18 25 15,Cardiff Falcons,2,12 25 25 16 4,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-15,00:00,,London Inter Orcas,3,25 18 25 25 15,Dartford Chargers,2,27 25 15 19 12,division_2,women,Island Sports Trust,110308,110308
2017-2018,2017-10-01,00:00,,Reading Aces,0,15 23 16 - -,London Inter Orcas,3,25 25 25 - -,division_2,women,Loddon Valley Leisure Centre,110308,110308
2017-2018,2017-10-01,00:00,,Ashcombe Dorking,0,21 15 19 - -,Bristol 2,3,25 25 25 - -,division_2,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-04-22,00:00,,Sussex Dolphins,2,25 17 25 9 10,Portsmouth,3,20 25 23 25 15,division_3,women,Michael Hall School,110308,110308
2017-2018,2018-03-25,00:00,,Sussex Dolphins,0,0 0 0 - -,Southampton 2,3,25 25 25 - -,division_3,women,Kingston Arena,110308,110308
2017-2018,2018-03-18,00:00,,Richmond 2,3,25 25 25 - -,Southampton 2,0,9 13 19 - -,division_3,women,Kingston Arena,110308,110308
2017-2018,2018-03-10,00:00,,Southampton 2,1,25 21 15 17 0,Ashcombe Dorking 2,3,17 25 25 25 0,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-02-18,00:00,,Portsmouth,0,23 17 17 - -,Richmond 2,3,25 25 25 - -,division_3,women,Ernest Bevin College,110308,110308
2017-2018,2018-02-11,00:00,,Ashcombe Dorking 2,3,25 24 25 25 0,Sussex Dolphins,1,15 26 14 20 0,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-01-21,00:00,,Richmond 2,3,25 25 25 - -,Ashcombe Dorking 2,0,15 5 7 - -,division_3,women,Kingston Arena,110308,110308
2017-2018,2017-12-17,00:00,,Southampton 2,3,21 25 25 25 0,Portsmouth,1,25 17 20 6 0,division_3,women,Woodlands Community School,110308,110308
2017-2018,2017-12-17,00:00,,Ashcombe Dorking 2,1,19 26 18 14 0,Portsmouth,3,25 24 25 25 0,division_3,women,Woodlands Community School,110308,110308
2017-2018,2017-12-17,00:00,,Southampton 2,3,24 22 25 25 15,Ashcombe Dorking 2,2,26 25 20 14 12,division_3,women,Woodlands Community School,110308,110308
2017-2018,2017-12-10,00:00,,Richmond 2,3,25 25 25 - -,Sussex Dolphins,0,21 22 8 - -,division_3,women,Maidstone Leisure Centre,110308,110308
2017-2018,2017-11-19,00:00,,Ashcombe Dorking 2,0,24 21 18 - -,Richmond 2,3,26 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-11-19,00:00,,Portsmouth,0,8 20 15 - -,Richmond 2,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-11-19,00:00,,Ashcombe Dorking 2,3,25 25 25 - -,Portsmouth,0,10 18 21 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-22,00:00,,Ashcombe Dorking 2,2,25 21 15 25 13,Sussex Dolphins,3,17 25 25 21 15,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-22,00:00,,Richmond 2,3,16 25 25 26 0,Southampton 2,1,25 12 16 24 0,division_3,women,Kingston Arena,110308,110308
2017-2018,2017-10-15,00:00,,Sussex Dolphins,0,11 16 11 - -,Southampton 2,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-15,00:00,,Portsmouth,0,17 11 13 - -,Southampton 2,3,25 25 25 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2017-10-15,00:00,,Sussex Dolphins,3,25 25 25 - -,Portsmouth,0,14 21 18 - -,division_3,women,The Ashcombe Volleyball Centre,110308,110308
2017-2018,2018-04-24,00:00,,Northampton,1,24 13 25 12 0,Ashfield Vipers,3,26 25 19 25 0,division_3,women,Moulton College,110308,110308
2017-2018,2018-04-22,00:00,,Ashfield Vipers,0,22 14 15 - -,Lincoln Cannons,3,25 25 25 - -,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2018-04-22,00:00,,Norwich Spikers,3,25 25 25 - -,Nottingham Rockets,0,12 9 10 - -,division_3,women,Easton & Otley College,110308,110308
2017-2018,2018-04-22,00:00,,Northampton,1,25 22 20 17 0,Black Country,3,22 25 25 25 0,division_3,women,Moulton College,110308,110308
2017-2018,2018-04-22,00:00,,Norwich Spikers,3,25 25 25 - -,Nottingham Rockets,0,23 11 12 - -,division_3,women,Easton & Otley College,110308,110308
2017-2018,2018-04-15,00:00,,Lincoln Cannons,2,16 25 25 22 10,Northampton,3,25 22 22 25 15,division_3,women,Riseholme College (Showground Campus),110308,110308
2017-2018,2018-04-08,00:00,,Tamworth Spartans,0,26 20 17 - -,Black Country,3,28 25 25 - -,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-04-08,00:00,,Norwich Spikers,1,25 23 13 18 0,Black Country,3,16 25 25 25 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-04-08,00:00,,Tamworth Spartans,1,22 24 25 20 0,Norwich Spikers,3,25 26 17 25 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-03-25,00:00,,Northampton,3,25 25 25 - -,Nottingham Rockets,0,0 0 0 - -,division_3,women,Moulton college,110308,110308
2017-2018,2018-03-25,00:00,,Northampton,3,25 25 25 - -,Nottingham Rockets,0,0 0 0 - -,division_3,women,Moulton college,110308,110308
2017-2018,2018-02-26,00:00,,Northampton,3,25 25 25 - -,Norwich Spikers,0,0 0 0 - -,division_3,women,Moulton College,110308,110308
2017-2018,2018-02-25,00:00,,Ashfield Vipers,1,18 20 26 19 0,Nottingham Rockets,3,25 25 24 25 0,division_3,women,Vision West Nottinghamshire College,110308,110308
2017-2018,2018-02-11,00:00,,Tamworth Spartans,1,25 12 22 12 0,Norwich Spikers,3,22 25 25 25 0,division_3,women,Wilnecote Leisure Centre,110308,110308
2017-2018,2018-02-11,00:00,,Lincoln Cannons,3,25 25 25 - -,Norwich Spikers,0,16 23 19 - -,division_3,women,Wilnecote Leisure Centre,110308,110308
