Date,Time,ID,Home,Away,Category,Division,Venue,Ref1, Ref2
2025-01-12,10:00,M3NC 14a,DARKSTAR Derbyshire 2,Nottingham Rockets,Division 3 North Central Men,Landau Forte College,,
2025-01-12,12:00,M3NC 14b,Nottingham Rockets,Chester,Division 3 North Central Men,Derbyshire Volleyball Centre (Derby Moor),,
2025-01-12,13:30,M3NC 14c,DARKSTAR Derbyshire 2,Chester,Division 3 North Central Men,Landau Forte College,,
2025-01-25,11:30,M3NC 17a,Black Country 2,Nottingham Rockets,Division 3 North Central Men,Cleobury Mortimer Sports Centre,,
2025-01-25,12:00,M3NC 17b,Nottingham Rockets,Leicester,Division 3 North Central Men,Cleobury Mortimer Sports Centre,,
2025-01-25,15:30,M3NC 17c,Black Country 2,Leicester,Division 3 North Central Men,Cleobury Mortimer Sports Centre,,
2025-01-26,13:00,M3NC 18a,Tamworth Spartans 2,Wombourne,Division 3 North Central Men,Wilnecote Leisure Centre,,
2025-01-26,13:30,M3NC 18b,Wombourne,Chester,Division 3 North Central Men,Wilnecote Leisure Centre,,
2025-01-26,15:30,M3NC 18c,Tamworth Spartans 2,Chester,Division 3 North Central Men,Wilnecote Leisure Centre,,
2025-02-02,10:00,M3NC 16a,DARKSTAR Derbyshire 2,Wombourne 2,Division 3 North Central Men,Landau Forte College,,
2025-02-02,11:00,M3NC 16b,Wombourne 2,GNG Bedford,Division 3 North Central Men,Landau Forte College,,
2025-02-02,13:30,M3NC 16c,DARKSTAR Derbyshire 2,GNG Bedford,Division 3 North Central Men,Landau Forte College,,
2025-02-08,13:15,M3NC 13a,Black Country 2,Wombourne,Division 3 North Central Men,Redhill School Sports Hall,,
2025-02-08,14:15,M3NC 13b,Wombourne,GNG Bedford,Division 3 North Central Men,Redhill School Sports Hall,,
2025-02-08,17:15,M3NC 13c,Black Country 2,GNG Bedford,Division 3 North Central Men,Redhill School Sports Hall,,
2025-02-22,11:30,M3NC 19a,Leicester,DARKSTAR Derbyshire 2,Division 3 North Central Men,Limehurst Academy,,
2025-02-22,12:00,M3NC 19b,DARKSTAR Derbyshire 2,Wombourne,Division 3 North Central Men,Limehurst Academy,,
2025-02-22,14:00,M3NC 19c,Leicester,Wombourne,Division 3 North Central Men,Limehurst Academy,,
2025-02-23,10:30,M3NC 20a,Wombourne 2,Black Country 2,Division 3 North Central Men,Dudley Evolve,,
2025-02-23,11:00,M3NC 21a,Nottingham Rockets,Tamworth Spartans 2,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2025-02-23,12:30,M3NC 20b,Black Country 2,Chester,Division 3 North Central Men,Dudley Evolve,,
2025-02-23,12:30,M3NC 21b,Tamworth Spartans 2,GNG Bedford,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2025-02-23,13:00,M3NC 20c,Wombourne 2,Chester,Division 3 North Central Men,Dudley Evolve,,
2025-02-23,13:30,M3NC 21c,Nottingham Rockets,GNG Bedford,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2025-03-02,12:00,M3NC 22b,DARKSTAR Derbyshire 2,Black Country 2,Division 3 North Central Men,Wilnecote Leisure Centre,,
2025-03-02,13:30,M3NC 22a,Tamworth Spartans 2,DARKSTAR Derbyshire 2,Division 3 North Central Men,Wilnecote Leisure Centre,,
2025-03-02,16:00,M3NC 22c,Tamworth Spartans 2,Black Country 2,Division 3 North Central Men,Wilnecote Leisure Centre,,
2025-03-29,12:00,M3NC 23a,Chester,Leicester,Division 3 North Central Men,Ellesmere Port Church of England Academy,,
2025-03-29,13:30,M3NC 23b,Leicester,GNG Bedford,Division 3 North Central Men,Ellesmere Port Church of England Academy,,
2025-03-29,14:30,M3NC 23c,Chester,GNG Bedford,Division 3 North Central Men,Ellesmere Port Church of England Academy,,
2025-03-30,11:00,M3NC 24a,Nottingham Rockets,Wombourne,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2025-03-30,12:30,M3NC 24b,Wombourne,Wombourne 2,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2025-03-30,13:30,M3NC 24c,Nottingham Rockets,Wombourne 2,Division 3 North Central Men,Harvey Hadden Sports Complex,,
2024-10-12,12:00,M3SE 2a,Worthing,Dartford Crossers,Division 3 South East Men,Worthing High School,Dee Wauchope,Carla-eliza Dinica
2024-10-12,13:30,M3SE 2b,Dartford Crossers,London Wildcats,Division 3 South East Men,Worthing High School,Carla-eliza Dinica,Dee Wauchope
2024-10-12,14:30,M3SE 2c,Worthing,London Wildcats,Division 3 South East Men,Worthing High School,Dee Wauchope,Carla-eliza Dinica
2024-10-19,10:30,M3SE 4a,Essex Estonians,Kent Invicta,Division 3 South East Men,St John Payne School,,
2024-10-19,11:00,M3SE 5a,London Wildcats,Onyx London,Division 3 South East Men,Leigh Academy Blackheath,Ian Cheesbrough,Domitilla Di Stefano
2024-10-19,12:00,M3SE 4b,Kent Invicta,Dartford Crossers,Division 3 South East Men,St John Payne School,,
2024-10-19,12:30,M3SE 5b,Onyx London,Urbond VC Portsmouth,Division 3 South East Men,Leigh Academy Blackheath,Domitilla Di Stefano,Ian Cheesbrough
2024-10-19,13:00,M3SE 4c,Essex Estonians,Dartford Crossers,Division 3 South East Men,St John Payne School,,
2024-10-19,13:30,M3SE 5c,London Wildcats,Urbond VC Portsmouth,Division 3 South East Men,Leigh Academy Blackheath,Ian Cheesbrough,Domitilla Di Stefano
2024-11-10,11:00,M3SE 3a,Onyx London,Guildford International,Division 3 South East Men,Kensington Aldridge Academy,,
2024-11-10,13:00,M3SE 3b,Guildford International,Essex Estonians,Division 3 South East Men,Kensington Aldridge Academy,,
2024-11-10,14:00,M3SE 3c,Onyx London,Essex Estonians,Division 3 South East Men,Kensington Aldridge Academy,,
2024-11-16,10:00,M3SE 8a,Tendring,Essex Estonians,Division 3 South East Men,Tendring Technology College,,
2024-11-16,11:00,M3SE 8b,Essex Estonians,London Wildcats,Division 3 South East Men,Tendring Technology College,,
2024-11-16,12:00,M3SE 7a,Urbond VC Portsmouth,Guildford International,Division 3 South East Men,Priory Community Sports Centre,,
2024-11-16,13:30,M3SE 7b,Guildford International,Dartford Crossers,Division 3 South East Men,Priory Community Sports Centre,,
2024-11-16,14:00,M3SE 8c,Tendring,London Wildcats,Division 3 South East Men,Tendring Technology College,,
2024-11-16,14:30,M3SE 7c,Urbond VC Portsmouth,Dartford Crossers,Division 3 South East Men,Priory Community Sports Centre,,
2024-11-17,11:00,M3SE 6a,Onyx London,Worthing,Division 3 South East Men,Kensington Aldridge Academy,,
2024-11-17,12:00,M3SE 6b,Worthing,Kent Invicta,Division 3 South East Men,Kensington Aldridge Academy,,
2024-11-17,14:00,M3SE 6c,Onyx London,Kent Invicta,Division 3 South East Men,Kensington Aldridge Academy,,
2024-11-23,11:30,M3SE 24a,Dartford Crossers,Guildford International,Division 3 South East Men,Worthing High School,,
2024-11-23,14:30,M3SE 24b,Guildford International,Worthing,Division 3 South East Men,Worthing High School,,
2024-11-23,15:30,M3SE 24c,Dartford Crossers,Worthing,Division 3 South East Men,Worthing High School,,
2024-12-01,10:00,M3SE 13a,Essex Estonians,London Wildcats,Division 3 South East Men,St John Payne School,,
2024-12-01,12:00,M3SE 13c,Essex Estonians,Onyx London,Division 3 South East Men,St John Payne School,,
2024-12-01,12:00,M3SE 13b,London Wildcats,Onyx London,Division 3 South East Men,St John Payne School,,
2024-12-07,10:00,M3SE 9a,Tendring,Dartford Crossers,Division 3 South East Men,Tendring Technology College,,
2024-12-07,12:00,M3SE 9b,Dartford Crossers,Onyx London,Division 3 South East Men,Tendring Technology College,,
2024-12-07,12:00,M3SE 10a,Worthing,Urbond VC Portsmouth,Division 3 South East Men,Worthing High School,,
2024-12-07,13:30,M3SE 10b,Urbond VC Portsmouth,Essex Estonians,Division 3 South East Men,Worthing High School,,
2024-12-07,14:00,M3SE 9c,Tendring,Onyx London,Division 3 South East Men,Tendring Technology College,,
2024-12-07,14:30,M3SE 10c,Worthing,Essex Estonians,Division 3 South East Men,Worthing High School,,
2025-01-04,12:00,M3SE 12a,Kent Invicta,Tendring,Division 3 South East Men,Maidstone Grammar School for Girls,,
2025-01-04,13:30,M3SE 12b,Tendring,Urbond VC Portsmouth,Division 3 South East Men,Maidstone Grammar School for Girls,,
2025-01-04,14:30,M3SE 12c,Kent Invicta,Urbond VC Portsmouth,Division 3 South East Men,Maidstone Grammar School for Girls,,
2025-01-18,12:00,M3SE 14a,Worthing,Guildford International,Division 3 South East Men,Worthing High School,,
2025-01-18,13:30,M3SE 14c,Worthing,Tendring,Division 3 South East Men,Worthing High School,,
2025-01-18,14:30,M3SE 14b,Guildford International,Tendring,Division 3 South East Men,Worthing High School,,
2025-01-25,10:30,M3SE 16a,Essex Estonians,Tendring,Division 3 South East Men,St John Payne School,,
2025-01-25,11:30,M3SE 17a,Guildford International,London Wildcats,Division 3 South East Men,The Ashcombe Volleyball Centre,,
2025-01-25,12:00,M3SE 15a,Kent Invicta,Dartford Crossers,Division 3 South East Men,Maidstone Grammar School for Girls,,
2025-01-25,12:30,M3SE 16c,Essex Estonians,Worthing,Division 3 South East Men,St John Payne School,,
2025-01-25,12:30,M3SE 16b,Tendring,Worthing,Division 3 South East Men,St John Payne School,,
2025-01-25,13:00,M3SE 17b,London Wildcats,Urbond VC Portsmouth,Division 3 South East Men,The Ashcombe Volleyball Centre,,
2025-01-25,14:00,M3SE 15b,Dartford Crossers,Onyx London,Division 3 South East Men,Maidstone Grammar School for Girls,,
2025-01-25,14:00,M3SE 17c,Guildford International,Urbond VC Portsmouth,Division 3 South East Men,The Ashcombe Volleyball Centre,,
2025-01-25,16:00,M3SE 15c,Kent Invicta,Onyx London,Division 3 South East Men,Maidstone Grammar School for Girls,,
2025-02-22,10:00,M3SE 19a,Tendring,Dartford Crossers,Division 3 South East Men,Tendring Technology College,,
2025-02-22,12:00,M3SE 19b,Dartford Crossers,London Wildcats,Division 3 South East Men,Tendring Technology College,,
2025-02-22,12:00,M3SE 18a,Urbond VC Portsmouth,Worthing,Division 3 South East Men,Priory Community Sports Centre,,
2025-02-22,13:30,M3SE 18b,Worthing,Onyx London,Division 3 South East Men,Priory Community Sports Centre,,
2025-02-22,14:00,M3SE 19c,Tendring,London Wildcats,Division 3 South East Men,Tendring Technology College,,
2025-02-22,14:30,M3SE 18c,Urbond VC Portsmouth,Onyx London,Division 3 South East Men,Priory Community Sports Centre,,
2025-02-23,11:30,M3SE 20a,Guildford International,Essex Estonians,Division 3 South East Men,The Ashcombe Volleyball Centre,,
2025-02-23,12:30,M3SE 20b,Essex Estonians,Kent Invicta,Division 3 South East Men,The Ashcombe Volleyball Centre,,
2025-02-23,16:00,M3SE 20c,Guildford International,Kent Invicta,Division 3 South East Men,The Ashcombe Volleyball Centre,,
2025-03-08,10:30,M3SE 23a,Dartford Crossers,Essex Estonians,Division 3 South East Men,Dartford Technology College,,
2025-03-08,11:00,M3SE 11a,London Wildcats,Guildford International,Division 3 South East Men,Leigh Academy Blackheath,,
2025-03-08,12:00,M3SE 23b,Essex Estonians,Urbond VC Portsmouth,Division 3 South East Men,Dartford Technology College,,
2025-03-08,13:00,M3SE 23c,Dartford Crossers,Urbond VC Portsmouth,Division 3 South East Men,Dartford Technology College,,
2025-03-08,13:00,M3SE 11b,Guildford International,Kent Invicta,Division 3 South East Men,Leigh Academy Blackheath,,
2025-03-08,15:00,M3SE 11c,London Wildcats,Kent Invicta,Division 3 South East Men,Leigh Academy Blackheath,,
2025-03-29,12:00,M3SE 21a,London Wildcats,Worthing,Division 3 South East Men,Leigh Academy Blackheath,,
2025-03-29,13:30,M3SE 21b,Worthing,Kent Invicta,Division 3 South East Men,Leigh Academy Blackheath,,
2025-03-29,14:30,M3SE 21c,London Wildcats,Kent Invicta,Division 3 South East Men,Leigh Academy Blackheath,,
2025-03-30,11:00,M3SE 22a,Onyx London,Guildford International,Division 3 South East Men,Kensington Aldridge Academy,,
2025-03-30,13:00,M3SE 22b,Guildford International,Tendring,Division 3 South East Men,Kensington Aldridge Academy,,
2025-03-30,14:00,M3SE 22c,Onyx London,Tendring,Division 3 South East Men,Kensington Aldridge Academy,,
2024-10-12,11:30,M3SW 2a,Bristol 2,Reading Aces,Division 3 South West Men,Avanti Gardens School,Richard Parkes,Cheryl Whittles
2024-10-12,13:00,M3SW 2b,Reading Aces,Coventry and Warwick Riga 2,Division 3 South West Men,Avanti Gardens School,Cheryl Whittles,Richard Parkes
2024-10-12,14:00,M3SW 2c,Bristol 2,Coventry and Warwick Riga 2,Division 3 South West Men,Avanti Gardens School,Richard Parkes,Cheryl Whittles
2024-10-27,10:00,M3SW 6a,Bedminster,Bristol 2,Division 3 South West Men,Oasis Academy Brislington,Neil Bentley,Jayne Jones
2024-10-27,11:30,M3SW 6b,Bristol 2,Nuneaton Inferno,Division 3 South West Men,Oasis Academy Brislington,Jayne Jones,Neil Bentley
2024-10-27,11:30,M3SW 5a,Coventry and Warwick Riga 2,Oxford Bulls,Division 3 South West Men,Alan Higgs Centre,Roberto Rigante,Richard Burbedge (Pending)
2024-10-27,12:00,M3SW 5b,Oxford Bulls,Weymouth,Division 3 South West Men,Alan Higgs Centre,Richard Burbedge (Pending),Roberto Rigante
2024-10-27,12:30,M3SW 6c,Bedminster,Nuneaton Inferno,Division 3 South West Men,Oasis Academy Brislington,Neil Bentley,Jayne Jones
2024-10-27,14:30,M3SW 5c,Coventry and Warwick Riga 2,Weymouth,Division 3 South West Men,Alan Higgs Centre,Roberto Rigante,Richard Burbedge (Pending)
2024-11-10,10:30,M3SW 1a,Oxford Bulls,Southampton 2,Division 3 South West Men,Ferry Leisure Centre,,
2024-11-10,11:30,M3SW 3a,City of Bristol,Bedminster,Division 3 South West Men,Bristol Brunel Academy,,
2024-11-10,12:00,M3SW 1b,Southampton 2,Nuneaton Inferno,Division 3 South West Men,Ferry Leisure Centre,,
2024-11-10,13:00,M3SW 3b,Bedminster,Weymouth,Division 3 South West Men,Bristol Brunel Academy,,
2024-11-10,13:30,M3SW 1c,Oxford Bulls,Nuneaton Inferno,Division 3 South West Men,Ferry Leisure Centre,,
2024-11-10,14:00,M3SW 3c,City of Bristol,Weymouth,Division 3 South West Men,Bristol Brunel Academy,,
2024-11-16,10:30,M3SW 8a,Weymouth,Southampton 2,Division 3 South West Men,Redlands Community Sports Hub,,
2024-11-16,12:00,M3SW 9a,Nuneaton Inferno,Coventry and Warwick Riga 2,Division 3 South West Men,George Eliot School,,
2024-11-16,12:00,M3SW 8b,Southampton 2,Bristol 2,Division 3 South West Men,Redlands Community Sports Hub,,
2024-11-16,13:30,M3SW 9b,Coventry and Warwick Riga 2,City of Bristol,Division 3 South West Men,George Eliot School,,
2024-11-16,14:30,M3SW 9c,Nuneaton Inferno,City of Bristol,Division 3 South West Men,George Eliot School,,
2024-11-16,14:30,M3SW 8c,Weymouth,Bristol 2,Division 3 South West Men,Redlands Community Sports Hub,,
2024-11-24,12:00,M3SW 7a,Reading Aces,Oxford Bulls,Division 3 South West Men,Kendrick School,,
2024-11-24,13:00,M3SW 7b,Oxford Bulls,Bedminster,Division 3 South West Men,Kendrick School,,
2024-11-24,14:30,M3SW 7c,Reading Aces,Bedminster,Division 3 South West Men,Kendrick School,,
2024-12-01,12:00,M3SW 11a,Reading Aces,Nuneaton Inferno,Division 3 South West Men,Kendrick School,,
2024-12-01,14:00,M3SW 11b,Nuneaton Inferno,Weymouth,Division 3 South West Men,Kendrick School,,
2024-12-01,14:30,M3SW 11c,Reading Aces,Weymouth,Division 3 South West Men,Kendrick School,,
2024-12-08,10:30,M3SW 12a,Bedminster,Coventry and Warwick Riga 2,Division 3 South West Men,Oasis Academy Brislington,,
2024-12-08,11:30,M3SW 10a,City of Bristol,Bristol 2,Division 3 South West Men,Oasis Academy Brislington,,
2024-12-08,12:00,M3SW 12b,Coventry and Warwick Riga 2,Southampton 2,Division 3 South West Men,Oasis Academy Brislington,,
2024-12-08,13:00,M3SW 10b,Bristol 2,Oxford Bulls,Division 3 South West Men,Oasis Academy Brislington,,
2024-12-08,13:00,M3SW 10c,City of Bristol,Oxford Bulls,Division 3 South West Men,Oasis Academy Brislington,,
2024-12-08,13:30,M3SW 12c,Bedminster,Southampton 2,Division 3 South West Men,Oasis Academy Brislington,,
2025-01-18,12:00,M3SW 16a,Nuneaton Inferno,Coventry and Warwick Riga 2,Division 3 South West Men,George Eliot School,,
2025-01-18,13:00,M3SW 16b,Coventry and Warwick Riga 2,Bedminster,Division 3 South West Men,George Eliot School,,
2025-01-18,14:30,M3SW 16c,Nuneaton Inferno,Bedminster,Division 3 South West Men,George Eliot School,,
2025-01-26,11:30,M3SW 18a,Bristol 2,City of Bristol,Division 3 South West Men,Avanti Gardens School,,
2025-01-26,12:00,M3SW 18b,City of Bristol,Southampton 2,Division 3 South West Men,Avanti Gardens School,,
2025-01-26,14:00,M3SW 18c,Bristol 2,Southampton 2,Division 3 South West Men,Avanti Gardens School,,
2025-02-02,10:30,M3SW 17a,Oxford Bulls,Reading Aces,Division 3 South West Men,Ferry Leisure Centre,,
2025-02-02,12:00,M3SW 17b,Reading Aces,Weymouth,Division 3 South West Men,Ferry Leisure Centre,,
2025-02-02,12:30,M3SW 17c,Oxford Bulls,Weymouth,Division 3 South West Men,Ferry Leisure Centre,,
2025-02-09,11:30,M3SW 14a,Bristol 2,Bedminster,Division 3 South West Men,Avanti Gardens School,,
2025-02-09,13:30,M3SW 14b,Bedminster,Weymouth,Division 3 South West Men,Avanti Gardens School,,
2025-02-09,14:00,M3SW 14c,Bristol 2,Weymouth,Division 3 South West Men,Avanti Gardens School,,
2025-02-22,10:30,M3SW 19c,Oxford Bulls,Bristol 2,Division 3 South West Men,Ferry Leisure Centre,,
2025-02-22,10:30,M3SW 21a,Weymouth,City of Bristol,Division 3 South West Men,Redlands Community Sports Hub,,
2025-02-22,11:30,M3SW 20a,Southampton 2,Reading Aces,Division 3 South West Men,Itchen College Sports Centre,,
2025-02-22,12:00,M3SW 21b,City of Bristol,Nuneaton Inferno,Division 3 South West Men,Redlands Community Sports Hub,,
2025-02-22,12:30,M3SW 19a,Oxford Bulls,Coventry and Warwick Riga 2,Division 3 South West Men,Ferry Leisure Centre,,
2025-02-22,13:00,M3SW 19b,Coventry and Warwick Riga 2,Bristol 2,Division 3 South West Men,Ferry Leisure Centre,,
2025-02-22,13:00,M3SW 20b,Reading Aces,Bedminster,Division 3 South West Men,Itchen College Sports Centre,,
2025-02-22,14:30,M3SW 20c,Southampton 2,Bedminster,Division 3 South West Men,Itchen College Sports Centre,,
2025-02-22,14:30,M3SW 21c,Weymouth,Nuneaton Inferno,Division 3 South West Men,Redlands Community Sports Hub,,
2025-03-02,10:30,M3SW 13a,Oxford Bulls,Nuneaton Inferno,Division 3 South West Men,Ferry Leisure Centre,,
2025-03-02,12:00,M3SW 13b,Nuneaton Inferno,Southampton 2,Division 3 South West Men,Ferry Leisure Centre,,
2025-03-02,12:30,M3SW 13c,Oxford Bulls,Southampton 2,Division 3 South West Men,Ferry Leisure Centre,,
2025-03-09,11:30,M3SW 15a,Coventry and Warwick Riga 2,Reading Aces,Division 3 South West Men,Centre AT7,,
2025-03-09,13:00,M3SW 15b,Reading Aces,City of Bristol,Division 3 South West Men,Centre AT7,,
2025-03-09,13:30,M3SW 15c,Coventry and Warwick Riga 2,City of Bristol,Division 3 South West Men,Centre AT7,,
2025-03-16,11:30,M3SW 4a,Southampton 2,Reading Aces,Division 3 South West Men,Woodlands Community School,,
2025-03-16,13:00,M3SW 4b,Reading Aces,City of Bristol,Division 3 South West Men,Woodlands Community School,,
2025-03-16,14:30,M3SW 4c,Southampton 2,City of Bristol,Division 3 South West Men,Woodlands Community School,,
2025-03-29,10:30,M3SW 24a,Weymouth,Southampton 2,Division 3 South West Men,Redlands Community Sports Hub,,
2025-03-29,12:00,M3SW 23a,Nuneaton Inferno,Reading Aces,Division 3 South West Men,George Eliot School,,
2025-03-29,12:00,M3SW 24b,Southampton 2,Coventry and Warwick Riga 2,Division 3 South West Men,Redlands Community Sports Hub,,
2025-03-29,13:30,M3SW 23b,Reading Aces,Bristol 2,Division 3 South West Men,George Eliot School,,
2025-03-29,14:30,M3SW 23c,Nuneaton Inferno,Bristol 2,Division 3 South West Men,George Eliot School,,
2025-03-29,14:30,M3SW 24c,Weymouth,Coventry and Warwick Riga 2,Division 3 South West Men,Redlands Community Sports Hub,,
2025-03-30,11:30,M3SW 22a,City of Bristol,Bedminster,Division 3 South West Men,Oasis Academy Brislington,,
2025-03-30,13:30,M3SW 22b,Bedminster,Oxford Bulls,Division 3 South West Men,Oasis Academy Brislington,,
2025-03-30,13:30,M3SW 22c,City of Bristol,Oxford Bulls,Division 3 South West Men,Oasis Academy Brislington,,
2024-10-20,12:00,M3NW 2a,Manchester Moss Side,Manchester Marvels Marauders,Division 3 North West Men,Moss Side Leisure Centre,Rhys Kai Sweeney,Zining Tan
2024-10-20,13:30,M3NW 2b,Manchester Marvels Marauders,Liverpool,Division 3 North West Men,Moss Side Leisure Centre,Zining Tan,Rhys Kai Sweeney
2024-10-20,16:00,M3NW 2c,Manchester Moss Side,Liverpool,Division 3 North West Men,Moss Side Leisure Centre,Rhys Kai Sweeney,Zining Tan
2024-10-26,11:30,M3NW 5a,Urmston Grammar,Intervolley Manchester,Division 3 North West Men,Urmston Grammar School,Paul Fagan,Zining Tan
2024-10-26,11:30,M3NW 5c,Urmston Grammar,Liverpool,Division 3 North West Men,Urmston Grammar School,Zining Tan,Paul Fagan
2024-10-26,12:00,M3NW 5b,Intervolley Manchester,Liverpool,Division 3 North West Men,Urmston Grammar School,Paul Fagan,Zining Tan
2024-10-27,12:00,M3NW 6a,Sheffield 2,York Vikings,Division 3 North West Men,All Saints Sports Centre,Michal Garncarz,Martyn Quick
2024-10-27,13:30,M3NW 6b,York Vikings,Manchester Marvels Marauders,Division 3 North West Men,All Saints Sports Centre,Martyn Quick,Michal Garncarz
2024-10-27,14:30,M3NW 6c,Sheffield 2,Manchester Marvels Marauders,Division 3 North West Men,All Saints Sports Centre,Michal Garncarz,
2024-11-03,11:00,M3NW 4a,Everton Dugongs,Manchester Moss Side,Division 3 North West Men,Litherland High School,Boriss Bovkuns,Martin Mierzwa
2024-11-03,13:00,M3NW 4b,Manchester Moss Side,Sheffield Springers,Division 3 North West Men,Litherland High School,Martin Mierzwa,Boriss Bovkuns
2024-11-03,13:30,M3NW 4c,Everton Dugongs,Sheffield Springers,Division 3 North West Men,Litherland High School,Boriss Bovkuns,Martin Mierzwa
2024-11-16,12:00,M3NW 7a,York Vikings,Manchester Moss Side,Division 3 North West Men,Joseph Rowntree School,,
2024-11-16,12:30,M3NW 8a,Sheffield Springers,Sheffield 2,Division 3 North West Men,All Saints Sports Centre,,
2024-11-16,14:30,M3NW 7b,Manchester Moss Side,Intervolley Manchester,Division 3 North West Men,Joseph Rowntree School,,
2024-11-16,15:00,M3NW 8b,Sheffield 2,Liverpool,Division 3 North West Men,All Saints Sports Centre,,
2024-11-16,16:00,M3NW 7c,York Vikings,Intervolley Manchester,Division 3 North West Men,Joseph Rowntree School,,
2024-11-16,16:30,M3NW 8c,Sheffield Springers,Liverpool,Division 3 North West Men,All Saints Sports Centre,,
2024-12-01,12:00,M3NW 11a,Manchester Moss Side,Urmston Grammar,Division 3 North West Men,Moss Side Leisure Centre,,
2024-12-01,14:00,M3NW 11b,Urmston Grammar,Sheffield 2,Division 3 North West Men,Moss Side Leisure Centre,,
2024-12-01,16:00,M3NW 11c,Manchester Moss Side,Sheffield 2,Division 3 North West Men,Moss Side Leisure Centre,,
2024-12-07,12:00,M3NW 10b,Everton Dugongs,York Vikings,Division 3 North West Men,Holly Lodge Girl's College,,
2024-12-07,12:30,M3NW 10a,Liverpool,Everton Dugongs,Division 3 North West Men,Holly Lodge Girl's College,,
2024-12-07,14:30,M3NW 10c,Liverpool,York Vikings,Division 3 North West Men,Holly Lodge Girl's College,,
2024-12-08,10:00,M3NW 12a,Intervolley Manchester,Manchester Marvels Marauders,Division 3 North West Men,Y Club,,
2024-12-08,11:30,M3NW 12c,Intervolley Manchester,Sheffield Springers,Division 3 North West Men,Y Club,,
2024-12-08,11:30,M3NW 12b,Manchester Marvels Marauders,Sheffield Springers,Division 3 North West Men,Y Club,,
2025-01-04,11:30,M3NW 13c,Urmston Grammar,Sheffield Springers,Division 3 North West Men,Urmston Grammar School,,
2025-01-04,11:30,M3NW 13a,Urmston Grammar,York Vikings,Division 3 North West Men,Urmston Grammar School,,
2025-01-04,12:00,M3NW 14a,Sheffield 2,Intervolley Manchester,Division 3 North West Men,All Saints Sports Centre,,
2025-01-04,13:30,M3NW 14b,Intervolley Manchester,Liverpool,Division 3 North West Men,All Saints Sports Centre,,
2025-01-04,13:30,M3NW 13b,York Vikings,Sheffield Springers,Division 3 North West Men,Urmston Grammar School,,
2025-01-04,14:30,M3NW 14c,Sheffield 2,Liverpool,Division 3 North West Men,All Saints Sports Centre,,
2025-01-19,10:30,M3NW 15a,Manchester Marvels Marauders,Manchester Moss Side,Division 3 North West Men,Dean Trust Ardwick,,
2025-01-19,12:00,M3NW 15b,Manchester Moss Side,Everton Dugongs,Division 3 North West Men,Dean Trust Ardwick,,
2025-01-19,13:30,M3NW 15c,Manchester Marvels Marauders,Everton Dugongs,Division 3 North West Men,Dean Trust Ardwick,,
2025-01-25,12:00,M3NW 16a,York Vikings,Sheffield 2,Division 3 North West Men,Joseph Rowntree School,,
2025-01-25,15:00,M3NW 16b,Sheffield 2,Manchester Moss Side,Division 3 North West Men,Joseph Rowntree School,,
2025-01-25,16:00,M3NW 16c,York Vikings,Manchester Moss Side,Division 3 North West Men,Joseph Rowntree School,,
2025-01-26,10:00,M3NW 17a,Intervolley Manchester,Urmston Grammar,Division 3 North West Men,Y Club,,
2025-01-26,11:00,M3NW 18a,Everton Dugongs,Liverpool,Division 3 North West Men,Litherland High School,,
2025-01-26,11:30,M3NW 17c,Intervolley Manchester,Manchester Marvels Marauders,Division 3 North West Men,Y Club,,
2025-01-26,12:00,M3NW 18b,Liverpool,Sheffield Springers,Division 3 North West Men,Litherland High School,,
2025-01-26,12:00,M3NW 17b,Urmston Grammar,Manchester Marvels Marauders,Division 3 North West Men,Y Club,,
2025-01-26,13:30,M3NW 18c,Everton Dugongs,Sheffield Springers,Division 3 North West Men,Litherland High School,,
2025-02-09,10:00,M3NW 3a,Intervolley Manchester,Everton Dugongs,Division 3 North West Men,Y Club,,
2025-02-09,11:30,M3NW 3b,Everton Dugongs,Sheffield 2,Division 3 North West Men,Y Club,,
2025-02-09,12:30,M3NW 3c,Intervolley Manchester,Sheffield 2,Division 3 North West Men,Y Club,,
2025-02-22,12:00,M3NW 21a,Sheffield 2,Urmston Grammar,Division 3 North West Men,All Saints Sports Centre,,
2025-02-22,12:30,M3NW 19a,Liverpool,Manchester Marvels Marauders,Division 3 North West Men,Holly Lodge Girl's College,,
2025-02-22,12:30,M3NW 20a,Sheffield Springers,Manchester Moss Side,Division 3 North West Men,All Saints Sports Centre,,
2025-02-22,14:00,M3NW 19b,Manchester Marvels Marauders,York Vikings,Division 3 North West Men,Holly Lodge Girl's College,,
2025-02-22,14:00,M3NW 21b,Urmston Grammar,Everton Dugongs,Division 3 North West Men,All Saints Sports Centre,,
2025-02-22,14:30,M3NW 19c,Liverpool,York Vikings,Division 3 North West Men,Holly Lodge Girl's College,,
2025-02-22,14:30,M3NW 20b,Manchester Moss Side,Intervolley Manchester,Division 3 North West Men,All Saints Sports Centre,,
2025-02-22,15:00,M3NW 21c,Sheffield 2,Everton Dugongs,Division 3 North West Men,All Saints Sports Centre,,
2025-02-22,16:30,M3NW 20c,Sheffield Springers,Intervolley Manchester,Division 3 North West Men,All Saints Sports Centre,,
