season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2016-2017,2017-04-01,00:00,,IBB Polonia London,3,21 25 25 25 0,Sheffield,1,25 21 14 22 0,cup,men,National Volleyball Centre,110308,110308
2016-2017,2017-02-25,00:00,,Northumbria University,1,25 28 30 16 0,Sheffield,3,18 30 32 25 0,cup,men,Sports Central,110308,110308
2016-2017,2017-01-28,00:00,,Sheffield 2,0,11 23 19 - -,Northumbria University,3,25 25 25 - -,cup,men,Sheffield - U18 Boys,110308,110308
2016-2017,2017-01-28,00:00,,Sheffield,3,25 25 25 - -,Malory Eagles UEL,0,21 22 12 - -,cup,men,Sheffield - U18 Boys,110308,110308
2016-2017,2016-11-12,00:00,,Newcastle Staffs,0,18 11 24 - -,Sheffield,3,25 25 26 - -,cup,men,Keele University Sports Centre,110308,110308
2016-2017,2016-11-12,00:00,,Northumbria University,3,25 25 25 - -,Leeds Gorse,0,14 14 17 - -,cup,men,Sports Central,110308,110308
2016-2017,2016-11-12,00:00,,Team Sunderland,0,12 13 21 - -,Sheffield 2,3,25 25 25 - -,cup,men,Sunderland University (Cityspace),110308,110308
2016-2017,2016-11-05,00:00,,Malory Eagles UEL,3,25 15 25 26 0,University of Nottingham,1,21 25 18 24 0,cup,men,Ernest Bevin College,110308,110308
2016-2017,2016-10-29,00:00,,Black Country,0,26 17 16 - -,Sheffield,3,28 25 25 - -,cup,men,Cleobury Mortimer Sports Centre,110308,110308
2016-2017,2016-10-16,00:00,,Sheffield 2,3,18 25 26 25 0,Richmond Docklands,1,25 23 24 23 0,cup,men,Sheffield - U18 Boys,110308,110308
2016-2017,2016-10-16,00:00,,Northumbria University,3,25 25 25 - -,Durham Palatinates,0,17 9 21 - -,cup,men,Sports Central,110308,110308
2016-2017,2016-10-15,00:00,,Leeds Gorse,3,25 25 25 - -,York Vikings,0,19 23 22 - -,cup,men,The Ruth Gorse Academy,110308,110308
2016-2017,2016-10-15,00:00,,DARKSTAR Derbyshire,1,16 19 25 16 0,Newcastle Staffs,3,25 25 23 25 0,cup,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2016-10-08,00:00,,Leeds Gorse,3,25 25 25 - -,Manchester Marvels Marauders,0,23 17 20 - -,cup,men,The Ruth Gorse Academy,110308,110308
2016-2017,2016-10-01,00:00,,University of Nottingham,3,25 25 25 - -,Intervolley Manchester,0,13 15 13 - -,cup,men,David Ross Sports Village,110308,110308
2016-2017,2016-10-01,00:00,,MK City,1,25 15 22 22 0,Loughborough Students,3,15 25 25 25 0,cup,men,Woughton Leisure Centre,110308,110308
2016-2017,2016-09-18,00:00,,Hull Thunder,1,23 25 23 15 0,Sheffield 2,3,25 18 25 25 0,cup,men,Hull Holy Trinity House Academy,110308,110308
2016-2017,2016-09-17,00:00,,York Vikings,3,20 25 25 23 15,The Miners Doncaster,2,25 14 22 25 13,cup,men,University of York Sports Centre,110308,110308
2016-2017,2016-09-17,00:00,,Lincoln Cannons,0,20 14 22 - -,Black Country,3,25 25 25 - -,cup,men,The Priory Pembroke Academy,110308,110308
2016-2017,2016-09-17,00:00,,Cambridge ARU,2,23 25 29 26 10,Coventry and Warwick Riga,3,25 21 27 28 15,cup,men,North Cambridge Academy,110308,110308
2016-2017,2016-09-17,00:00,,Newmarket,0,15 14 22 - -,London Aces,3,25 25 25 - -,cup,men,Newmarket Leisure Centre,110308,110308
2016-2017,2017-04-08,00:00,,Newcastle Staffs,0,18 20 20 - -,Black Country,3,25 25 25 - -,division_1,men,Keele University Sports Centre,110308,110308
2016-2017,2017-03-04,00:00,,Black Country,2,25 16 20 25 11,Essex Blaze,3,17 25 25 20 15,division_1,men,Oldswinford Hospital School,110308,110308
2016-2017,2017-02-26,00:00,,Leeds Gorse,3,16 30 25 25 0,Newcastle Staffs,1,25 28 18 17 0,division_1,men,The Ruth Gorse Academy,110308,110308
2016-2017,2017-02-19,00:00,,Black Country,3,25 17 25 25 0,Leeds Gorse,1,18 25 22 18 0,division_1,men,Oldswinford Hospital School,110308,110308
2016-2017,2017-02-19,00:00,,Manchester Marvels,1,25 17 21 16 0,Essex Blaze,3,20 25 25 25 0,division_1,men,Dean Trust Ardwick,110308,110308
2016-2017,2017-02-18,00:00,,Essex Blaze,3,25 25 18 25 0,Newcastle Staffs,1,21 20 25 16 0,division_1,men,Boswells School,110308,110308
2016-2017,2017-02-11,00:00,,Black Country,3,25 25 24 25 0,Newcastle Staffs,1,12 12 26 20 0,division_1,men,Oldswinford Hospital School,110308,110308
2016-2017,2017-02-05,00:00,,Manchester Marvels,1,21 16 25 15 0,Black Country,3,25 25 22 25 0,division_1,men,Dean Trust Ardwick,110308,110308
2016-2017,2017-01-22,00:00,,Newcastle Staffs,3,25 25 27 - -,Manchester Marvels,0,17 20 25 - -,division_1,men,Keele University Sports Centre,110308,110308
2016-2017,2017-01-21,00:00,,Essex Blaze,3,25 25 25 - -,Leeds Gorse,0,17 18 15 - -,division_1,men,Boswells School,110308,110308
2016-2017,2017-01-07,00:00,,Essex Blaze,3,25 25 25 - -,Manchester Marvels,0,9 14 15 - -,division_1,men,Boswells School,110308,110308
2016-2017,2016-12-11,00:00,,Leeds Gorse,1,11 15 25 23 0,Black Country,3,25 25 19 25 0,division_1,men,The Ruth Gorse Academy,110308,110308
2016-2017,2016-12-10,00:00,,Manchester Marvels,0,22 22 21 - -,Leeds Gorse,3,25 25 25 - -,division_1,men,TBC,110308,110308
2016-2017,2016-11-26,00:00,,Black Country,3,25 25 25 - -,Manchester Marvels,0,23 21 18 - -,division_1,men,Oldswinford Hospital School,110308,110308
2016-2017,2016-11-20,00:00,,Leeds Gorse,0,21 23 26 - -,Essex Blaze,3,25 25 28 - -,division_1,men,The Ruth Gorse Academy,110308,110308
2016-2017,2016-10-29,00:00,,Newcastle Staffs,0,23 23 21 - -,Leeds Gorse,3,25 25 25 - -,division_1,men,Keele University Sports Centre,110308,110308
2016-2017,2016-10-23,00:00,,Essex Blaze,3,25 25 25 - -,Black Country,0,21 14 20 - -,division_1,men,St John Payne School,110308,110308
2016-2017,2016-10-09,00:00,,Leeds Gorse,3,18 25 25 25 0,Manchester Marvels,1,25 12 20 22 0,division_1,men,The Ruth Gorse Academy,110308,110308
2016-2017,2016-10-08,00:00,,Newcastle Staffs,1,25 20 19 21 0,Essex Blaze,3,20 25 25 25 0,division_1,men,Keele University Sports Centre,110308,110308
2016-2017,2016-09-25,00:00,,Manchester Marvels,0,30 22 22 - -,Newcastle Staffs,3,32 25 25 - -,division_1,men,Dean Trust Ardwick,110308,110308
2016-2017,2017-04-23,00:00,,Coventry and Warwick Riga,0,11 19 23 - -,Sheffield 2,3,25 25 25 - -,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2017-04-22,00:00,,Team Sunderland,3,13 25 25 25 0,DARKSTAR Derbyshire,1,25 22 18 16 0,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2017-04-22,00:00,,Nottingham Rockets,0,13 22 13 - -,Sheffield 2,3,25 25 25 - -,division_2,men,Southglade Leisure Centre,110308,110308
2016-2017,2017-04-08,00:00,,Coventry and Warwick Riga,3,21 25 25 23 16,Intervolley Manchester,2,25 21 22 25 14,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2017-04-08,00:00,,Sheffield 2,3,25 25 25 - -,Nottingham Rockets,0,12 12 15 - -,division_2,men,Sheffield - U18 Boys,110308,110308
2016-2017,2017-03-26,00:00,,DARKSTAR Derbyshire,0,22 20 14 - -,Sheffield 2,3,25 25 25 - -,division_2,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2017-03-25,00:00,,Team Sunderland,3,25 25 25 - -,Newcastle Staffs 2,0,23 13 11 - -,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2017-03-19,00:00,,Intervolley Manchester,1,25 13 15 15 0,DARKSTAR Derbyshire,3,23 25 25 25 0,division_2,men,The Y Club,110308,110308
2016-2017,2017-03-18,00:00,,Coventry and Warwick Riga,3,25 21 21 25 15,Nottingham Rockets,2,19 25 25 22 10,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2017-03-18,00:00,,Sheffield 2,3,25 25 25 - -,Newcastle Staffs 2,0,17 15 15 - -,division_2,men,English Institute of Sport,110308,110308
2016-2017,2017-03-11,00:00,,Nottingham Rockets,3,25 25 25 - -,Newcastle Staffs 2,0,16 23 20 - -,division_2,men,Southglade Leisure Centre,110308,110308
2016-2017,2017-03-09,00:00,,Team Sunderland,1,17 25 17 24 0,Durham Palatinates,3,25 23 25 26 0,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2017-03-05,00:00,,DARKSTAR Derbyshire,1,21 25 12 17 0,Durham Palatinates,3,25 20 25 25 0,division_2,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2017-03-04,00:00,,Team Sunderland,0,21 23 17 - -,Sheffield 2,3,25 25 25 - -,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2017-03-04,00:00,,Newcastle Staffs 2,0,22 14 18 - -,Intervolley Manchester,3,25 25 25 - -,division_2,men,Keele University Sports Centre,110308,110308
2016-2017,2017-02-26,00:00,,Durham Palatinates,3,25 25 26 - -,Newcastle Staffs 2,0,12 17 24 - -,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-02-25,00:00,,DARKSTAR Derbyshire,2,25 25 21 18 12,Intervolley Manchester,3,22 20 25 25 15,division_2,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2017-02-19,00:00,,Intervolley Manchester,1,25 19 24 22 0,Sheffield 2,3,22 25 26 25 0,division_2,men,The Y Club,110308,110308
2016-2017,2017-02-19,00:00,,Coventry and Warwick Riga,0,19 21 24 - -,Team Sunderland,3,25 25 26 - -,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2017-02-18,00:00,,Coventry and Warwick Riga,3,25 29 25 - -,DARKSTAR Derbyshire,0,16 27 23 - -,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2017-02-18,00:00,,Nottingham Rockets,0,17 23 25 - -,Team Sunderland,3,25 25 27 - -,division_2,men,Nottingham Academy,110308,110308
2016-2017,2017-02-11,00:00,,Coventry and Warwick Riga,1,25 22 19 16 0,Newcastle Staffs 2,3,18 25 25 25 0,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2017-02-11,00:00,,Sheffield 2,3,25 17 24 25 15,Durham Palatinates,2,19 25 26 23 12,division_2,men,Sheffield - U18 Boys,110308,110308
2016-2017,2017-02-11,00:00,,Team Sunderland,3,25 25 27 - -,Intervolley Manchester,0,13 23 25 - -,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2017-02-04,00:00,,Nottingham Rockets,0,20 21 15 - -,Durham Palatinates,3,25 25 25 - -,division_2,men,Nottingham Academy,110308,110308
2016-2017,2017-01-22,00:00,,Durham Palatinates,1,26 22 25 14 0,Sheffield 2,3,28 25 17 25 0,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-01-22,00:00,,Durham Palatinates,3,25 25 19 25 0,Intervolley Manchester,1,18 20 25 14 0,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-01-21,00:00,,Sheffield 2,3,25 25 25 - -,Coventry and Warwick Riga,0,21 10 18 - -,division_2,men,Sheffield - U18 Boys,110308,110308
2016-2017,2017-01-21,00:00,,Nottingham Rockets,3,26 25 25 - -,DARKSTAR Derbyshire,0,24 19 22 - -,division_2,men,Nottingham Academy,110308,110308
2016-2017,2017-01-15,00:00,,Intervolley Manchester,3,25 25 27 - -,Coventry and Warwick Riga,0,18 18 25 - -,division_2,men,The Y Club,110308,110308
2016-2017,2017-01-15,00:00,,Durham Palatinates,0,17 18 25 - -,Team Sunderland,3,25 25 27 - -,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2017-01-14,00:00,,Sheffield 2,3,25 28 25 - -,Intervolley Manchester,0,19 26 23 - -,division_2,men,Sheffield - U18 Boys,110308,110308
2016-2017,2017-01-14,00:00,,Newcastle Staffs 2,3,16 25 28 27 0,Nottingham Rockets,1,25 18 26 25 0,division_2,men,Madeley High School,110308,110308
2016-2017,2016-12-18,00:00,,Intervolley Manchester,1,16 25 22 23 0,Nottingham Rockets,3,25 19 25 25 0,division_2,men,The Y Club,110308,110308
2016-2017,2016-12-17,00:00,,Newcastle Staffs 2,3,12 25 25 25 0,DARKSTAR Derbyshire,1,25 21 22 19 0,division_2,men,Keele University Sports Centre,110308,110308
2016-2017,2016-12-11,00:00,,Durham Palatinates,3,25 25 25 - -,Coventry and Warwick Riga,0,19 23 14 - -,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2016-12-10,00:00,,Team Sunderland,3,25 14 25 25 0,Coventry and Warwick Riga,1,18 25 19 20 0,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2016-12-10,00:00,,Nottingham Rockets,1,25 20 25 16 0,Intervolley Manchester,3,22 25 27 25 0,division_2,men,Nottingham Academy,110308,110308
2016-2017,2016-12-10,00:00,,DARKSTAR Derbyshire,3,25 25 20 25 0,Newcastle Staffs 2,1,22 12 25 20 0,division_2,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2016-11-26,00:00,,Coventry and Warwick Riga,0,16 9 22 - -,Durham Palatinates,3,25 25 25 - -,division_2,men,Alan Higgs Centre,110308,110308
2016-2017,2016-11-20,00:00,,DARKSTAR Derbyshire,3,23 25 25 12 15,Team Sunderland,2,25 18 19 25 8,division_2,men,Vision West Nottinghamshire College,110308,110308
2016-2017,2016-11-20,00:00,,Durham Palatinates,3,25 23 25 25 0,Nottingham Rockets,1,20 25 16 15 0,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2016-11-19,00:00,,Sheffield 2,3,25 25 25 25 0,DARKSTAR Derbyshire,1,20 21 27 14 0,division_2,men,Sheffield - U18 Boys,110308,110308
2016-2017,2016-11-19,00:00,,Newcastle Staffs 2,0,18 20 29 - -,Team Sunderland,3,25 25 31 - -,division_2,men,Keele University Sports Centre,110308,110308
2016-2017,2016-11-05,00:00,,Newcastle Staffs 2,0,16 18 19 - -,Sheffield 2,3,25 25 25 - -,division_2,men,Keele University Sports Centre,110308,110308
2016-2017,2016-11-05,00:00,,Nottingham Rockets,2,17 25 25 18 11,Coventry and Warwick Riga,3,25 23 19 25 15,division_2,men,Southglade Leisure Centre,110308,110308
2016-2017,2016-10-23,00:00,,Intervolley Manchester,3,25 25 25 - -,Newcastle Staffs 2,0,18 20 14 - -,division_2,men,The Y Club,110308,110308
2016-2017,2016-10-22,00:00,,Sheffield 2,3,25 25 25 25 0,Team Sunderland,1,11 22 27 19 0,division_2,men,Sheffield - U18 Boys,110308,110308
2016-2017,2016-10-22,00:00,,Durham Palatinates,3,26 25 25 - -,DARKSTAR Derbyshire,0,24 16 16 - -,division_2,men,Durham University Sport (Queens Campus),110308,110308
2016-2017,2016-10-08,00:00,,Team Sunderland,3,25 25 25 - -,Nottingham Rockets,0,20 18 22 - -,division_2,men,Sunderland University (Cityspace),110308,110308
2016-2017,2016-10-08,00:00,,Newcastle Staffs 2,0,21 20 14 - -,Durham Palatinates,3,25 25 25 - -,division_2,men,Keele University Sports Centre,110308,110308
2016-2017,2016-10-08,00:00,,DARKSTAR Derbyshire,3,25 21 25 25 0,Coventry and Warwick Riga,1,18 25 23 18 0,division_2,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2016-10-02,00:00,,Intervolley Manchester,3,17 25 21 25 15,Team Sunderland,2,25 20 25 18 7,division_2,men,The Y Club,110308,110308
2016-2017,2016-10-02,00:00,,DARKSTAR Derbyshire,2,25 25 15 26 11,Nottingham Rockets,3,27 14 25 24 15,division_2,men,Derbyshire Volleyball Centre (Derby Moor),110308,110308
2016-2017,2016-10-01,00:00,,Newcastle Staffs 2,3,25 25 25 - -,Coventry and Warwick Riga,0,16 22 21 - -,division_2,men,Keele University Sports Centre,110308,110308
2016-2017,2016-09-25,00:00,,Intervolley Manchester,3,25 20 27 25 0,Durham Palatinates,1,16 25 25 23 0,division_2,men,The Y Club,110308,110308
2016-2017,2017-04-23,00:00,,Essex Estonians,2,25 18 20 25 11,City of Bristol,3,23 25 25 21 15,division_2,men,St John Payne School,110308,110308
2016-2017,2017-04-23,00:00,,City of Bristol,3,25 25 25 - -,Essex Rebels,0,23 19 17 - -,division_2,men,St John Payne School,110308,110308
2016-2017,2017-03-04,00:00,,Essex Rebels,0,25 18 20 - -,City of Bristol,3,27 25 25 - -,division_2,men,Tendring Technology College,110308,110308
2016-2017,2017-02-25,00:00,,Exeter Storm,3,25 25 25 - -,Essex Rebels,0,15 16 20 - -,division_2,men,Plymstock School Sports Centre,110308,110308
2016-2017,2017-02-19,00:00,,Essex Estonians,3,25 25 25 - -,Essex Rebels,0,14 16 12 - -,division_2,men,St John Payne School,110308,110308
2016-2017,2017-02-18,00:00,,London Aces,3,25 25 25 - -,Essex Rebels,0,10 7 5 - -,division_2,men,Lambeth Academy,110308,110308
2016-2017,2017-01-21,00:00,,City of Bristol,1,20 25 22 26 0,London Aces,3,25 20 25 28 0,division_2,men,Oasis Academy Brislington,110308,110308
2016-2017,2017-01-14,00:00,,City of Bristol,3,25 25 25 - -,Exeter Storm,0,22 22 22 - -,division_2,men,Oasis Academy Brislington,110308,110308
2016-2017,2017-01-14,00:00,,London Aces,3,25 25 25 - -,Essex Estonians,0,23 20 16 - -,division_2,men,Lambeth Academy,110308,110308
2016-2017,2016-12-18,00:00,,Essex Estonians,2,15 16 25 25 12,Exeter Storm,3,25 25 20 15 15,division_2,men,St John Payne School,110308,110308
2016-2017,2016-12-17,00:00,,Essex Rebels,3,25 25 25 - -,Exeter Storm,0,22 20 22 - -,division_2,men,Tendring Technology College,110308,110308
2016-2017,2016-12-11,00:00,,City of Bristol,3,25 25 25 - -,Essex Estonians,0,15 20 14 - -,division_2,men,Oasis Academy Brislington,110308,110308
2016-2017,2016-12-10,00:00,,Exeter Storm,3,25 25 23 25 0,Essex Estonians,1,19 20 25 19 0,division_2,men,St. PeterÃ¢â‚¬â„¢s School,110308,110308
2016-2017,2016-12-03,00:00,,Exeter Storm,0,20 16 18 - -,City of Bristol,3,25 25 25 - -,division_2,men,Riverside Leisure Centre,110308,110308
2016-2017,2016-11-26,00:00,,Exeter Storm,1,9 25 13 19 0,London Aces,3,25 20 25 25 0,division_2,men,Riverside Leisure Centre,110308,110308
2016-2017,2016-11-05,00:00,,Essex Rebels,0,11 19 22 - -,London Aces,3,25 25 25 - -,division_2,men,University of Essex Sports Centre,110308,110308
2016-2017,2016-10-30,00:00,,Essex Estonians,0,16 16 20 - -,London Aces,3,25 25 25 - -,division_2,men,St John Payne School,110308,110308
2016-2017,2016-10-09,00:00,,Essex Rebels,3,25 25 25 - -,Essex Estonians,0,17 20 19 - -,division_2,men,University of Essex Sports Centre,110308,110308
2016-2017,2016-10-01,00:00,,London Aces,3,25 25 25 - -,Exeter Storm,0,12 19 16 - -,division_2,men,Lambeth Academy,110308,110308
2016-2017,2016-09-24,00:00,,London Aces,3,25 25 25 - -,City of Bristol,0,20 17 16 - -,division_2,men,Lambeth Academy,110308,110308
2016-2017,2017-04-22,00:00,,Hounslow,0,0 0 0 - -,Dartford Crossers,3,25 25 25 - -,division_3,men,Spelthorne Leisure Centre,110308,110308
2016-2017,2017-04-02,00:00,,Hounslow,3,21 25 25 25 0,Dartford Crossers,1,25 17 22 22 0,division_3,men,Spelthorne Leisure Centre,110308,110308
2016-2017,2017-03-05,00:00,,London Baks,2,23 25 23 25 14,Richmond Bucks,3,25 14 25 20 16,division_3,men,Castle Green Sport Centre,110308,110308
2016-2017,2017-02-26,00:00,,London Baks,3,25 22 25 25 0,Hounslow,1,19 25 20 19 0,division_3,men,Castle Green Sport Centre,110308,110308
2016-2017,2017-02-12,00:00,,Dartford Crossers,0,19 21 18 - -,London Baks,3,25 25 25 - -,division_3,men,Dartford Technology College,110308,110308
2016-2017,2017-02-12,00:00,,Hounslow,3,15 25 14 25 15,Richmond Bucks,2,25 21 25 20 12,division_3,men,Maidstone Leisure Centre,110308,110308
2016-2017,2016-12-11,00:00,,Hounslow,2,20 25 25 17 13,Richmond Bucks,3,25 18 20 25 15,division_3,men,Spelthorne Leisure Centre,110308,110308
2016-2017,2016-11-06,00:00,,Richmond Bucks,3,25 25 25 - -,Dartford Crossers,0,18 15 13 - -,division_3,men,Christ's School,110308,110308
2016-2017,2016-11-06,00:00,,London Baks,3,21 25 25 26 19,Dartford Crossers,2,25 12 22 28 17,division_3,men,Christ's School,110308,110308
2016-2017,2016-11-06,00:00,,Richmond Bucks,3,21 25 25 25 0,London Baks,1,25 22 17 16 0,division_3,men,Christ's School,110308,110308
2016-2017,2016-10-02,00:00,,London Baks,3,23 24 25 25 15,Hounslow,2,25 26 23 19 9,division_3,men,Castle Green Sport Centre,110308,110308
2016-2017,2016-09-25,00:00,,Dartford Crossers,0,12 21 18 - -,Richmond Bucks,3,25 25 25 - -,division_3,men,Dartford Technology College,110308,110308
2016-2017,2017-04-23,00:00,,Lincoln Cannons,3,26 25 16 25 0,Newmarket,1,24 23 25 18 0,division_3,men,The Priory Pembroke Academy,110308,110308
2016-2017,2017-04-09,00:00,,Cambridge ARU,3,25 25 25 - -,Lincoln Cannons,0,15 18 21 - -,division_3,men,RAF Cranwell,110308,110308
2016-2017,2017-03-19,00:00,,Lincoln Cannons,1,14 26 20 10 0,Norwich Spikers,3,25 24 25 25 0,division_3,men,Maidenhall Sports Centre,110308,110308
2016-2017,2017-03-18,00:00,,Cambridge ARU,3,24 25 25 21 15,Loughborough Students,2,26 22 16 25 4,division_3,men,North Cambridge Academy,110308,110308
