season,date,time,ID,home,home_sets,home_points,away,away_sets,away_points,division,category,venue,r1,r2
2023-2024,2024-03-02,00:00,,London Inter Crocs,1,25 19 25 21 -,Richmond,3,23 25 27 25 -,division_1,women,Haverstock School,Ryszard Dabrowski,Anna Justkowska
2023-2024,2024-03-02,00:00,,Manchester Liberators,2,16 29 25 18 11,The Miners Doncaster,3,25 27 18 25 15,division_3,women,Fairfield High School,Abdul Salam Safadi,Bryan Youlden
2023-2024,2024-03-02,00:00,,Manchester Liberators,3,25 25 15 25 -,Liverpool,1,20 17 25 18 -,division_3,women,Fairfield High School,Abdul Salam Safadi,Bryan Youlden
2023-2024,2024-03-02,00:00,,MK City,0,18 21 19 - -,Everton Belugas,3,25 25 25 - -,division_1,women,Glebe Farm School,Stephen Smith,Ben Hill
2023-2024,2024-03-02,00:00,,MK City,2,27 21 29 18 12,Norwich Spikers,3,25 25 27 25 15,division_2,men,Glebe Farm School,Ben Hill,Stephen Smith
2023-2024,2024-03-02,00:00,,Richmond Bucks,3,25 25 28 - -,Guildford International,0,22 18 26 - -,division_2,men,Kingston College Arena,Menaf Al Nasir,Hiroko Turner
2023-2024,2024-03-02,00:00,,Richmond Docklands,0,16 26 19 - -,Malory Eagles UEL,3,25 28 25 - -,superleague,men,Kingston College Arena,Anna Justkowska,Giorgio Scatigna-Gianfagna
2023-2024,2024-03-02,00:00,,Stockport,3,25 25 20 25 -,Essex Rebels,1,20 22 25 20 -,superleague,men,Life Leisure Brinnington Park,Paul Fagan,Ruth Bridge
2023-2024,2024-03-02,00:00,,The Miners Doncaster,3,25 25 25 - -,Liverpool,0,9 20 18 - -,division_3,women,Fairfield High School,Bryan Youlden,Abdul Salam Safadi
2023-2024,2024-03-03,00:00,,Bedminster,3,29 25 25 - -,Ashcombe Dorking,0,27 21 16 - -,division_2,women,Oasis Academy Brislington,Richard Parkes,Neil Bentley
2023-2024,2024-03-03,00:00,,Bradford Eagles Men,3,25 17 25 25 -,DARKSTAR Derbyshire 2,1,15 25 13 17 -,division_3,men,Alan Higgs Centre,Ashish Kumar,Rita Grimes
2023-2024,2024-03-03,00:00,,Bristol,0,17 16 23 - -,Stockport,3,25 25 25 - -,division_1,women,Avanti Gardens School,Su Brennand,Francesca Bentley
2023-2024,2024-03-03,00:00,,Cardiff Falcons,0,21 23 22 - -,London Giants,3,25 25 25 - -,division_2,women,Fitzalan Highschool,Timothy Hebborn,Jayne Jones
2023-2024,2024-03-03,00:00,,Coventry and Warwick Riga 2,3,25 23 25 19 15,DARKSTAR Derbyshire 2,2,18 25 15 25 8,division_3,men,Alan Higgs Centre,Rita Grimes,Ashish Kumar
2023-2024,2024-03-03,00:00,,Coventry and Warwick Riga 2,3,25 25 22 28 -,Bradford Eagles Men,1,14 20 25 26 -,division_3,men,Alan Higgs Centre,Rita Grimes,Ashish Kumar
2023-2024,2024-03-03,00:00,,DARKSTAR Derbyshire,0,16 18 19 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,University of Derby,Phil Cobb,Gary Cross
2023-2024,2024-03-03,00:00,,Dartford Chargers,1,20 16 25 22 -,London Inter Crocs,3,25 25 22 25 -,division_1,women,Dartford Technology College,Ian Ruddock,Domenico De Mattia
2023-2024,2024-03-03,00:00,,Dartford Crossers,1,16 13 25 22 -,Hounslow,3,25 25 21 25 -,division_2,men,Dartford Technology College,Ian Ruddock,Ian Hetherington
2023-2024,2024-03-03,00:00,,Durham Palatinates,3,25 25 25 - -,Team Sunderland,0,19 22 22 - -,superleague,men,Graham Sports Centre,Debra Smart,Diane Hollows
2023-2024,2024-03-03,00:00,,Lincoln Cannons,3,19 25 25 25 -,DARKSTAR Derbyshire,1,25 20 20 15 -,division_2,men,Riseholme College (Showground Campus),Igors Maksimovs,Edward Arnott
2023-2024,2024-03-03,00:00,,Manchester Marvels Mayhem,3,21 20 25 25 15,Tamworth Spartans,2,25 25 8 21 9,division_2,women,Dean Trust Ardwick,Lenny Barry,Boriss Bovkuns
2023-2024,2024-03-03,00:00,,Norwich Spikers,3,25 25 25 - -,Oxford Eagles,0,15 22 21 - -,division_2,women,Easton & Otley College,Richard Garnett,Mac Yip
2023-2024,2024-03-03,00:00,,Reading Aces,0,16 13 23 - -,Onyx London,3,25 25 25 - -,division_3,women,Kendrick School,Richard Burbedge,Sam Yip
2023-2024,2024-03-03,00:00,,Reading Aces,3,25 25 25 - -,Sussex Dolphins,0,8 2 13 - -,division_3,women,Kendrick School,Richard Burbedge,Sam Yip
2023-2024,2024-03-03,00:00,,Rhinos Volleyball Cambridge,1,26 27 15 22 -,Northampton,3,24 29 25 25 -,division_2,women,Chesterton Sports Centre,Aliaksandr Siarheyeu,Ashid Amarsanaa
2023-2024,2024-03-03,00:00,,Sussex Dolphins 1,3,25 25 25 - -,Bristol 2,0,18 21 15 - -,division_2,women,The Triangle,Aleksandar Dimitrov,Dee Wauchope
2023-2024,2024-03-03,00:00,,Sussex Dolphins,0,8 11 8 - -,Onyx London,3,25 25 25 - -,division_3,women,Kendrick School,Sam Yip,Richard Burbedge
2023-2024,2024-03-08,00:00,,Liverpool U18 Boys,3,26 25 25 25 -,Manchester Marvels Mavericks,1,28 23 17 18 -,division_3,men,Urmston Grammar School,Abdul Salam Safadi,unknown
2023-2024,2024-03-09,00:00,,Bristol,3,25 25 25 - -,City of Bristol,0,7 13 17 - -,division_2,men,Avanti Gardens School,Peter Parsons,Rhys Kerr
2023-2024,2024-03-09,00:00,,Cambridge ARU,1,19 25 21 13 -,London Giants,3,25 16 25 25 -,division_1,men,North Cambridge Academy,Aliaksandr Siarheyeu,Glynn Archibald
2023-2024,2024-03-09,00:00,,Cambridge ARU,3,25 25 25 - -,DARKSTAR Derbyshire,0,20 12 19 - -,superleague,women,North Cambridge Academy,Glynn Archibald,Aliaksandr Siarheyeu
2023-2024,2024-03-09,00:00,,Coventry & Warwick Riga 2,0,23 23 20 - -,Northampton,3,25 25 25 - -,division_2,women,Centre AT7,Elia Gironacci,Joseph Gore
2023-2024,2024-03-09,00:00,,Coventry and Warwick Riga,3,25 25 25 - -,Weymouth Beach,0,17 19 16 - -,division_1,men,Centre AT7,Joseph Gore,Elia Gironacci
2023-2024,2024-03-09,00:00,,Essex Blaze,3,25 26 25 - -,London Aces,0,18 24 19 - -,division_1,men,St John Payne School,Herman Prada,Klaudia French
2023-2024,2024-03-09,00:00,,Essex Trinity,3,25 25 25 - -,Loughborough Students,0,0 23 18 - -,division_2,women,St John Payne School,Herman Prada,Dave Fenech
2023-2024,2024-03-09,00:00,,Guildford International,1,20 25 14 22 -,Spelthorne Lions 1,3,25 22 25 25 -,division_2,men,The Ashcombe Volleyball Centre,Sam Yip,Rachel Kane
2023-2024,2024-03-09,00:00,,Hull Thunder,3,25 25 23 25 -,Liverpool,1,10 20 25 17 -,division_2,men,Allam Arena Hull University Sports Centre,Diane Hollows,Nichola Backhouse
2023-2024,2024-03-09,00:00,,IBB Polonia London,3,25 22 25 25 -,Richmond Docklands,1,22 25 14 21 -,superleague,men,Northolt High school,Ian Cheesbrough,Dominik Biegajlo
2023-2024,2024-03-09,00:00,,Leeds Gorse,3,25 22 25 27 -,Stockport,1,17 25 20 25 -,superleague,men,The Ruth Gorse Academy,Debra Smart,Daniel Harrison
2023-2024,2024-03-09,00:00,,Leeds Gorse,3,25 25 25 - -,Coventry & Warwick Riga,0,19 21 22 - -,superleague,women,The Ruth Gorse Academy,Daniel Harrison,Debra Smart
2023-2024,2024-03-09,00:00,,Leicester Athena Phoenix,2,25 14 25 24 12,Bristol,3,19 25 18 26 15,division_1,women,New College Leicester,Sebastian Struski,Ben Hill
2023-2024,2024-03-09,00:00,,Malory Eagles UEL,3,25 25 25 - -,University of Nottingham,0,13 21 21 - -,superleague,men,University of East London (Sports Dock),Carl Padayachee,Giordano Marchi
2023-2024,2024-03-09,00:00,,Malory Eagles UEL,3,29 25 25 25 -,University of Nottingham Volleyball,1,31 9 14 20 -,superleague,women,University of East London (Sports Dock),Giordano Marchi,Carl Padayachee
2023-2024,2024-03-09,00:00,,Newcastle Staffs,1,25 18 18 24 -,Essex Rebels,3,23 25 25 26 -,superleague,men,Sir Stanley Matthews Sports Centre,William Perugini,Bee Yusuf
2023-2024,2024-03-09,00:00,,Stockport,3,25 25 23 25 -,MK City,1,20 22 25 16 -,division_1,women,Life Leisure Brinnington Park,Bryan Youlden,Ruth Bridge
2023-2024,2024-03-09,00:00,,Sussex Dolphins 1,3,25 25 25 - -,Ashcombe Dorking,0,12 21 19 - -,division_2,women,Ashcombe Volleyball Club,Clive Cooper,Alin-vasile Dinica
2023-2024,2024-03-09,00:00,,Team SideOut Polonia (London),3,25 25 25 - -,Lionhearts Vinarius,0,16 14 11 - -,superleague,women,University of East London (Sports Dock),Anna Justkowska,Huaxi Liu
2023-2024,2024-03-09,00:00,,Wessex,3,25 25 25 - -,Dartford Chargers,0,23 12 23 - -,division_1,women,Parkstone Grammar School,Ludwik Kowalewski,Jacky Pang
2023-2024,2024-03-10,00:00,,Black Country 2,0,19 24 17 - -,York Vikings,3,25 26 25 - -,division_3,men,All Saints Sports Centre,Hamza Shokat,Michal Garncarz
2023-2024,2024-03-10,00:00,,Cambridge ARU,0,24 23 19 - -,University of Nottingham Volleyball,3,26 25 25 - -,superleague,women,North Cambridge Academy,Glynn Archibald,Maya Stancheva
2023-2024,2024-03-10,00:00,,Cambridge,3,25 19 20 25 15,Hounslow,2,23 25 25 23 7,division_2,men,North Cambridge Academy,Maya Stancheva,Glynn Archibald
2023-2024,2024-03-10,00:00,,Cardiff Panthers,1,25 9 18 12 -,Southampton,3,17 25 25 25 -,division_3,men,Redlands Community Sports Hub,Terry Oldrid,Richard Parkes
2023-2024,2024-03-10,00:00,,Cheltenham & Gloucester,3,26 24 25 25 15,Southampton 2,2,28 26 17 9 13,division_3,women,Priory Community Sports Centre,Tomasz Gierlach,Alin-vasile Dinica
2023-2024,2024-03-10,00:00,,City of Bristol,1,18 25 21 22 -,Plymouth,3,25 20 25 25 -,division_3,women,Coombe Dean School,Christopher Semmens,Samantha Tonkin
2023-2024,2024-03-10,00:00,,DARKSTAR Derbyshire,1,25 25 24 18 -,Sheffield,3,23 27 26 25 -,division_2,men,Landau Forte College,Phil Cobb,Chris Tsui
2023-2024,2024-03-10,00:00,,Dartford Chargers,3,25 25 12 25 -,Southampton,1,21 17 25 22 -,division_1,women,Dartford Technology College,Domenico De Mattia,Paula A'Bear
2023-2024,2024-03-10,00:00,,Dartford Crossers,0,19 24 20 - -,Newmarket,3,25 26 25 - -,division_2,men,Dartford Technology College,Paula A'Bear,Domenico De Mattia
2023-2024,2024-03-10,00:00,,Durham Palatinates,3,25 25 23 25 -,Stockport,1,16 8 25 18 -,superleague,men,Graham Sports Centre,David Topacho,Evelyn Lee
2023-2024,2024-03-10,00:00,,Durham Palatinates,3,25 25 25 - -,Coventry & Warwick Riga,0,12 17 14 - -,superleague,women,Graham Sports Centre,David Topacho,Evelyn Lee
2023-2024,2024-03-10,00:00,,Essex Rebels,1,25 15 22 14 -,Team SideOut Polonia (London),3,23 25 25 25 -,superleague,women,Essex Sport Arena,Claudiu Florea,Sebastian Widlarz
2023-2024,2024-03-10,00:00,,Essex Rebels,2,20 24 25 25 13,IBB Polonia London,3,25 26 21 17 15,superleague,men,Essex Sport Arena,Sebastian Widlarz,Claudiu Florea
2023-2024,2024-03-10,00:00,,Everton Belugas,3,25 25 11 26 -,MK City,1,22 14 25 24 -,division_1,women,Litherland High School,Paul Fagan,unknown
2023-2024,2024-03-10,00:00,,Everton Narwhals,3,25 26 24 25 -,Tamworth Spartans,1,23 24 26 21 -,division_2,women,Litherland High School,unknown,Paul Fagan
2023-2024,2024-03-10,00:00,,Intervolley Manchester,3,25 18 18 25 15,Manchester Moss Side,2,18 25 25 20 12,division_3,men,Y Club,Zining Tan,Vy Do
2023-2024,2024-03-10,00:00,,Intervolley Manchester,3,25 25 25 - -,Urmston Grammar 2,0,0 0 0 - -,division_3,men,Y Club,Zining Tan,Toby Rose
2023-2024,2024-03-10,00:00,,Kings of Court Boston 1,3,25 25 25 - -,Nottingham Rockets,0,16 21 20 - -,division_3,men,Dudley Evolve,Bryan Machin,Elia Gironacci
2023-2024,2024-03-10,00:00,,Leeds Gorse W3,0,0 0 0 - -,Liverpool,3,25 25 25 - -,division_3,women,The Ruth Gorse Academy,David Lamb,Julia Carroll
2023-2024,2024-03-10,00:00,,Leeds Gorse W3,0,0 0 0 - -,The Miners Doncaster,3,25 25 25 - -,division_3,women,The Ruth Gorse Academy,David Lamb,Julia Carroll
2023-2024,2024-03-10,00:00,,Liverpool,0,3 16 11 - -,The Miners Doncaster,3,25 25 25 - -,division_3,women,The Ruth Gorse Academy,David Lamb,Ayris Saner
2023-2024,2024-03-10,00:00,,Liverpool,1,20 19 27 0 -,Leeds Gorse W3,3,25 25 25 25 -,division_3,women,The Ruth Gorse Academy,David Lamb,Julia Carroll
2023-2024,2024-03-10,00:00,,Loughborough Students,0,22 16 18 - -,Lincoln Cannons,3,25 25 25 - -,division_2,men,Parkin Sports Centre,Chris Tsui,Lauren Jingyi Goh
2023-2024,2024-03-10,00:00,,Manchester Marvels Mayhem,0,14 14 25 - -,Team Sunderland,3,25 25 27 - -,division_2,women,Dean Trust Ardwick,Boriss Bovkuns,John Lloyd Done
2023-2024,2024-03-10,00:00,,Manchester Moss Side,3,25 25 25 - -,Urmston Grammar 2,0,0 0 0 - -,division_3,men,Y Club,Zining Tan,Toby Rose
2023-2024,2024-03-10,00:00,,Northampton,0,19 17 23 - -,Rhinos Volleyball Cambridge,3,25 25 25 - -,division_3,men,Moulton College,Aliaksandr Siarheyeu,Albain Venel
2023-2024,2024-03-10,00:00,,Northampton,1,22 26 19 14 -,Leicester,3,25 24 25 25 -,division_3,men,Moulton College,Aliaksandr Siarheyeu,Albain Venel
2023-2024,2024-03-10,00:00,,Onyx London,3,23 28 29 25 -,Tendring 1,1,25 26 27 15 -,division_3,men,Kensington Aldridge Academy,Mark Trelfa,Marcelo Radovan
2023-2024,2024-03-10,00:00,,Onyx London,3,25 25 25 - -,GNG Bedford,0,20 15 17 - -,division_3,men,Kensington Aldridge Academy,Mark Trelfa,Marcelo Radovan
2023-2024,2024-03-10,00:00,,Oxford Eagles,0,21 17 16 - -,Herts,3,25 25 25 - -,division_2,women,Oxford High School,Richard Burbedge,unknown
2023-2024,2024-03-10,00:00,,Plymouth UTV (Unity Through Volleyball),1,11 28 13 23 -,City of Bristol,3,25 26 25 25 -,division_3,women,Coombe Dean School,Daniel Sarnik,Christopher Semmens
2023-2024,2024-03-10,00:00,,Plymouth UTV (Unity Through Volleyball),3,25 25 25 - -,Plymouth,0,22 17 22 - -,division_3,women,Coombe Dean School,Daniel Sarnik,Samantha Tonkin
2023-2024,2024-03-10,00:00,,Portsmouth,0,23 23 24 - -,Cheltenham & Gloucester,3,25 25 26 - -,division_3,women,Priory Community Sports Centre,Alin-vasile Dinica,Tomasz Gierlach
2023-2024,2024-03-10,00:00,,Portsmouth,3,25 25 25 - -,Southampton 2,0,18 17 17 - -,division_3,women,Priory Community Sports Centre,Alin-vasile Dinica,Tomasz Gierlach
2023-2024,2024-03-10,00:00,,Rhinos Volleyball Cambridge,3,25 25 27 - -,Leicester,0,20 18 25 - -,division_3,men,Moulton College,Albain Venel,Aliaksandr Siarheyeu
2023-2024,2024-03-10,00:00,,Sheffield 2,0,10 19 14 - -,York Vikings,3,25 25 25 - -,division_3,men,All Saints Sports Centre,Michal Garncarz,Hamza Shokat
2023-2024,2024-03-10,00:00,,Sheffield 2,2,25 21 22 25 5,Black Country 2,3,22 25 25 21 15,division_3,men,All Saints Sports Centre,Michal Garncarz,Hamza Shokat
2023-2024,2024-03-10,00:00,,Tamworth Spartans,0,17 18 19 - -,Black Country,3,25 25 25 - -,division_1,men,Wilnecote Leisure Centre,Rita Grimes,Roberto Rigante
2023-2024,2024-03-10,00:00,,Team Sunderland,3,23 25 25 25 -,Newcastle Staffs,1,25 22 21 21 -,superleague,men,Sunderland University (Cityspace),Debra Smart,Diane Hollows
2023-2024,2024-03-10,00:00,,Tendring 1,3,23 25 25 17 15,GNG Bedford,2,25 23 15 25 9,division_3,men,Kensington Aldridge Academy,Marcelo Radovan,Mark Trelfa
2023-2024,2024-03-10,00:00,,Weymouth,0,7 18 11 - -,Southampton,3,25 25 25 - -,division_3,men,Redlands Community Sports Hub,Richard Parkes,Terry Oldrid
2023-2024,2024-03-10,00:00,,Weymouth,1,18 25 20 10 -,Cardiff Panthers,3,25 20 25 25 -,division_3,men,Redlands Community Sports Hub,Richard Parkes,Terry Oldrid
2023-2024,2024-03-10,00:00,,Wombourne 2,0,21 24 19 - -,Kings of Court Boston 1,3,25 26 25 - -,division_3,men,Dudley Evolve,Elia Gironacci,Bryan Machin
2023-2024,2024-03-10,00:00,,Wombourne 2,1,21 25 9 19 -,Nottingham Rockets,3,25 23 25 25 -,division_3,men,Dudley Evolve,Elia Gironacci,Bryan Machin
2023-2024,2024-03-14,00:00,,Nottingham Rockets,3,25 25 25 - -,Bradford Eagles Men,0,14 23 17 - -,division_3,men,Southglade Leisure Centre,Chris Tsui,Devin Chung
2023-2024,2024-03-16,00:00,,Cambridge ARU,0,10 18 14 - -,Team SideOut Polonia (London),3,25 25 25 - -,superleague,women,North Cambridge Academy,Glynn Archibald,Aliaksandr Siarheyeu
2023-2024,2024-03-16,00:00,,Cambridge ARU,3,25 25 26 - -,London Aces,0,23 23 24 - -,division_1,men,North Cambridge Academy,Aliaksandr Siarheyeu,Glynn Archibald
2023-2024,2024-03-16,00:00,,Cardiff Falcons,3,25 25 25 - -,Richmond 2,0,0 0 0 - -,division_2,women,Fitzalan Highschool,Su Brennand,Janet Leach
2023-2024,2024-03-16,00:00,,Coventry & Warwick Riga 2,0,24 22 23 - -,Loughborough Students,3,26 25 25 - -,division_2,women,Centre AT7,Rose Sterling,Phil Cobb
2023-2024,2024-03-16,00:00,,Coventry and Warwick Riga,3,25 25 22 25 -,Manchester Marvels,1,19 13 25 22 -,division_1,men,Centre AT7,Phil Cobb,Rose Sterling
2023-2024,2024-03-16,00:00,,Darkstar Derbyshire 2,0,18 13 24 - -,Newcastle Staffs,3,25 25 26 - -,division_3,women,Harvey Hadden Sports Complex,Chris Tsui,Gary Cross
2023-2024,2024-03-16,00:00,,Darkstar Derbyshire 2,3,25 25 25 - -,Nottingham Rockets,0,16 21 20 - -,division_3,women,Harvey Hadden Sports Complex,Chris Tsui,Gary Cross
2023-2024,2024-03-16,00:00,,Durham Palatinates,3,25 25 25 - -,Leeds Gorse,0,11 8 12 - -,superleague,women,Graham Sports Centre,Simon Cowie,David Topacho
2023-2024,2024-03-16,00:00,,Durham Palatinates,3,25 25 25 - -,Leeds Gorse,0,17 16 18 - -,superleague,men,Graham Sports Centre,David Topacho,Simon Cowie
2023-2024,2024-03-16,00:00,,Essex Blaze,3,25 25 25 - -,Weymouth Beach,0,0 0 0 - -,division_1,men,St John Payne School,unknown,Herman Prada
2023-2024,2024-03-16,00:00,,Essex Trinity,3,25 25 25 - -,Norwich Spikers,0,10 20 11 - -,division_2,women,St John Payne School,Herman Prada,Andrew Tuck
2023-2024,2024-03-16,00:00,,Everton Dugongs,0,21 24 26 - -,Loughborough Students,3,25 26 28 - -,division_2,men,Litherland High School,Paul Fagan,Alexia Borcoman
2023-2024,2024-03-16,00:00,,Lincoln Cannons,3,25 23 25 26 -,Harrogate,1,17 25 15 24 -,division_2,men,Riseholme College (Showground Campus),Pete Whyard,Edward Arnott
2023-2024,2024-03-16,00:00,,Lionhearts Vinarius,3,26 25 27 - -,DARKSTAR Derbyshire,0,24 20 25 - -,superleague,women,Mulberry Shoreditch Academy,Domenico De Mattia,Carl Padayachee
2023-2024,2024-03-16,00:00,,Liverpool U18 Boys,1,29 25 17 18 -,Chester,3,31 19 25 25 -,division_3,men,Holly Lodge Girl's College,Lenny Barry,Rhys Kai Sweeney
2023-2024,2024-03-16,00:00,,Liverpool U18 Boys,3,25 25 18 25 -,Manchester Marvels Marauders,1,15 21 25 14 -,division_3,men,Holly Lodge Girl's College,Lenny Barry,Rhys Kai Sweeney
2023-2024,2024-03-16,00:00,,Manchester Marvels Marauders,0,16 23 14 - -,Chester,3,25 25 25 - -,division_3,men,Holly Lodge Girl's College,Rhys Kai Sweeney,Lenny Barry
2023-2024,2024-03-16,00:00,,MK City,0,23 24 18 - -,Leicester Athena Phoenix,3,25 26 25 - -,division_1,women,Glebe Farm School,Sarah Hanrahan,Patrick Koroma
2023-2024,2024-03-16,00:00,,MK City,1,21 27 25 26 -,London Baks,3,25 29 13 28 -,division_2,men,Glebe Farm School,Patrick Koroma,Sarah Hanrahan
2023-2024,2024-03-16,00:00,,Newcastle Staffs,0,17 15 20 - -,IBB Polonia London,3,25 25 25 - -,superleague,men,Sir Stanley Matthews Sports Centre,Joseph Gore,John Boughton
2023-2024,2024-03-16,00:00,,Newcastle Staffs,3,25 25 25 - -,Nottingham Rockets,0,16 17 19 - -,division_3,women,Harvey Hadden Sports Complex,Gary Cross,Chris Tsui
2023-2024,2024-03-16,00:00,,Sheffield,0,19 23 21 - -,Team Sunderland,3,25 25 25 - -,division_2,women,All Saints Sports Centre,Debra Smart,Michal Garncarz
2023-2024,2024-03-16,00:00,,Stockport,1,25 24 25 21 -,University of Nottingham,3,17 26 27 25 -,superleague,men,Life Leisure Brinnington Park,Bryan Youlden,Ruth Bridge
2023-2024,2024-03-16,00:00,,Wessex,3,22 25 25 17 16,Guildford International,2,25 20 20 25 14,division_2,men,Parkstone Grammar School,Jacky Pang,Alistair Mitchell
2023-2024,2024-03-17,00:00,,Ashcombe Dorking,3,25 25 25 - -,Team South Wales,0,17 18 21 - -,division_2,women,The Ashcombe Volleyball Centre,Dr Zuzana Resetarova,Dorota Pacholska
2023-2024,2024-03-17,00:00,,Bristol 2,0,14 21 16 - -,Bedminster,3,25 25 25 - -,division_2,women,Avanti Gardens School,Francesca Bentley,Ignacio Diez
2023-2024,2024-03-17,00:00,,Bristol,0,21 12 20 - -,London Inter Crocs,3,25 25 25 - -,division_1,women,Avanti Gardens School,Neil Bentley,Francesca Bentley
2023-2024,2024-03-17,00:00,,Bristol,3,25 25 25 25 -,Wiltshire Mavericks,1,23 13 27 11 -,division_2,men,Avanti Gardens School,Ignacio Diez,Neil Bentley
2023-2024,2024-03-17,00:00,,Cambridge,3,25 25 25 - -,Dartford Warriors,0,15 15 23 - -,division_3,women,Kendrick School,Martin Shakespeare,Tomasz Gierlach
2023-2024,2024-03-17,00:00,,Dartford Crossers,3,19 24 28 25 15,Cambridge,2,25 26 26 22 12,division_2,men,Dartford Technology College,Ian Ruddock,Jody Specht
2023-2024,2024-03-17,00:00,,Essex Estonians,2,26 27 20 23 12,London Wildcats,3,24 25 25 25 15,division_3,men,Maidstone Grammar School for Girls,Ian Hetherington,Ebony Faraday
2023-2024,2024-03-17,00:00,,Essex Ravens,2,15 22 25 25 12,Spelthorne Sharks,3,25 25 19 18 15,division_3,women,Kensington Aldridge Academy,Mark Trelfa,Francesca Hossain
2023-2024,2024-03-17,00:00,,Exeter Storm,3,25 25 25 - -,City of Bristol,0,12 12 14 - -,division_2,men,Riverside Leisure Centre,Richard Parkes,Jacky Pang
2023-2024,2024-03-17,00:00,,Exeter Storm,3,25 25 25 - -,Spelthorne Lions 1,0,0 0 0 - -,division_2,men,Riverside Leisure Centre,Jacky Pang,Richard Parkes
2023-2024,2024-03-17,00:00,,GNG Bedford,2,25 22 19 26 10,Northampton,3,23 25 25 24 15,division_3,men,Moulton College,Aliaksandr Siarheyeu,Anzela Petruka
2023-2024,2024-03-17,00:00,,Herts,3,25 25 25 - -,Norwich Spikers,0,16 19 23 - -,division_2,women,Queens School,Ian Cheesbrough,Charlton Tucker
2023-2024,2024-03-17,00:00,,Hull Thunder,3,19 25 23 25 15,DARKSTAR Derbyshire,2,25 14 25 19 12,division_2,men,Steve Prescott Sports Centre,Diane Hollows,Stivan Kolev
2023-2024,2024-03-17,00:00,,Invicta Volleyball Men,3,25 21 25 25 -,Essex Estonians,1,21 25 23 20 -,division_3,men,Maidstone Grammar School for Girls,Ebony Faraday,Ian Hetherington
2023-2024,2024-03-17,00:00,,Invicta Volleyball Men,3,25 25 25 - -,London Wildcats,0,17 21 18 - -,division_3,men,Maidstone Grammar School for Girls,Ebony Faraday,Ian Hetherington
2023-2024,2024-03-17,00:00,,Leeds Gorse 2,0,18 6 14 - -,Sheffield,3,25 25 25 - -,division_2,women,The Ruth Gorse Academy,David Lamb,David Potter
2023-2024,2024-03-17,00:00,,Leeds Gorse 2,3,25 25 25 - -,Coventry and Warwick Riga 2,0,21 14 20 - -,division_3,men,Harvey Hadden Sports Complex,Chris Tsui,Igors Maksimovs
2023-2024,2024-03-17,00:00,,Manchester Marvels Magic,0,13 22 8 - -,York Falcons,3,25 25 25 - -,division_3,women,Dean Trust Ardwick,Bryan Youlden,Boriss Bovkuns
2023-2024,2024-03-17,00:00,,Manchester Marvels Magic,0,19 14 13 - -,Manchester Liberators,3,25 25 25 - -,division_3,women,Dean Trust Ardwick,Bryan Youlden,Boriss Bovkuns
2023-2024,2024-03-17,00:00,,MK City,1,10 27 22 21 -,Richmond,3,25 25 25 25 -,division_1,women,Glebe Farm School,unknown,Federico De Feo
2023-2024,2024-03-17,00:00,,Newcastle Staffs 2,3,25 22 25 25 -,Manchester Marvels Mavericks,1,20 25 19 18 -,division_3,men,Madeley High School,Lenny Barry,Bee Yusuf
2023-2024,2024-03-17,00:00,,Newcastle Staffs 2,3,25 5 23 25 15,Wigan Seahawks,2,19 25 25 21 11,division_3,men,Madeley High School,Lenny Barry,Bee Yusuf
2023-2024,2024-03-17,00:00,,Newmarket,0,0 0 0 - -,Hounslow,3,25 25 25 - -,division_2,men,Newmarket Leisure Centre,Stephen Watts,Pete Saunders
2023-2024,2024-03-17,00:00,,Nottingham Rockets,0,24 23 17 - -,Leeds Gorse 2,3,26 25 25 - -,division_3,men,Harvey Hadden Sports Complex,Igors Maksimovs,Chris Tsui
2023-2024,2024-03-17,00:00,,Nottingham Rockets,3,21 26 25 25 15,Coventry and Warwick Riga 2,2,25 28 20 19 9,division_3,men,Harvey Hadden Sports Complex,Igors Maksimovs,Chris Tsui
2023-2024,2024-03-17,00:00,,Nottingham Rockets,3,25 25 25 - -,Ashfield Vipers,0,20 0 0 - -,division_3,women,Ashfield School,Chris Tsui,Devin Chung
2023-2024,2024-03-17,00:00,,Onyx London,3,25 25 25 - -,Essex Ravens,0,14 10 15 - -,division_3,women,Kensington Aldridge Academy,Mark Trelfa,Francesca Hossain
2023-2024,2024-03-17,00:00,,Onyx London,3,25 25 25 - -,Spelthorne Sharks,0,10 14 12 - -,division_3,women,Kensington Aldridge Academy,Francesca Hossain,Mark Trelfa
2023-2024,2024-03-17,00:00,,Reading Aces,3,22 25 10 13 -,Dartford Warriors,1,25 15 25 - -,division_3,women,Kendrick School,Tomasz Gierlach,Martin Shakespeare
2023-2024,2024-03-17,00:00,,Reading Aces,3,25 23 25 24 15,Cambridge,2,21 25 20 26 9,division_3,women,Kendrick School,Tomasz Gierlach,Martin Shakespeare
2023-2024,2024-03-17,00:00,,Rhinos Volleyball Cambridge,3,25 25 21 23 15,Oxford Eagles,2,16 21 25 25 12,division_2,women,Chesterton Sports Centre,Luca Pellegrinet,Bernardino Ossola
2023-2024,2024-03-17,00:00,,Richmond 3,0,21 20 18 - -,Tendring 1,3,25 25 25 - -,division_3,women,Kingston College Arena,Gabriel Dan,Menaf Al Nasir
